,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
761,294,87,118,176,161,71,133,103
762,296,87,118,176,163,73,135,104
763,289,85,118,184,161,71,134,103
764,289,83,118,176,163,73,135,104
765,292,89,120,176,161,71,134,103
766,295,92,118,177,164,73,131,102
767,295,88,115,175,164,72,135,104
768,296,87,120,175,164,73,134,105
769,294,98,118,176,172,73,131,103
770,292,86,118,176,163,73,135,104
771,294,80,117,176,164,73,135,103
772,291,97,118,177,161,71,135,104
773,287,88,115,175,164,73,134,104
774,289,78,115,177,164,73,133,101
775,293,87,118,176,163,73,135,104
776,296,88,115,175,164,76,136,103
777,292,76,117,175,164,76,131,108
778,289,96,118,177,164,74,131,104
779,293,85,118,176,164,77,131,103
780,293,89,120,175,164,71,135,105
781,292,74,121,175,168,72,135,103
782,289,88,114,175,164,73,138,101
783,292,101,119,175,170,72,135,104
784,288,85,123,176,164,72,134,109
785,291,76,118,176,163,75,132,103
786,287,87,116,175,164,73,140,101
787,291,89,122,175,170,72,135,103
788,288,77,118,175,167,72,135,100
789,293,88,118,178,161,76,132,103
790,290,98,122,173,164,72,135,103
791,288,87,117,175,166,72,135,103
792,287,83,115,181,160,73,134,103
793,292,93,115,184,160,73,136,102
794,287,93,115,181,160,73,135,103
795,287,87,115,177,162,73,138,101
796,293,86,118,176,163,76,132,104
797,287,102,116,175,168,72,135,102
798,287,94,117,182,160,73,132,103
799,291,84,126,176,164,72,133,109
800,287,102,117,181,161,73,134,103
801,293,84,118,176,164,73,133,104
802,281,89,116,175,164,71,144,100
803,287,97,118,184,161,73,135,104
804,288,77,118,177,161,71,135,103
805,288,100,120,176,163,73,135,104
806,287,77,118,177,168,71,134,103
807,283,99,120,177,164,73,134,104
808,292,99,120,175,163,73,135,103
809,288,87,118,176,163,73,135,104
810,288,102,117,167,165,73,135,104
811,287,74,118,176,163,73,135,104
812,288,94,118,176,163,72,144,104
813,287,92,118,175,165,73,136,103
814,288,88,118,176,164,76,136,104
815,290,87,117,176,163,73,135,108
816,288,81,117,177,164,73,133,103
817,288,99,118,184,163,71,134,103
818,288,83,118,180,168,73,131,103
819,287,85,118,180,163,71,135,103
820,288,90,118,176,164,73,140,102
821,290,83,118,177,164,76,136,103
822,288,88,124,176,163,71,133,103
823,287,92,115,175,165,73,134,104
824,287,87,118,176,168,73,133,103
825,287,88,120,175,165,73,135,104
826,288,96,115,175,165,71,135,104
827,287,91,115,175,165,73,133,103
828,289,76,118,184,164,74,133,103
829,287,87,116,175,164,72,133,103
830,287,89,118,175,165,73,135,104
831,288,77,118,176,163,73,134,103
832,290,91,117,178,168,73,134,102
833,288,87,118,177,163,71,133,103
834,296,91,115,175,163,73,135,104
835,288,88,115,175,172,71,135,104
836,288,97,118,184,163,71,135,104
837,287,90,118,177,163,78,132,103
838,288,90,117,175,164,73,135,104
839,288,76,124,176,163,71,133,103
840,287,83,118,176,172,76,136,104
841,288,96,115,175,165,73,135,104
842,287,89,120,175,163,73,135,104
843,288,92,115,175,165,74,134,104
844,292,76,120,176,161,71,133,103
845,287,92,118,176,168,73,135,104
846,287,91,116,176,163,71,133,103
847,288,104,117,175,163,73,135,103
848,287,87,118,180,163,72,133,103
849,287,87,118,177,165,73,135,103
850,288,76,120,175,165,73,135,104
851,287,87,118,180,163,72,131,104
852,287,85,118,177,164,72,140,105
853,288,102,118,177,172,74,133,101
854,288,104,115,175,165,74,134,108
855,287,87,118,176,164,72,140,105
856,287,85,118,176,164,72,140,105
857,292,83,118,178,164,72,134,108
858,288,84,117,175,163,73,135,104
859,289,79,118,175,163,73,135,104
860,288,78,115,175,165,72,136,102
861,288,86,117,175,163,73,135,103
862,292,75,118,176,163,72,131,102
863,287,85,118,176,172,76,136,103
864,288,85,120,176,163,71,133,103
865,287,86,118,184,168,73,133,101
866,288,96,115,175,165,73,135,104
867,287,90,118,177,163,77,132,103
868,288,85,122,175,167,72,135,104
869,293,84,118,176,165,74,133,104
870,288,87,116,175,166,72,135,100
871,292,76,118,177,163,77,133,104
872,287,103,117,180,161,76,132,103
873,293,84,118,176,165,72,133,111
874,287,95,123,177,163,72,135,108
875,288,87,119,175,165,72,135,106
876,288,87,116,175,165,73,135,102
877,287,103,115,181,161,73,132,103
878,290,85,123,176,165,72,135,106
879,283,93,115,182,164,72,137,102
880,297,88,123,175,165,72,135,104
881,288,75,117,175,170,72,135,104
882,288,95,116,175,165,73,144,100
883,287,87,116,175,163,73,135,103
884,288,98,118,176,163,73,135,104
885,288,97,120,176,163,73,135,103
886,289,88,120,176,163,71,133,102
887,288,88,117,175,165,73,135,104
888,288,87,120,175,165,74,136,108
889,288,87,118,176,168,73,133,102
890,287,96,118,178,165,72,136,112
891,289,98,124,175,165,73,135,104
892,288,89,118,176,168,71,135,104
893,288,92,115,175,165,73,136,104
894,287,83,117,178,164,80,136,103
895,288,88,118,180,163,71,135,103
896,288,104,118,178,165,73,134,104
897,288,93,118,180,163,71,133,102
898,288,88,124,176,163,71,135,103
899,287,81,118,176,168,75,133,103
900,288,93,118,178,165,72,134,104
901,283,93,115,175,165,73,135,104
902,287,73,118,177,164,72,136,108
903,287,89,118,180,155,71,135,104
904,288,98,120,175,165,73,136,104
905,288,94,115,175,165,73,135,104
906,283,76,115,175,165,73,136,104
907,288,92,117,175,165,73,135,104
908,287,93,118,180,168,73,133,102
909,288,92,118,176,165,72,135,104
910,287,72,118,176,163,75,132,103
911,287,87,118,177,163,78,132,103
912,283,103,116,175,165,71,134,103
913,288,105,115,175,166,73,134,108
914,288,88,115,175,165,73,134,108
915,287,89,118,180,163,73,136,104
916,292,100,118,178,165,77,137,104
917,288,93,118,177,164,76,136,103
918,287,87,118,176,168,72,135,104
919,283,96,117,175,165,73,134,112
920,288,75,120,175,165,74,136,104
921,287,87,118,177,163,71,135,103
922,288,93,117,175,165,73,134,104
923,283,75,118,177,164,77,133,101
924,287,95,118,176,168,71,135,103
925,283,92,118,177,165,72,140,104
926,283,88,118,177,164,72,140,105
927,292,100,118,178,166,78,137,103
928,283,80,118,176,163,72,136,108
929,287,87,118,177,163,71,135,103
930,287,87,124,176,163,73,135,104
931,286,93,118,178,164,76,136,103
932,287,91,124,176,163,73,135,104
933,283,83,118,177,172,71,133,103
934,284,96,118,178,164,73,135,104
935,288,76,115,175,166,73,134,104
936,292,90,115,177,165,72,140,104
937,292,88,115,175,165,72,144,104
938,279,85,118,184,163,71,135,103
939,286,88,120,175,165,73,136,104
940,287,73,124,176,165,72,135,103
941,286,86,118,176,165,72,135,108
942,280,87,116,175,165,73,137,102
943,289,101,120,175,167,73,141,101
944,286,87,116,175,166,73,140,100
945,286,91,118,177,163,76,132,103
946,287,73,118,176,165,73,134,108
947,284,84,118,176,165,73,135,109
948,290,84,121,176,166,72,135,105
949,283,93,115,186,161,73,132,103
950,287,90,121,175,171,72,135,102
951,279,85,118,177,163,71,135,103
952,286,101,115,175,166,73,134,104
953,292,88,118,178,166,72,140,104
954,283,88,115,175,165,72,140,108
955,288,92,115,175,166,73,134,105
956,287,84,120,175,163,73,135,104
957,283,104,118,177,164,76,133,102
958,287,88,118,177,166,76,136,103
959,287,89,118,178,172,74,133,102
960,287,88,124,176,163,71,135,103
961,287,71,118,176,163,71,135,103
962,287,87,119,176,165,71,135,103
963,287,89,124,176,163,73,136,104
964,288,88,115,178,166,73,136,108
965,288,102,115,175,166,73,136,112
966,287,92,118,178,164,76,136,101
967,288,89,118,176,164,73,133,102
968,283,95,118,178,164,76,136,101
969,283,87,118,180,163,71,135,103
970,286,86,115,175,166,73,136,104
971,282,92,124,176,163,73,136,103
972,275,87,118,180,168,71,133,102
973,282,73,120,175,165,73,136,102
974,282,90,115,175,172,72,133,103
975,288,78,117,178,166,72,144,105
976,287,85,118,176,163,73,136,104
977,287,97,118,176,163,73,136,104
978,288,93,118,178,164,76,135,102
979,287,83,119,176,168,73,133,102
980,288,92,118,178,160,80,136,103
981,288,90,118,176,168,73,134,102
982,287,94,124,176,163,73,136,104
983,279,85,118,177,166,78,133,101
984,288,75,124,175,166,73,136,101
985,288,94,116,180,164,73,135,103
986,288,95,116,178,164,73,136,103
987,294,87,118,175,168,72,135,100
988,282,85,125,176,166,72,135,103
989,280,87,116,175,166,73,142,100
990,279,89,118,175,163,72,135,109
991,279,74,118,178,168,71,135,103
992,280,85,116,176,163,73,136,102
993,279,93,118,178,164,76,137,103
994,284,95,118,177,163,71,135,103
995,279,86,118,180,163,71,135,103
996,288,90,115,178,166,72,136,104
997,279,85,118,177,163,71,135,104
998,279,83,117,175,166,72,136,101
999,283,85,118,176,163,73,136,104
1000,283,85,118,184,168,71,135,103
1001,279,92,118,178,166,80,136,103
1002,281,91,119,177,166,77,133,102
1003,288,105,119,178,168,73,133,103
1004,284,100,118,176,163,73,136,104
1005,288,87,118,176,163,71,135,103
1006,287,90,120,175,165,73,136,103
1007,279,89,118,176,168,71,134,103
1008,279,89,118,178,166,76,136,101
1009,283,87,118,177,163,73,135,104
1010,283,89,117,175,166,76,133,103
1011,288,92,117,175,166,73,136,102
1012,279,86,118,180,163,71,135,103
1013,282,91,120,175,165,73,136,104
1014,279,92,118,178,166,72,136,101
1015,282,89,118,180,168,71,134,101
1016,283,83,118,178,166,76,140,108
1017,282,89,118,184,168,73,133,101
1018,284,87,118,176,168,71,135,103
1019,290,87,118,180,168,74,133,103
1020,290,90,120,175,166,73,136,102
1021,289,87,118,176,163,73,136,104
1022,288,86,118,178,166,76,140,108
1023,288,90,124,175,163,73,135,103
1024,287,101,118,180,163,71,134,102
1025,288,104,120,176,163,73,136,103
1026,283,93,118,177,166,72,140,105
1027,287,73,118,178,172,77,136,101
1028,287,73,118,180,168,72,133,101
1029,287,85,118,178,168,77,137,104
1030,287,89,118,178,163,79,132,103
1031,283,104,117,178,166,73,136,102
1032,287,85,118,178,166,80,137,104
1033,288,88,120,175,166,73,136,104
1034,287,74,120,176,163,71,135,103
1035,287,77,118,177,165,73,133,102
1036,279,87,119,176,168,74,135,103
1037,287,89,118,178,166,73,136,102
1038,287,98,118,184,168,74,135,101
1039,279,96,115,175,166,73,136,108
1040,283,93,115,175,166,73,136,104
1041,292,77,120,175,163,71,135,103
1042,287,89,118,177,163,71,134,102
1043,286,87,118,184,168,73,133,101
1044,292,91,120,175,163,73,135,103
1045,287,87,118,180,163,71,134,102
1046,287,89,120,176,163,73,135,103
1047,287,87,118,176,168,75,136,101
1048,287,98,118,184,161,71,134,102
1049,286,88,118,180,168,73,136,108
1050,287,75,118,178,166,73,136,102
1051,287,95,118,184,163,71,135,102
1052,288,87,124,176,163,73,135,103
1053,287,80,118,178,166,73,136,108
1054,287,87,118,176,168,71,136,103
1055,287,87,118,178,166,72,140,105
1056,292,78,124,176,163,71,135,103
1057,287,90,117,175,166,73,140,104
1058,287,99,118,177,163,71,135,103
1059,288,88,124,176,163,71,135,103
1060,287,93,115,175,166,73,136,104
1061,288,103,120,176,163,71,135,103
1062,287,86,118,177,168,73,133,101
1063,287,90,118,176,166,74,135,111
1064,290,77,118,177,163,77,132,103
1065,283,89,116,175,166,72,143,100
1066,287,89,117,180,163,73,134,103
1067,288,93,118,177,163,71,135,101
1068,287,85,118,178,166,76,140,108
1069,288,87,120,175,166,72,136,101
1070,287,95,118,176,163,76,137,103
1071,292,89,120,177,163,71,135,101
1072,288,87,118,177,163,71,134,102
1073,296,88,117,175,165,73,136,102
1074,286,87,119,178,167,80,140,104
1075,283,102,115,175,167,73,136,103
1076,287,71,119,184,168,73,136,103
1077,283,87,118,178,166,72,136,102
1078,285,88,120,176,163,73,135,103
1079,279,89,120,175,165,73,135,103
1080,285,87,118,176,168,76,136,101
1081,279,92,115,175,166,74,136,103
1082,285,83,118,177,163,73,136,103
1083,279,92,118,178,167,73,136,102
1084,286,87,118,176,168,75,135,101
1085,283,87,119,178,166,72,140,108
1086,288,96,115,175,167,73,137,101
1087,292,88,115,175,166,73,136,103
1088,288,100,117,175,166,74,136,103
1089,288,77,117,175,166,73,136,103
1090,288,102,120,175,165,73,135,103
1091,279,77,118,178,166,72,136,105
1092,281,91,118,184,168,72,129,101
1093,288,91,117,175,163,71,135,103
1094,286,87,119,178,166,76,140,104
1095,283,89,118,178,166,73,144,105
1096,281,88,120,175,166,73,136,103
1097,279,90,118,178,166,73,136,103
1098,288,90,117,175,167,73,136,103
1099,286,87,118,177,168,73,133,101
1100,279,88,115,175,167,73,136,104
1101,284,86,120,177,163,71,135,101
1102,284,101,118,175,171,72,135,102
1103,283,86,118,176,167,73,135,107
1104,287,86,122,176,167,72,135,107
1105,280,85,118,175,169,72,136,102
1106,280,87,116,175,166,73,141,100
1107,285,90,118,177,165,79,136,103
1108,279,90,119,175,169,72,136,102
1109,285,100,119,178,163,78,132,103
1110,284,75,120,175,171,72,136,102
1111,286,99,120,175,172,72,135,104
1112,292,72,118,176,166,72,135,108
1113,283,87,118,175,168,72,136,102
1114,280,75,116,178,166,71,142,100
1115,284,85,118,176,167,73,134,103
1116,287,84,124,176,167,72,135,108
1117,284,89,118,178,166,72,135,105
1118,284,87,120,175,167,72,135,107
1119,286,92,118,179,163,78,136,103
1120,285,90,119,182,167,73,133,100
1121,284,87,116,175,169,72,135,102
1122,283,92,117,181,163,73,134,103
1123,284,86,124,176,167,72,135,107
1124,279,87,114,178,166,73,141,101
1125,280,86,119,175,175,72,135,104
1126,280,87,116,175,168,72,136,102
1127,280,91,116,180,164,73,136,102
1128,283,87,116,175,166,73,141,100
1129,292,85,126,176,167,72,135,107
1130,288,84,123,175,169,72,135,104
1131,286,85,125,176,167,72,135,104
1132,279,73,118,178,167,73,136,102
1133,279,86,115,175,167,73,136,103
1134,283,91,119,178,172,74,135,103
1135,279,93,118,178,167,73,136,103
1136,279,90,117,175,166,73,136,103
1137,279,88,119,178,167,73,136,102
1138,279,86,118,180,163,71,135,101
1139,288,88,115,175,167,74,136,104
1140,284,91,118,176,172,75,136,103
1141,279,104,118,179,168,73,136,104
1142,284,85,119,178,168,80,140,104
1143,288,91,120,177,167,71,138,103
1144,284,87,119,179,169,72,140,106
1145,283,71,119,178,176,76,140,105
1146,284,88,118,180,169,71,135,103
1147,279,91,119,180,172,73,140,104
1148,279,75,119,180,172,72,140,108
1149,288,82,119,180,172,74,141,106
1150,281,96,119,180,173,73,143,106
1151,279,89,119,179,174,73,144,105
1152,281,91,119,181,174,73,144,106
1153,285,94,128,177,171,73,143,107
1154,294,88,121,180,175,75,144,104
1155,287,88,126,179,176,73,145,107
1156,285,73,121,181,176,74,146,106
1157,287,87,121,181,176,73,146,108
1158,283,75,121,182,176,76,147,109
1159,283,87,121,182,176,72,156,112
1160,283,84,119,181,177,72,148,108
1161,288,90,122,184,177,71,147,107
1162,287,89,122,182,179,72,152,116
1163,290,90,124,184,177,71,147,109
1164,286,90,124,179,177,71,150,110
1165,288,91,121,179,177,71,150,111
1166,286,91,124,181,177,71,147,110
1167,287,89,122,183,181,73,150,112
1168,287,80,122,184,182,73,152,112
1169,287,91,119,183,182,73,153,112
1170,296,78,121,183,182,73,153,112
1171,281,82,123,184,184,71,151,111
1172,286,91,128,184,179,71,151,111
1173,291,96,123,184,183,74,154,116
1174,294,92,122,185,181,71,151,111
1175,287,93,123,185,184,73,154,112
1176,286,105,123,184,184,76,156,113
1177,279,103,124,184,184,81,156,115
1178,286,89,124,185,184,72,156,114
1179,288,91,121,183,183,71,155,115
1180,289,78,128,183,183,73,156,115
1181,290,74,128,183,186,73,157,116
1182,289,96,123,185,187,73,157,116
1183,287,93,124,185,192,73,155,115
1184,296,107,128,183,183,71,155,115
1185,296,100,125,186,196,74,160,115
1186,291,96,123,186,189,73,159,117
1187,289,80,128,183,187,73,159,118
1188,287,93,128,183,190,71,160,115
1189,283,99,125,187,190,73,161,118
1190,287,100,123,187,191,73,162,119
1191,288,109,124,187,190,73,165,116
1192,288,93,125,185,195,72,163,116
1193,298,74,126,184,191,75,160,119
1194,289,92,128,185,195,72,163,116
1195,288,103,124,187,197,72,163,120
1196,292,95,125,188,191,76,161,127
1197,292,95,122,188,192,73,165,117
1198,288,93,123,191,192,75,161,125
1199,292,94,126,189,192,78,160,119
1200,290,109,123,189,192,73,164,119
1201,287,79,126,185,192,71,163,119
1202,283,99,126,189,191,73,166,120
1203,287,109,126,188,200,76,168,119
1204,295,91,126,192,193,71,163,119
1205,296,92,132,187,193,71,167,122
1206,291,100,126,190,196,73,168,123
1207,288,97,128,187,195,71,167,123
1208,287,78,127,192,200,80,168,121
1209,287,96,128,191,198,72,168,128
1210,288,100,127,191,199,73,171,124
1211,288,79,126,192,197,71,167,125
1212,288,97,128,187,199,73,172,125
1213,287,91,127,191,200,77,176,128
1214,287,93,128,191,201,73,173,126
1215,288,116,127,190,202,73,173,126
1216,296,84,128,192,199,74,174,127
1217,295,96,129,191,202,73,174,126
1218,289,100,128,191,203,73,174,127
1219,289,89,128,191,203,72,180,129
1220,298,111,132,192,203,73,175,127
1221,299,93,129,191,204,72,174,128
1222,289,96,128,192,203,73,175,127
1223,288,100,132,192,199,73,175,129
1224,290,95,129,192,199,71,173,127
1225,287,106,127,194,208,73,171,128
1226,291,79,136,193,199,71,175,129
1227,287,106,127,200,208,73,171,128
1228,290,83,129,193,206,73,175,127
1229,292,95,127,194,208,73,176,128
1230,296,84,129,195,207,74,176,129
1231,292,96,134,192,207,72,175,132
1232,292,95,128,191,207,73,183,128
1233,287,97,128,196,206,73,182,128
1234,287,87,129,200,202,73,176,129
1235,292,87,129,195,205,77,175,132
1236,288,95,128,196,207,73,180,128
1237,288,95,130,195,212,72,178,128
1238,293,103,128,205,203,79,175,136
1239,289,115,129,203,204,73,179,129
1240,294,104,137,192,207,72,175,136
1241,287,95,128,196,208,73,176,132
1242,292,94,131,197,205,73,176,131
1243,288,99,130,195,211,72,179,130
1244,295,89,129,197,207,72,179,128
1245,287,80,131,197,207,77,176,132
1246,298,85,131,192,210,72,180,128
1247,293,93,132,200,216,75,179,131
1248,300,98,131,195,207,73,179,133
1249,302,79,132,198,210,72,180,140
1250,289,104,130,197,207,74,182,134
1251,295,102,131,195,207,73,182,134
1252,289,96,131,197,212,74,182,134
1253,287,113,132,199,213,73,182,134
1254,287,93,132,198,220,73,179,131
1255,302,94,133,199,214,72,188,136
1256,302,95,133,200,220,76,184,136
1257,295,113,132,199,214,73,182,134
1258,292,100,136,197,211,71,183,135
1259,287,95,133,200,214,72,184,140
1260,289,109,133,200,211,73,183,136
1261,291,101,131,199,215,73,184,135
1262,295,95,132,200,216,73,181,135
1263,296,114,131,199,215,73,185,136
1264,291,104,133,201,216,73,185,137
1265,294,86,132,200,220,76,188,140
1266,292,99,131,199,215,73,186,137
1267,295,100,134,200,218,73,183,140
1268,296,102,133,199,215,73,183,138
1269,295,95,134,200,220,73,183,135
1270,294,114,136,199,215,73,186,138
1271,295,96,134,200,215,75,183,147
1272,299,96,134,200,215,72,183,145
1273,295,97,130,202,216,73,187,135
1274,295,96,138,197,218,73,187,135
1275,289,95,132,199,219,73,191,136
1276,292,96,138,200,218,73,183,143
1277,296,84,138,198,219,72,183,141
1278,297,80,137,199,219,72,183,142
1279,292,80,134,197,218,72,186,136
1280,295,97,138,198,219,72,183,144
1281,288,95,134,199,226,72,186,139
1282,299,96,137,200,219,72,183,142
1283,299,96,139,200,219,72,183,140
1284,297,96,140,200,219,74,183,139
1285,291,100,131,203,218,73,187,137
1286,291,108,131,207,216,73,185,138
1287,292,115,134,199,223,72,186,138
1288,289,118,131,204,215,77,182,139
1289,295,109,131,206,214,73,184,139
1290,288,98,134,202,215,78,181,139
1291,301,96,134,200,219,73,183,144
1292,295,100,133,205,216,73,185,137
1293,295,82,134,200,219,75,181,139
1294,301,81,134,202,219,77,184,139
1295,289,101,132,203,220,73,191,136
1296,291,106,131,211,216,73,188,137
1297,292,99,134,203,223,72,186,136
1298,295,100,131,199,220,73,187,140
1299,291,108,134,204,217,71,183,135
1300,296,108,135,204,224,73,183,140
1301,295,113,133,199,215,73,183,139
1302,295,113,135,204,221,72,192,144
1303,296,115,136,201,215,71,183,139
1304,296,107,135,204,228,74,185,139
1305,303,107,134,204,220,77,185,140
1306,304,114,135,208,224,73,183,139
1307,303,116,134,201,219,71,183,139
1308,304,106,136,201,219,73,187,141
1309,296,108,136,203,219,71,183,139
1310,295,105,134,205,222,73,186,140
1311,295,99,135,205,223,72,186,144
1312,296,95,134,208,219,71,187,141
1313,297,97,135,205,222,77,187,144
1314,291,104,131,205,223,73,187,141
1315,291,97,135,204,222,78,185,139
1316,297,83,135,208,224,73,183,139
1317,303,85,131,205,223,71,186,144
1318,295,105,133,212,220,73,186,139
1319,295,96,133,210,218,73,186,139
1320,296,99,132,203,223,72,191,136
1321,296,97,137,203,231,72,186,141
1322,293,105,132,212,220,73,186,139
1323,296,97,135,203,227,72,186,140
1324,291,87,133,209,217,73,184,141
1325,291,100,132,205,224,72,186,140
1326,291,101,132,206,222,73,190,138
1327,296,103,132,203,225,72,186,140
1328,295,98,135,204,219,77,184,141
1329,297,80,135,204,221,75,183,149
1330,297,102,133,209,217,73,184,141
1331,296,115,132,206,220,73,187,138
1332,296,99,134,203,226,72,186,140
1333,291,86,133,213,218,73,185,139
1334,299,96,135,204,223,72,185,140
1335,295,99,132,206,220,73,186,139
1336,299,97,140,201,223,72,183,141
1337,296,98,134,205,224,72,185,140
1338,297,99,134,203,228,72,183,140
1339,299,96,136,200,223,72,183,145
1340,299,96,135,204,219,76,181,141
1341,297,97,134,205,219,78,184,141
1342,302,98,135,204,221,77,181,141
1343,291,102,133,203,219,71,183,141
1344,298,99,136,203,219,71,183,139
1345,296,85,136,203,219,73,183,141
1346,296,113,133,206,223,73,184,140
1347,296,102,136,203,219,71,183,141
1348,296,96,131,205,223,73,184,140
1349,297,99,136,203,223,72,184,139
1350,297,97,136,203,219,73,183,141
1351,298,93,136,203,219,71,179,139
1352,297,100,136,203,219,73,183,141
1353,296,98,134,212,224,71,179,139
1354,298,100,134,206,223,74,182,148
1355,296,100,134,208,219,71,182,139
1356,298,96,134,206,223,72,188,144
1357,296,102,140,203,219,71,182,139
1358,295,100,134,206,223,73,182,140
1359,300,85,140,203,219,71,182,139
1360,297,109,134,212,224,73,179,144
1361,295,97,134,206,223,72,188,141
1362,298,100,134,212,224,73,184,139
1363,295,105,133,206,223,72,184,144
1364,291,104,133,206,223,73,183,141
1365,291,98,130,206,223,73,187,137
1366,296,99,134,205,224,72,182,138
1367,291,114,131,206,222,73,187,136
1368,293,103,133,206,219,77,178,141
1369,296,99,132,205,225,72,182,136
1370,298,100,136,204,222,74,179,149
1371,291,87,131,215,220,73,183,139
1372,298,99,133,204,221,77,179,141
1373,299,96,138,207,222,73,188,137
1374,298,101,132,206,224,73,188,136
1375,295,114,133,207,219,74,180,138
1376,295,100,131,206,220,73,183,139
1377,298,98,140,203,225,73,183,139
1378,300,97,138,203,223,72,181,145
1379,293,85,132,206,223,73,189,140
1380,298,108,134,206,219,78,178,142
1381,298,101,133,206,221,78,178,141
1382,298,102,132,206,225,73,186,140
1383,300,104,134,204,223,77,178,141
1384,300,82,134,204,223,75,179,141
1385,296,93,131,206,223,72,184,141
1386,298,112,136,203,223,71,183,142
1387,295,100,131,207,223,73,183,142
1388,296,100,131,206,223,73,183,142
1389,296,100,136,203,223,73,183,142
1390,295,83,134,207,225,72,182,144
1391,295,108,134,207,223,71,182,142
1392,299,103,136,203,224,71,181,141
1393,298,95,134,206,228,76,184,139
1394,298,109,136,208,224,71,179,139
1395,299,99,132,208,224,71,179,139
1396,295,99,134,207,226,73,184,142
1397,298,112,131,205,223,73,183,143
1398,300,100,136,203,223,73,183,143
1399,295,83,134,206,228,80,184,144
1400,295,101,134,204,232,75,184,139
1401,293,101,134,208,227,72,184,152
1402,298,87,134,212,225,76,181,139
1403,298,99,134,208,226,80,188,144
1404,308,116,134,203,223,73,188,144
1405,300,84,134,204,223,73,181,143
1406,295,117,131,207,224,73,188,140
1407,304,82,134,206,225,79,184,143
1408,299,107,138,205,232,72,187,143
1409,299,81,134,204,223,73,183,152
1410,296,105,140,208,228,72,183,148
1411,293,104,133,213,224,73,184,143
1412,295,102,133,214,224,73,185,143
1413,299,104,138,208,223,73,183,148
1414,295,92,133,212,224,73,185,143
1415,292,103,132,207,224,73,184,143
1416,302,81,136,208,229,73,183,144
1417,296,111,134,207,231,72,185,142
1418,296,84,140,205,232,72,186,144
1419,296,107,137,205,231,72,186,144
1420,298,104,133,213,224,73,185,143
1421,296,107,132,209,224,73,184,145
1422,287,100,135,211,224,73,184,143
1423,293,98,132,211,228,73,188,144
1424,292,102,135,208,230,72,186,144
1425,293,105,133,213,225,74,184,143
1426,299,83,135,209,230,72,192,148
1427,300,99,135,209,230,72,184,152
1428,309,100,134,212,232,73,185,144
1429,305,104,131,207,230,73,187,145
1430,298,104,136,208,227,71,183,143
1431,295,112,133,207,231,73,187,146
1432,304,116,135,210,231,73,187,145
1433,295,112,135,210,231,73,186,144
1434,295,99,135,210,230,77,188,145
1435,298,101,136,208,227,71,183,143
1436,297,105,135,210,231,72,186,148
1437,298,102,133,210,232,72,188,145
1438,297,105,134,207,231,73,187,145
1439,300,101,140,208,227,71,183,143
1440,295,97,135,208,232,73,185,144
1441,297,101,135,210,232,72,186,146
1442,308,99,135,210,236,74,185,143
1443,295,104,135,210,232,73,187,146
1444,295,102,133,212,228,73,190,144
1445,299,103,133,213,227,79,184,154
1446,303,97,138,207,239,72,187,146
1447,296,87,132,207,231,73,191,144
1448,299,108,135,211,227,73,186,143
1449,295,105,133,218,228,73,187,144
1450,295,103,133,216,232,73,186,143
1451,293,113,132,211,231,73,191,144
1452,306,101,135,208,232,72,187,144
1453,299,99,135,208,231,77,183,146
1454,304,109,136,207,235,73,189,145
1455,306,97,139,207,232,72,183,147
1456,301,99,137,207,237,72,187,146
1457,296,107,134,207,232,71,191,144
1458,296,103,133,216,228,73,188,145
1459,303,97,143,208,231,72,183,151
1460,295,106,135,211,227,73,184,143
1461,301,85,135,208,231,73,183,152
1462,296,103,132,211,232,73,191,144
1463,298,99,132,207,233,72,190,144
1464,305,84,140,208,231,73,183,155
1465,300,97,135,210,229,82,184,146
1466,304,100,135,208,231,76,183,146
1467,310,87,136,210,236,74,185,143
1468,308,104,133,207,233,74,187,146
1469,307,100,134,211,232,71,183,146
1470,304,113,134,211,233,73,186,146
1471,312,101,136,207,231,73,187,146
1472,305,88,133,207,233,74,187,146
1473,307,96,135,211,233,74,186,146
1474,310,99,135,216,236,76,185,145
1475,303,103,135,210,232,73,183,143
1476,311,100,134,209,232,73,183,145
1477,310,88,140,209,231,71,183,143
1478,305,104,133,211,234,73,187,145
1479,301,111,136,216,232,71,187,147
1480,300,101,136,209,231,71,183,143
1481,300,88,136,209,231,71,183,143
1482,303,97,135,212,234,72,192,148
1483,295,107,135,212,234,72,196,148
1484,316,87,133,207,231,73,187,147
1485,310,101,136,211,232,72,183,143
1486,295,93,133,215,229,73,186,147
1487,293,103,133,217,232,73,186,143
1488,313,112,140,208,235,72,183,151
1489,310,97,141,208,235,72,183,151
1490,304,81,138,208,235,73,183,151
1491,301,96,135,208,235,73,183,152
1492,310,103,135,212,231,82,184,147
1493,308,99,135,207,239,72,187,144
1494,305,106,133,216,232,74,186,143
1495,304,86,132,218,232,73,186,147
1496,310,101,135,213,231,81,184,147
1497,303,111,132,217,232,73,186,147
1498,308,90,136,207,231,73,188,147
1499,312,102,140,209,231,71,183,143
1500,305,108,135,212,236,73,188,146
1501,309,86,136,216,233,73,185,145
1502,303,101,135,213,235,73,188,144
1503,305,100,133,208,236,73,188,147
1504,309,99,136,216,233,73,185,145
1505,304,101,140,216,233,72,185,143
1506,306,101,136,216,233,73,185,145
