,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
127,274,71,128,171,164,75,133,108
128,272,73,123,176,163,75,133,112
129,274,87,128,171,164,75,132,112
130,271,94,122,175,163,73,131,109
131,272,89,123,176,161,73,131,109
132,271,91,123,176,163,75,133,109
133,280,110,123,175,168,74,131,109
134,271,106,122,175,168,75,132,107
135,274,85,122,171,164,75,133,108
136,273,85,123,176,163,75,133,109
137,271,77,123,175,161,75,133,109
138,271,93,123,174,161,75,133,109
139,267,92,128,171,164,75,133,109
140,272,101,122,171,164,78,131,107
141,272,96,123,176,164,74,136,107
142,272,89,123,175,164,74,132,112
143,272,70,124,175,164,75,132,107
144,271,88,119,175,168,75,131,107
145,271,74,119,175,168,73,131,107
146,271,96,123,180,163,75,133,109
147,273,87,123,176,163,75,133,109
148,271,69,123,173,160,74,141,109
149,271,92,123,171,167,74,139,107
150,273,104,127,175,162,75,133,107
151,274,86,124,175,162,75,134,107
152,272,69,127,175,160,75,133,109
153,274,92,120,175,163,74,133,111
154,272,102,127,175,160,78,132,109
155,272,88,127,171,164,75,136,107
156,269,71,120,176,163,75,131,112
157,272,89,124,174,163,75,133,107
158,272,104,122,175,160,75,132,109
159,276,88,123,171,164,75,136,107
160,273,84,124,183,161,77,131,115
161,278,97,123,174,163,74,131,111
162,269,91,120,180,161,77,131,113
163,271,85,126,173,163,75,136,107
164,274,86,127,174,164,74,139,107
165,278,102,123,172,164,72,133,110
166,275,90,123,171,168,74,137,107
167,272,76,123,171,164,74,135,107
168,271,91,122,175,161,80,130,109
169,271,88,125,175,161,74,133,108
170,271,94,119,175,168,73,131,107
171,271,92,122,175,172,75,131,107
172,272,105,122,171,163,75,133,108
173,272,92,119,173,161,74,133,107
174,274,87,123,176,163,75,133,109
175,272,94,119,180,163,74,131,107
176,271,73,125,171,164,73,131,109
177,271,108,123,174,161,74,133,109
178,271,96,122,175,168,73,131,108
179,274,87,122,176,161,74,133,109
180,271,90,121,175,168,73,133,109
181,272,89,119,175,164,74,131,107
182,272,106,122,171,164,75,132,108
183,271,89,123,174,161,74,133,109
184,271,87,122,171,163,75,133,109
185,271,86,124,175,168,74,133,109
186,274,89,123,180,161,75,133,109
187,271,96,121,174,164,82,136,108
188,267,85,128,173,164,75,133,116
189,272,107,121,174,162,75,136,107
190,274,71,128,175,164,75,133,108
191,271,110,123,171,164,80,136,107
192,271,69,123,176,163,75,133,109
193,271,103,123,180,161,73,131,108
194,274,69,122,175,168,74,133,112
195,267,107,121,175,168,75,131,107
196,276,73,124,174,164,74,132,108
197,272,109,119,175,172,75,131,107
198,271,88,122,172,168,80,136,112
199,272,94,122,175,172,73,133,109
200,271,87,123,175,168,73,133,109
201,272,96,123,174,168,73,131,108
202,271,72,123,174,161,73,131,107
203,273,108,121,174,164,75,132,108
204,271,81,124,175,168,74,133,112
205,276,85,123,176,163,75,133,108
206,273,87,121,175,164,76,131,107
207,271,88,119,175,168,76,131,107
208,271,106,119,175,164,76,131,107
209,271,74,119,175,164,80,136,107
210,271,97,122,175,168,75,131,107
211,271,92,119,175,164,78,136,109
212,271,92,122,174,164,73,131,107
213,272,100,125,174,164,74,132,116
214,271,75,122,171,164,75,132,112
215,271,89,123,171,164,75,132,108
216,273,91,119,175,168,74,131,107
217,274,71,121,175,163,75,133,112
218,276,93,122,171,163,75,133,108
219,271,96,123,174,163,74,132,112
220,280,71,124,174,164,74,136,107
221,271,89,123,171,163,75,133,108
222,271,100,121,175,172,73,131,108
223,280,86,125,175,164,75,131,107
224,273,89,121,175,164,84,132,107
225,271,109,123,172,161,75,133,109
226,273,89,121,175,164,78,136,109
227,275,76,123,171,164,76,136,108
228,274,91,122,176,161,75,133,109
229,276,91,123,176,161,75,133,108
230,271,90,119,175,164,76,136,107
231,275,85,122,171,163,75,132,108
232,271,91,123,172,161,75,133,108
233,275,100,123,175,164,75,133,107
234,280,91,123,180,163,74,136,107
235,273,86,122,174,168,73,131,107
236,276,87,128,174,164,74,136,107
237,271,96,123,176,163,75,133,109
238,271,87,123,176,163,75,133,108
239,275,87,123,176,163,75,133,108
240,273,71,125,171,164,75,132,112
241,275,88,123,180,162,75,133,108
242,275,93,119,175,164,74,132,108
243,273,92,124,171,164,74,132,108
244,273,88,121,174,164,75,133,109
245,275,89,123,175,164,74,132,108
246,272,92,124,176,163,74,131,107
247,275,87,123,180,168,78,136,109
248,271,90,122,175,164,74,133,109
249,275,92,119,171,163,75,133,107
250,275,96,119,174,164,75,133,108
251,271,98,119,175,164,75,133,108
252,274,87,123,175,164,75,132,108
253,275,87,122,175,164,75,133,109
254,273,92,119,174,163,75,133,109
255,273,91,125,171,161,73,131,107
256,275,70,123,174,164,84,140,116
257,274,89,128,171,161,73,131,107
258,271,108,121,171,163,74,133,109
259,273,90,123,174,168,81,136,112
260,274,74,122,175,164,80,133,107
261,275,89,123,175,164,74,132,108
262,273,91,122,176,161,73,131,107
263,271,96,122,175,164,75,131,107
264,274,67,123,174,164,72,132,108
265,273,89,123,175,164,74,132,108
266,272,93,122,172,168,75,131,107
267,274,88,123,172,163,76,130,108
268,271,95,123,171,173,72,133,109
269,283,83,120,174,164,73,135,107
270,271,101,121,184,160,75,134,106
271,271,87,122,173,166,73,133,106
272,274,102,123,174,163,77,130,108
273,274,72,127,171,164,75,131,108
274,271,90,122,171,167,73,133,106
275,281,68,123,174,163,81,130,108
276,271,107,120,174,162,75,138,105
277,278,86,123,174,161,79,132,107
278,272,88,132,170,163,75,131,112
279,275,87,123,171,165,74,138,106
280,271,108,120,180,160,75,132,107
281,275,79,121,176,163,78,130,114
282,271,110,120,174,166,73,133,106
283,271,78,120,174,162,75,139,105
284,275,111,121,182,160,75,134,107
285,271,91,123,174,163,81,132,107
286,271,95,122,174,165,73,133,106
287,274,88,123,172,159,76,131,111
288,274,92,123,172,163,77,131,108
289,274,85,125,172,163,76,131,108
290,275,90,121,177,161,75,133,107
291,272,89,125,171,169,72,133,110
292,275,94,121,180,160,75,133,107
293,271,90,120,174,162,75,137,105
294,282,86,126,171,164,74,142,107
295,276,104,127,170,164,72,133,110
296,271,77,121,180,160,75,133,107
297,276,104,123,170,164,74,131,117
298,271,81,124,171,172,72,133,108
299,271,98,121,176,161,84,130,108
300,271,90,120,174,164,75,138,105
301,275,89,121,176,161,75,132,107
302,278,91,122,171,172,72,133,111
303,275,74,120,174,164,73,139,107
304,272,89,123,171,169,72,133,108
305,282,93,121,179,160,75,133,105
306,281,89,121,178,160,75,132,108
307,278,94,121,179,160,75,134,107
308,272,73,121,182,160,77,130,108
309,276,88,123,171,165,75,130,117
310,272,105,120,174,160,75,135,107
311,274,76,127,171,164,74,131,116
312,272,90,131,171,164,74,133,108
313,275,89,125,171,169,72,133,107
314,276,84,122,172,163,75,131,115
315,271,93,120,175,164,74,133,105
316,272,91,122,171,168,73,133,108
317,275,85,127,170,163,74,131,117
318,272,103,120,174,163,75,131,112
319,271,93,120,174,165,73,135,106
320,272,87,124,171,170,72,133,110
321,271,91,122,173,170,72,133,109
322,274,72,127,171,164,74,131,117
323,272,87,123,173,169,73,133,108
324,271,89,123,174,165,73,133,108
325,272,71,122,173,169,73,133,108
326,276,90,122,172,163,76,131,108
327,272,91,120,174,164,74,139,106
328,271,81,120,178,160,75,134,106
329,274,89,124,171,168,72,133,111
330,272,89,126,171,164,72,133,109
331,274,88,130,172,163,75,131,108
332,272,87,120,177,160,75,134,107
333,275,88,131,170,163,74,131,111
334,271,90,122,174,165,73,134,106
335,279,87,125,171,164,72,131,112
336,279,102,122,172,163,76,131,108
337,263,92,122,174,168,73,133,106
338,271,91,121,178,160,75,132,107
339,282,96,122,176,161,75,132,107
340,272,89,123,171,168,73,133,108
341,271,75,121,183,160,75,134,105
342,275,89,121,177,161,75,132,107
343,272,105,126,171,164,74,131,117
344,272,89,127,171,163,74,133,112
345,272,86,130,170,163,75,131,108
346,271,95,122,171,170,72,133,111
347,275,89,124,171,164,72,133,108
348,273,105,123,174,164,75,134,108
349,271,88,121,171,163,74,133,108
350,274,90,123,174,164,78,131,108
351,273,96,122,174,161,73,133,108
352,271,91,126,176,161,73,131,107
353,273,89,128,171,161,73,131,107
354,271,94,123,171,164,75,131,108
355,275,103,121,175,164,74,136,107
356,275,71,123,174,164,75,133,108
357,271,90,122,175,164,75,133,108
358,271,92,119,173,163,75,134,108
359,274,91,124,171,161,73,131,107
360,271,92,119,174,164,75,133,108
361,273,88,121,171,163,74,133,108
362,272,106,122,176,163,73,131,107
363,275,74,121,171,163,74,134,108
364,273,105,122,174,168,75,136,109
365,273,76,119,171,163,75,133,107
366,271,104,123,171,163,73,133,107
367,275,86,123,174,164,80,136,112
368,275,87,123,174,164,75,133,108
369,275,78,122,180,168,75,133,107
370,275,96,122,174,164,75,134,108
371,275,75,123,174,164,75,134,108
372,272,102,123,172,168,77,133,107
373,275,70,123,174,164,75,132,108
374,275,102,122,174,164,82,136,113
375,275,79,122,176,161,73,131,107
376,273,98,128,176,168,73,131,107
377,275,87,123,174,164,76,136,108
378,271,89,122,174,164,75,133,108
379,273,89,123,174,172,75,131,107
380,274,93,122,175,164,75,133,108
381,272,91,125,171,163,74,133,107
382,273,75,122,171,161,73,131,107
383,275,103,123,174,164,77,136,109
384,275,87,122,174,165,75,133,108
385,274,87,122,174,164,74,132,108
386,271,96,119,174,164,75,134,108
387,275,70,123,174,164,75,132,108
388,275,104,122,175,164,75,133,108
389,271,92,121,171,163,78,133,108
390,271,92,119,174,164,74,132,112
391,274,102,123,174,168,78,131,108
392,275,87,122,174,164,80,136,108
393,275,85,122,174,164,74,136,107
394,275,90,119,175,164,75,133,108
395,273,87,123,180,163,73,133,109
396,274,87,123,174,164,74,132,108
397,273,96,119,174,163,73,131,108
398,271,88,119,175,163,75,134,108
399,274,92,119,174,163,73,131,116
400,271,104,121,174,164,74,132,116
401,276,99,123,174,163,80,132,107
402,280,88,122,172,163,75,131,116
403,272,100,122,172,163,75,131,108
404,271,101,120,174,164,74,135,106
405,271,88,120,175,164,73,134,107
406,271,95,120,174,162,75,138,107
407,274,92,121,174,163,75,131,108
408,275,88,127,171,164,72,133,108
409,275,95,121,179,160,75,132,107
410,271,90,120,174,165,73,133,106
411,271,93,120,173,166,73,134,106
412,272,87,127,171,164,72,133,112
413,272,71,124,171,164,72,131,112
414,276,91,122,177,161,75,133,107
415,278,93,123,175,163,80,132,107
416,272,75,122,171,166,73,134,106
417,276,72,122,172,163,75,131,108
418,275,86,127,172,163,75,131,108
419,271,94,121,182,160,75,135,107
420,272,87,122,173,165,73,133,104
421,278,69,122,174,163,80,130,107
422,275,87,123,172,163,83,132,107
423,274,95,121,179,160,75,133,107
424,271,91,120,174,164,75,136,105
425,267,83,122,173,167,73,133,107
426,271,91,122,173,167,73,133,107
427,281,90,122,175,161,75,132,107
428,271,94,122,173,168,73,133,109
429,280,92,120,174,164,74,139,104
430,272,89,123,171,172,72,133,107
431,272,89,126,171,169,72,133,111
432,278,89,122,174,163,83,132,107
433,279,89,121,178,161,75,130,107
434,275,90,122,174,164,80,136,107
435,271,90,122,171,163,74,133,107
436,274,87,123,174,165,74,132,108
437,276,90,124,180,168,77,133,107
438,271,81,122,174,165,74,134,108
439,273,79,124,171,163,73,133,107
440,271,67,123,174,165,74,132,108
441,275,79,122,172,168,75,131,105
442,271,78,119,171,164,75,134,108
443,274,89,122,176,161,73,131,106
444,275,87,122,174,164,74,132,108
445,272,89,121,171,163,74,133,107
446,272,87,123,180,163,76,131,107
447,276,87,123,174,168,81,136,109
448,274,78,123,174,164,74,132,112
449,271,80,119,174,165,75,134,108
450,271,73,124,171,163,74,133,107
451,271,73,121,171,163,73,131,106
452,275,80,122,174,168,75,131,107
453,274,87,122,176,164,76,136,112
454,271,93,124,171,163,73,131,106
455,271,89,122,176,164,73,131,107
456,271,89,122,174,164,74,136,112
457,271,104,119,174,165,75,134,108
458,275,104,125,171,163,74,133,107
459,274,99,124,171,163,73,131,105
460,273,94,124,171,163,73,131,106
461,274,86,122,172,163,73,131,106
462,275,71,119,176,165,74,134,107
463,272,71,128,176,163,73,131,106
464,271,87,123,173,165,74,132,116
465,272,90,122,176,168,77,136,108
466,276,92,122,174,165,74,134,108
467,280,107,122,174,164,76,136,107
468,276,92,124,171,163,75,134,108
469,280,89,122,180,168,76,136,107
470,276,81,122,176,163,73,131,106
471,271,90,128,176,164,75,131,105
472,276,91,122,174,165,74,132,108
473,276,112,119,174,165,75,134,108
474,276,89,123,174,165,75,134,108
475,276,77,122,174,165,75,134,108
476,276,89,123,174,165,74,134,108
477,276,89,123,176,172,80,136,112
478,276,98,119,174,165,74,140,107
479,273,89,122,172,168,77,133,107
480,273,84,124,176,163,73,131,105
481,271,90,121,171,163,74,133,107
482,276,103,123,174,165,75,134,107
483,276,87,122,174,164,74,134,112
484,277,89,122,173,163,73,131,106
485,271,96,122,174,165,75,134,108
486,273,73,128,171,163,73,131,106
487,276,87,122,174,172,80,136,112
488,280,94,123,174,164,80,140,112
489,277,93,119,173,165,75,134,108
490,277,92,123,171,165,75,134,108
491,284,106,122,176,163,73,131,105
492,276,89,122,176,163,74,131,105
493,273,91,125,176,163,73,131,106
494,271,91,120,174,164,75,136,105
495,279,71,123,172,163,79,130,107
496,271,93,120,174,165,74,134,106
497,272,102,125,171,170,72,134,109
498,280,88,121,176,161,75,133,107
499,272,73,127,170,165,74,131,115
500,281,101,120,174,164,74,138,104
501,276,98,123,172,163,79,130,108
502,281,90,121,178,161,75,132,107
503,278,84,122,172,163,78,131,107
504,276,88,131,170,165,74,137,105
505,271,95,120,173,167,73,134,106
506,277,81,121,179,161,75,134,107
507,276,91,122,174,163,84,132,107
508,276,105,127,171,173,72,134,104
509,277,86,122,174,163,84,132,107
510,275,94,120,174,164,75,137,105
511,277,88,127,170,165,75,131,109
512,271,87,123,171,171,72,133,111
513,271,82,122,171,170,73,133,108
514,279,88,122,174,163,81,132,107
515,271,93,122,171,170,73,134,107
516,271,72,120,174,164,74,141,104
517,284,87,122,174,164,74,134,112
518,280,86,122,174,164,74,134,108
519,276,87,122,180,168,77,136,108
520,273,74,125,173,163,73,131,105
521,271,109,124,171,163,74,134,107
522,271,80,119,174,165,75,134,108
523,271,106,119,173,163,75,134,108
524,273,87,123,176,168,75,132,116
525,271,94,119,171,163,74,133,106
526,280,90,119,171,165,73,132,107
527,276,89,122,174,165,75,134,108
528,271,90,119,173,165,75,134,108
529,271,77,122,174,165,75,134,108
530,280,99,124,171,163,73,131,107
531,276,89,122,174,165,75,134,108
532,276,89,121,171,165,75,134,108
533,273,92,121,171,165,75,134,108
534,277,89,121,173,165,75,134,108
535,271,95,123,171,163,73,131,106
536,277,96,121,171,163,75,134,108
537,277,69,123,174,165,74,134,108
538,273,87,122,174,164,74,140,109
539,276,91,122,174,165,75,134,108
540,273,92,124,171,163,75,134,108
541,277,77,122,174,165,75,134,108
542,271,88,119,171,165,75,134,108
543,273,91,124,171,163,73,131,106
544,277,93,119,174,165,75,134,108
545,271,87,123,174,164,74,140,112
546,280,91,122,174,163,75,134,106
547,277,87,123,174,165,75,134,108
548,273,91,128,176,163,73,131,107
549,276,87,123,174,165,75,134,107
550,276,86,123,174,165,74,132,112
551,273,100,124,176,163,73,131,106
552,277,96,119,174,165,75,134,108
553,273,72,121,171,165,75,134,107
554,273,89,125,171,163,75,134,108
555,273,95,128,171,163,73,133,107
556,276,105,122,174,166,75,134,106
557,277,96,119,174,166,75,134,108
558,276,91,122,176,163,74,131,105
559,276,76,121,171,165,75,132,108
560,275,102,122,174,158,80,136,109
561,271,91,122,174,166,75,134,108
562,276,96,119,174,166,75,134,108
563,280,69,122,174,164,80,140,112
564,271,70,122,174,164,80,140,112
565,276,92,119,174,166,75,134,108
566,276,90,123,174,166,74,134,106
567,271,112,119,174,166,75,134,107
568,276,108,122,176,168,77,136,109
569,271,96,119,174,165,75,134,108
570,276,91,121,171,163,73,131,107
571,276,93,122,174,166,75,134,108
572,271,86,122,174,166,74,134,106
573,276,102,121,175,163,77,131,112
574,276,71,123,171,169,73,134,109
575,278,87,123,173,170,73,134,108
576,272,92,126,171,174,72,134,108
577,272,88,122,172,163,77,133,112
578,271,87,120,174,166,74,134,106
579,278,88,123,172,163,83,132,107
580,280,77,123,174,163,79,132,107
581,278,96,123,174,163,84,132,107
582,272,87,125,171,166,72,133,111
583,271,91,120,174,166,73,134,106
584,271,87,120,174,164,74,140,104
585,274,100,123,172,163,76,131,108
586,271,90,120,174,167,74,135,106
587,274,93,125,172,165,76,131,108
588,277,90,121,176,162,75,132,107
589,272,87,124,171,166,74,133,116
590,272,89,127,170,166,74,133,116
591,276,73,121,177,162,75,134,107
592,275,105,120,174,164,75,134,106
593,276,78,119,174,166,74,134,108
594,273,92,124,176,163,73,131,105
595,280,91,122,176,168,77,140,108
596,277,99,122,174,166,75,134,108
597,271,91,121,171,163,73,133,107
598,273,89,121,176,166,73,134,107
599,273,89,128,171,163,73,131,105
600,271,86,119,173,165,75,134,107
601,271,87,122,174,166,74,140,112
602,276,90,122,174,166,84,140,109
603,276,92,119,173,165,75,134,107
604,271,92,124,180,168,77,136,109
605,276,87,123,174,166,81,140,109
606,271,91,122,175,164,80,136,112
607,273,91,122,176,168,74,131,105
608,280,107,123,172,172,80,140,145
609,277,100,119,174,166,75,135,108
610,277,78,119,174,166,75,135,108
611,280,70,122,176,163,73,131,106
612,273,109,119,174,166,76,131,107
613,276,91,123,174,166,75,134,106
614,271,76,121,171,165,74,134,107
615,280,88,119,174,166,74,134,106
616,271,98,121,173,166,75,135,108
617,273,103,123,174,166,80,140,112
618,271,85,122,174,166,75,135,108
619,280,87,122,176,163,73,131,105
620,276,99,123,175,166,76,144,109
621,276,95,122,176,168,77,136,107
622,273,88,121,171,163,75,135,109
623,271,96,119,175,166,75,135,108
624,276,96,119,174,166,75,135,107
625,271,93,119,175,166,75,135,108
626,276,89,123,174,166,74,134,112
627,277,105,122,175,166,75,135,106
628,277,69,123,174,164,77,133,107
629,276,89,123,174,166,75,134,112
630,271,92,119,175,166,75,135,108
631,271,92,119,174,166,75,135,108
632,271,91,123,171,163,74,134,107
633,277,91,122,180,172,80,140,112
634,280,92,122,174,168,80,136,108
635,273,91,122,180,168,76,136,107
636,273,77,124,176,163,73,131,105
637,273,87,122,174,166,76,134,116
638,273,93,122,180,168,75,133,105
639,276,75,122,176,163,74,134,107
640,276,89,122,175,166,75,135,106
641,276,87,122,176,168,76,136,108
642,276,93,123,175,167,74,134,108
643,280,71,123,174,166,75,135,106
644,271,116,119,173,166,75,135,107
645,276,90,119,175,166,75,135,107
646,273,101,122,176,168,75,136,107
647,273,87,123,180,163,74,135,107
648,273,90,124,176,163,73,133,107
649,278,88,122,176,163,75,134,107
650,272,85,127,170,166,74,133,111
651,276,93,122,175,167,75,135,107
652,276,89,123,174,166,81,140,109
653,271,94,121,174,167,75,134,108
654,277,96,119,175,167,75,135,107
655,280,86,122,171,166,75,134,112
656,276,91,123,175,167,74,134,112
657,276,87,123,174,168,74,131,106
658,276,105,119,175,167,75,135,108
659,276,71,123,176,163,74,135,107
660,273,89,128,171,163,74,134,107
661,276,91,125,171,166,75,135,107
662,273,74,124,171,163,74,133,107
663,276,91,123,175,164,77,136,107
664,276,96,119,175,167,75,135,107
665,273,86,122,176,163,73,133,107
666,276,112,119,175,167,75,135,106
667,277,90,121,175,167,75,134,112
668,277,93,119,174,167,75,135,107
669,276,91,132,176,163,73,133,107
670,271,89,121,171,165,74,135,108
671,276,92,123,171,167,75,135,106
672,271,96,119,174,167,75,135,107
673,271,87,123,180,163,73,134,107
674,276,90,123,176,163,73,131,105
675,271,91,119,175,167,75,135,106
676,271,88,121,171,166,75,135,108
677,271,96,121,171,167,75,135,112
678,280,109,128,171,163,73,133,103
679,273,93,123,175,166,74,135,106
680,271,109,123,175,166,76,136,105
681,277,90,123,176,168,74,133,107
682,273,86,124,175,167,80,136,105
683,276,87,123,175,167,75,134,108
684,276,91,123,171,167,74,140,108
685,276,89,123,175,166,74,134,112
686,276,75,124,171,166,75,134,105
687,280,88,122,174,167,75,135,108
688,273,99,122,176,168,75,136,105
689,276,87,123,175,167,75,135,107
690,273,105,124,171,167,75,135,107
691,276,87,123,175,166,74,140,109
692,280,93,123,171,167,77,144,107
693,273,88,128,176,163,73,133,105
694,271,100,123,171,167,73,135,108
695,276,87,123,175,167,75,136,108
696,276,85,121,175,168,75,133,105
697,273,72,121,171,166,75,135,107
698,271,87,122,174,166,75,135,107
699,275,89,123,175,167,75,135,107
700,271,92,122,174,166,75,135,107
701,271,92,121,171,166,75,135,107
702,268,90,128,171,167,74,133,107
703,273,88,123,172,168,77,136,107
704,274,102,123,172,167,76,133,107
705,277,102,123,175,165,80,132,107
706,269,99,123,171,174,72,135,108
707,271,101,123,174,168,75,138,106
708,282,94,123,175,165,81,132,107
709,271,97,120,175,166,74,141,104
710,271,97,122,174,167,73,135,104
711,271,87,120,175,166,75,134,107
712,271,87,120,175,166,75,138,105
713,271,87,123,175,166,75,132,107
714,276,71,123,175,164,75,135,107
715,272,71,123,171,172,73,135,107
716,271,96,119,175,167,74,136,107
717,276,103,122,176,163,75,135,108
718,272,103,128,176,165,73,133,105
719,268,106,123,171,167,74,136,112
720,264,103,122,176,168,73,133,105
721,262,96,123,175,167,82,133,105
722,259,104,119,175,167,75,135,107
723,259,92,121,174,167,75,135,107
724,263,87,123,175,167,75,136,107
725,263,90,122,180,168,77,136,108
726,264,91,122,180,168,73,133,105
727,263,96,122,175,168,74,140,112
728,262,87,123,174,168,74,140,112
729,259,92,128,171,163,73,133,105
730,262,87,123,176,168,73,135,108
731,259,104,121,174,166,75,131,108
732,259,95,122,171,167,75,136,108
733,264,88,124,171,167,75,136,106
734,262,88,122,175,168,76,133,105
735,260,75,122,176,165,75,135,107
736,263,77,123,175,166,76,136,105
737,259,94,121,175,168,75,136,106
738,268,96,119,175,168,74,136,116
739,259,93,123,175,168,76,136,105
740,259,105,124,171,167,75,136,112
741,264,92,128,171,167,75,136,107
742,262,89,119,175,168,74,140,105
743,264,81,123,175,168,74,136,107
744,263,85,122,171,163,73,135,107
745,262,94,123,175,168,74,140,107
746,263,108,123,174,168,74,135,108
747,263,100,119,175,168,75,136,106
748,263,90,119,175,167,75,136,107
749,264,67,123,174,168,74,133,106
750,263,92,121,171,166,74,135,107
751,262,90,123,176,168,76,136,105
752,259,109,128,176,165,73,134,112
753,264,87,123,180,176,80,133,105
754,268,73,123,180,165,73,135,108
755,259,92,128,171,163,74,135,107
756,263,101,123,174,168,73,133,103
757,263,85,121,175,168,75,136,112
758,273,72,119,175,168,74,136,112
759,279,93,123,172,167,75,135,111
760,272,87,120,178,165,84,132,107
761,276,81,121,179,164,75,136,105
762,276,89,127,171,168,74,135,111
763,277,88,123,172,167,76,134,107
764,272,104,121,182,164,75,136,106
765,272,89,120,175,168,73,140,104
766,271,71,120,179,167,72,135,106
767,275,93,120,175,166,74,142,104
768,276,101,121,180,164,75,132,107
769,276,98,121,177,164,75,138,104
770,279,89,120,175,169,73,135,107
