,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
88,270,101,132,199,219,80,160,115
89,272,81,132,201,222,75,164,116
90,272,95,132,202,222,76,161,115
91,271,96,132,199,222,76,160,115
92,271,103,132,202,222,75,159,116
93,272,105,132,199,222,76,160,115
94,271,108,133,201,222,75,161,116
95,271,95,132,202,219,76,160,116
96,270,96,132,199,222,76,160,116
97,276,114,132,199,222,80,160,115
98,271,110,131,200,222,76,159,124
99,268,96,131,202,228,75,159,115
100,271,99,133,199,222,75,160,116
101,267,93,132,199,222,76,160,116
102,271,97,132,200,222,80,159,120
103,272,99,132,199,222,75,159,116
104,271,91,136,199,222,75,160,115
105,271,95,133,204,219,75,159,116
106,271,107,133,202,219,84,161,116
107,267,115,133,202,224,75,159,116
108,267,107,131,202,222,75,159,114
109,270,103,136,199,222,77,160,115
110,270,108,133,204,219,76,161,116
111,267,100,140,202,224,75,161,116
112,271,99,133,202,219,76,160,114
113,263,105,136,202,222,75,159,116
114,268,100,131,199,222,76,160,116
115,270,95,132,202,220,75,160,116
116,270,91,132,199,222,76,164,117
117,270,82,131,202,222,76,160,116
118,263,81,131,202,222,75,160,120
119,267,84,131,202,224,75,159,115
120,272,94,136,202,222,74,161,115
121,272,100,133,202,219,76,159,116
122,270,101,133,202,228,74,159,116
123,265,95,131,202,222,80,160,112
124,272,95,133,202,220,75,161,115
125,270,107,132,204,219,76,159,116
126,270,111,133,200,222,75,160,116
127,263,102,133,202,220,75,159,116
128,263,94,132,202,222,84,160,115
129,270,95,133,199,222,76,160,115
130,267,94,131,199,222,76,160,115
131,270,82,132,202,224,75,161,115
132,270,98,131,202,224,76,159,116
133,272,96,133,202,224,75,159,116
134,270,103,132,199,221,76,160,117
135,272,104,131,202,222,75,159,116
136,271,95,136,199,222,76,164,116
137,267,95,133,204,222,76,160,118
138,271,90,131,202,222,77,160,116
139,267,87,132,202,219,76,168,115
140,272,96,133,199,222,76,164,117
141,270,112,130,203,228,75,159,116
142,271,97,133,202,224,75,161,116
143,271,95,133,202,224,75,159,116
144,271,93,131,203,222,75,159,115
145,274,102,133,199,217,76,166,115
146,271,94,131,205,219,79,160,125
147,267,93,129,205,219,74,166,113
148,270,104,134,207,222,76,160,114
149,267,97,132,202,219,75,163,116
150,265,92,136,199,222,75,160,116
151,267,99,133,200,224,75,160,119
152,271,109,131,205,219,77,159,120
153,276,99,131,202,222,74,161,118
154,270,77,133,202,220,76,160,115
155,270,97,133,203,223,74,159,115
156,275,108,131,204,219,76,159,116
157,271,95,133,201,217,84,160,121
158,271,97,130,209,217,76,156,115
159,275,94,130,205,222,73,169,113
160,271,101,130,209,219,77,159,116
161,273,84,131,200,226,75,166,114
162,265,100,131,206,219,80,160,124
163,270,108,133,200,223,74,159,113
164,268,92,140,199,226,75,163,113
165,268,81,130,202,220,76,160,115
166,267,95,129,202,217,84,160,121
167,270,98,136,199,223,75,161,115
168,272,96,136,198,222,74,162,115
169,268,93,134,199,223,75,160,115
170,267,109,130,210,219,78,159,118
171,270,95,129,202,217,76,160,120
172,265,92,133,197,230,75,165,113
173,272,111,133,202,222,76,159,112
174,268,95,132,200,222,74,169,113
175,268,92,136,199,224,75,162,115
176,275,116,133,200,225,75,161,115
177,270,95,131,202,221,74,159,114
178,268,96,130,199,222,74,161,115
179,271,103,130,207,219,78,159,119
180,270,84,131,203,221,76,159,117
181,268,94,135,199,220,76,156,115
182,274,98,133,200,222,74,159,113
183,264,80,133,199,220,76,160,115
184,264,94,137,199,226,74,162,115
185,270,101,131,205,217,75,160,115
186,270,95,132,199,222,75,160,114
187,269,111,132,200,222,76,160,112
188,270,95,136,199,218,83,160,119
189,265,96,131,202,221,73,159,113
190,270,104,131,202,222,74,159,114
191,268,82,132,202,221,74,169,113
192,265,96,137,199,227,75,164,113
193,274,93,138,199,222,76,160,115
194,270,93,132,202,220,75,158,115
195,277,97,132,199,230,74,161,115
196,267,82,133,202,219,77,159,116
197,267,111,132,211,217,81,159,120
198,267,93,132,202,220,75,160,115
199,267,95,129,207,219,79,159,119
200,273,96,140,200,229,75,162,115
201,268,90,133,202,221,75,160,113
202,270,107,132,202,220,76,160,116
203,267,109,133,202,224,77,160,115
204,270,93,131,202,222,75,161,120
205,267,109,132,201,222,78,159,116
206,270,98,131,202,222,80,159,116
207,270,91,133,202,222,82,159,120
208,270,107,133,199,222,75,164,116
209,268,95,136,202,219,76,159,116
210,270,100,132,202,222,76,160,115
211,270,95,131,202,219,75,159,120
212,267,95,133,208,219,76,160,116
213,265,107,133,208,219,76,160,120
214,270,98,132,202,222,75,159,116
215,268,96,133,201,219,76,160,120
216,272,106,136,199,222,76,164,120
217,270,97,131,199,222,80,160,115
218,267,95,131,202,219,75,159,120
219,270,107,132,202,222,76,160,115
220,270,100,132,202,222,77,159,115
221,263,89,131,202,222,75,159,116
222,265,95,132,202,222,76,160,115
223,268,112,136,199,222,75,159,117
224,269,99,136,202,219,76,160,120
225,263,99,131,202,222,75,160,115
226,269,101,131,202,222,75,159,115
227,269,107,133,199,222,76,160,115
228,269,101,133,202,219,74,159,116
229,263,99,131,199,222,76,160,114
230,269,100,133,202,219,74,159,116
231,267,100,132,199,222,75,159,115
232,272,114,132,202,228,75,160,115
233,265,97,136,199,219,75,159,116
234,263,95,136,199,219,76,168,115
235,272,91,132,201,219,75,160,116
236,270,104,131,202,221,80,159,115
237,270,97,132,204,224,74,159,115
238,267,95,131,199,222,76,160,114
239,271,93,133,199,222,80,159,115
240,270,77,136,202,222,76,159,115
241,272,96,131,199,219,75,159,115
242,271,98,131,199,221,76,159,116
243,270,81,131,202,222,76,160,120
244,270,98,131,199,219,75,159,114
245,270,99,131,202,222,76,160,115
246,270,83,129,202,222,76,160,114
247,270,95,136,199,219,76,159,115
248,267,97,140,200,219,75,160,114
249,265,82,136,200,219,75,160,113
250,270,95,132,202,224,75,159,117
251,265,96,132,202,224,77,160,115
252,265,84,136,199,219,74,159,115
253,272,95,132,204,219,75,160,115
254,272,102,136,200,219,75,159,115
255,270,96,132,202,222,76,160,115
256,269,100,131,202,222,76,159,115
257,270,93,132,202,222,76,160,116
258,263,113,140,201,219,75,160,114
259,270,98,131,202,224,75,160,116
260,270,97,136,199,219,75,159,115
261,267,82,131,199,221,76,159,115
262,272,93,132,204,219,75,159,115
263,272,99,140,201,219,75,160,113
264,267,96,131,199,219,75,159,115
265,270,93,132,202,222,75,160,116
266,270,98,131,199,221,76,159,115
267,270,93,132,202,220,84,164,116
268,265,105,132,201,219,75,160,113
269,269,109,132,202,224,75,164,115
270,269,96,131,199,219,75,159,115
271,263,95,136,200,219,75,160,113
272,263,95,131,202,224,75,159,114
273,265,95,133,199,222,80,160,113
274,265,86,131,199,222,76,160,114
275,267,93,132,200,228,80,160,115
276,269,99,132,200,219,74,159,115
277,263,101,131,202,222,76,159,115
278,269,110,132,201,219,75,160,114
279,272,95,132,202,224,80,161,117
280,269,97,136,199,219,74,159,115
281,263,96,131,199,221,76,159,115
282,272,95,136,199,219,75,159,115
283,269,93,132,202,220,80,164,120
284,270,96,132,201,222,76,159,115
285,268,83,132,204,224,77,160,115
286,269,98,132,202,221,76,160,120
287,265,98,131,199,222,76,159,116
288,269,81,132,202,222,76,164,120
289,263,100,131,202,221,76,159,115
290,269,100,131,202,221,76,159,116
291,275,98,131,203,217,76,160,113
292,268,95,129,201,217,76,158,115
293,263,111,128,199,222,75,159,114
294,267,81,129,201,221,75,159,112
295,268,113,131,204,217,76,158,115
296,263,95,131,200,219,76,160,119
297,268,93,139,200,221,75,159,119
298,263,100,131,202,221,76,159,114
299,267,97,131,199,221,76,159,115
300,267,110,136,200,219,75,160,115
301,268,111,132,200,217,75,158,114
302,272,108,140,199,221,76,159,116
303,267,94,131,199,221,76,159,115
304,270,100,131,199,221,76,159,115
305,271,94,131,202,221,76,160,120
306,270,100,131,199,221,76,159,115
307,269,94,132,200,220,76,164,120
308,270,96,132,201,224,80,160,113
309,269,104,136,201,219,76,157,115
310,263,95,131,199,221,76,160,117
311,276,93,132,204,217,75,157,113
312,272,91,136,199,221,76,159,116
313,260,95,132,208,224,75,157,113
314,263,95,140,199,221,76,159,115
315,270,100,140,199,215,75,159,115
316,268,102,133,199,221,76,159,115
317,270,79,132,201,220,76,158,115
318,267,98,131,199,221,76,159,115
319,270,100,132,204,217,76,160,113
320,270,100,131,199,221,76,159,115
321,272,95,132,201,217,75,160,113
322,271,104,132,200,219,74,159,115
323,271,93,131,201,221,76,160,113
324,276,82,136,199,219,76,159,115
325,272,91,131,199,217,76,157,115
326,265,110,132,199,221,76,159,115
327,270,95,132,199,219,75,158,115
328,267,99,136,199,215,75,159,115
329,272,96,132,200,220,80,160,117
330,267,104,132,201,220,76,157,115
331,267,95,136,199,215,75,159,114
332,273,103,132,202,220,76,164,120
333,274,99,132,204,217,75,159,115
334,272,84,132,200,217,75,157,114
335,275,94,132,200,217,76,159,115
336,271,102,131,199,219,75,159,115
337,267,93,132,200,219,76,157,114
338,272,101,132,201,221,76,158,114
339,271,110,132,200,224,75,159,115
340,271,94,131,201,221,76,160,114
341,271,112,131,201,221,76,158,114
342,271,104,132,199,224,76,159,116
343,272,96,132,201,221,76,159,115
344,271,98,131,199,221,76,159,115
345,272,96,131,201,228,75,160,111
346,276,94,131,202,221,77,157,114
347,274,96,130,199,221,76,159,115
348,274,104,132,208,219,75,159,114
349,272,100,132,204,217,76,159,114
350,275,112,132,201,221,76,159,114
351,272,95,131,199,221,76,159,114
352,273,96,132,201,221,76,158,114
353,273,98,136,200,217,75,157,113
354,271,96,131,200,215,76,159,116
355,272,110,131,199,215,75,159,114
356,267,84,130,199,221,76,159,115
357,272,96,132,208,217,75,159,115
358,276,93,132,200,220,80,160,115
359,272,97,131,201,217,76,159,114
360,271,99,131,201,221,76,164,115
361,272,95,136,200,217,75,159,115
362,273,100,131,201,221,76,159,114
363,274,95,132,200,221,76,159,115
364,276,95,136,201,217,75,157,115
365,274,96,132,201,220,80,160,115
366,271,96,131,201,221,76,159,115
367,273,97,131,199,221,76,164,113
368,274,93,132,201,220,80,164,117
369,271,96,132,201,220,76,158,114
370,275,92,132,204,217,75,157,113
371,275,96,131,199,221,76,158,114
372,275,86,132,201,221,76,158,120
373,280,108,136,200,215,75,159,115
374,276,75,132,201,220,77,164,120
375,273,106,131,199,221,76,159,115
376,276,97,131,201,221,76,159,114
377,280,80,132,200,217,75,159,115
378,271,109,132,200,224,78,160,113
379,278,95,136,199,221,75,159,115
380,275,94,136,199,228,75,157,113
381,275,95,132,204,219,75,157,113
382,276,82,132,200,224,80,155,111
383,280,102,136,197,221,76,159,114
384,279,80,131,200,219,79,156,115
385,274,94,132,200,219,79,156,115
386,272,93,128,199,220,75,159,113
387,276,93,132,200,220,76,159,115
388,275,96,131,199,221,76,158,115
389,273,82,131,197,215,75,158,115
390,273,95,131,197,217,74,159,115
391,275,97,132,200,219,75,159,115
392,275,100,130,199,220,76,159,115
393,279,93,132,197,224,75,158,113
394,275,100,131,197,215,75,159,115
395,278,94,132,201,221,76,158,114
396,276,82,132,200,220,76,157,113
397,284,95,131,200,220,76,160,114
398,275,95,132,197,219,75,159,115
399,278,91,132,200,220,76,158,114
400,275,95,131,201,221,76,164,114
401,280,103,130,204,220,77,160,113
402,273,98,131,199,220,84,160,113
403,275,98,129,199,221,76,159,115
404,278,95,131,201,221,76,160,113
405,275,107,131,197,220,75,159,113
406,275,96,131,201,220,76,160,113
407,280,97,131,199,215,75,159,114
408,280,95,131,199,220,76,159,114
409,275,102,131,199,219,75,159,115
410,280,96,131,200,221,84,160,113
411,275,96,132,200,224,80,160,113
412,275,85,132,200,219,76,160,120
413,279,91,132,201,220,76,158,114
414,279,95,132,200,215,74,159,114
415,278,112,129,199,220,76,158,116
416,275,95,132,200,220,76,158,114
417,279,99,131,201,221,76,158,114
418,278,94,129,200,220,76,159,114
419,279,97,131,199,220,76,159,114
420,278,95,131,200,220,76,157,113
421,279,95,131,200,220,76,158,115
422,275,111,131,199,221,75,160,113
423,280,104,131,199,220,76,159,115
424,276,112,131,200,220,76,158,116
425,271,98,129,199,219,75,157,113
426,280,98,131,200,220,77,160,113
427,280,98,132,200,224,80,160,115
428,279,89,131,199,220,76,159,114
429,278,85,132,199,220,76,160,113
430,275,94,129,199,220,76,164,116
431,275,100,131,200,215,75,159,116
432,275,96,131,200,220,81,160,113
433,278,95,131,200,220,75,159,114
434,280,103,129,198,215,75,159,115
435,279,101,129,199,220,78,157,114
436,284,109,130,200,219,76,160,113
437,275,112,132,200,220,76,158,114
438,280,108,131,199,220,75,159,114
439,279,107,129,199,220,76,160,113
440,275,97,136,197,217,75,153,113
441,275,96,132,197,219,76,158,113
442,278,96,131,200,220,76,158,114
443,275,97,132,197,219,75,159,115
444,275,95,130,204,228,76,157,113
445,280,96,131,200,228,77,160,114
446,275,96,129,199,220,76,159,115
447,278,109,130,200,217,75,155,113
448,277,107,131,199,220,76,159,115
449,278,107,132,200,220,82,160,115
450,278,111,132,204,217,75,155,111
451,278,110,129,199,217,75,159,114
452,278,98,130,200,217,75,159,115
453,273,100,131,199,220,76,158,112
454,275,96,129,199,220,76,158,116
455,280,99,131,198,219,76,159,115
456,276,95,132,200,215,75,159,114
457,277,95,131,200,220,75,155,111
458,273,97,136,199,220,76,158,116
459,276,110,136,200,217,75,157,114
460,277,97,131,200,228,76,155,113
461,271,100,131,200,220,80,160,113
462,277,91,131,197,220,75,160,115
463,277,79,130,200,215,75,159,114
464,276,98,131,199,220,76,159,114
465,276,97,130,199,220,84,160,113
466,273,95,133,200,220,77,155,113
467,277,93,131,197,229,75,167,112
468,273,79,128,199,216,76,159,113
469,280,92,131,196,219,75,158,118
470,276,95,128,199,218,75,160,113
471,276,108,129,202,217,80,155,119
472,275,99,131,200,219,79,157,122
473,271,96,129,200,220,76,158,116
474,276,105,131,200,220,76,157,113
475,271,100,131,200,220,84,160,113
476,276,79,130,204,217,74,158,114
477,274,97,132,197,217,75,160,116
478,275,106,132,195,215,75,159,114
479,271,100,131,200,220,76,158,114
480,272,88,131,200,220,75,158,114
481,274,96,131,200,220,80,160,113
482,274,107,131,200,219,75,155,114
483,271,93,131,200,220,76,164,115
484,272,96,129,199,220,76,158,114
485,272,101,131,200,217,75,159,115
486,276,97,129,199,220,76,158,114
487,272,81,129,199,219,76,159,114
488,271,95,131,200,215,76,158,121
489,271,99,130,200,215,75,159,114
490,271,98,131,200,220,80,160,113
491,272,98,129,199,220,76,156,116
492,272,112,129,199,220,76,159,115
493,271,79,131,200,220,76,159,114
494,271,96,130,199,220,76,158,114
495,273,93,131,200,228,77,160,113
496,271,77,131,198,228,76,155,111
497,274,97,129,199,220,76,158,113
498,275,93,131,204,217,75,155,111
499,272,98,130,199,220,76,158,116
500,272,112,130,199,220,76,158,120
501,272,82,131,199,220,76,159,114
502,271,106,129,199,220,76,158,114
503,271,96,131,199,220,77,157,113
504,271,95,132,195,215,75,159,114
505,274,93,132,200,217,75,158,114
506,271,96,131,200,217,74,157,114
507,272,106,132,198,219,76,159,114
508,271,79,131,198,228,75,155,111
509,274,107,131,198,224,75,155,111
510,274,91,136,197,215,75,159,114
511,273,99,131,199,220,76,160,116
512,272,96,129,199,220,76,159,115
513,272,103,131,208,220,75,155,111
514,272,94,130,200,215,75,159,115
515,271,110,129,199,220,76,158,114
516,280,95,131,195,219,75,159,115
517,267,107,131,200,220,80,160,113
518,271,75,131,198,220,75,155,111
519,280,98,131,195,219,76,159,114
520,273,94,132,195,219,76,158,114
521,271,94,130,197,215,76,159,114
522,276,95,136,197,211,74,158,114
523,272,91,131,204,215,76,159,114
524,272,95,136,195,215,75,159,114
525,271,87,131,196,217,75,155,111
526,267,104,130,199,219,77,159,111
527,267,108,129,198,220,76,158,114
528,271,91,131,198,220,76,160,114
529,271,96,131,198,224,76,155,111
530,272,96,129,199,220,76,158,114
531,271,81,131,199,220,76,156,120
532,271,110,129,199,220,76,158,116
533,272,95,130,200,217,74,159,114
534,271,97,131,199,220,77,157,113
535,271,99,131,198,220,80,160,114
536,272,95,136,195,215,75,159,114
537,271,81,129,199,220,75,158,114
538,272,92,129,199,220,76,158,112
539,271,112,131,200,220,76,160,115
540,273,95,131,199,219,78,155,114
541,277,96,131,198,219,77,155,114
542,267,79,130,199,221,75,159,112
543,271,109,131,199,219,80,156,114
544,272,92,135,195,220,73,159,115
545,272,95,130,199,220,75,167,112
546,277,92,131,197,221,74,158,113
547,273,92,131,198,219,78,155,114
548,267,102,129,202,217,78,156,114
549,267,95,129,199,220,74,159,114
550,273,99,131,198,219,78,155,114
551,271,82,130,200,217,76,160,111
552,270,109,129,201,217,76,156,114
553,267,81,129,202,216,76,158,113
554,271,107,131,200,217,75,155,111
555,271,107,130,195,220,76,164,113
556,271,96,131,199,220,76,160,113
557,272,97,129,195,219,76,159,114
558,272,96,129,199,220,76,158,116
559,271,91,131,199,220,76,160,113
560,272,79,132,195,220,76,160,113
561,272,79,130,200,217,80,155,111
562,272,93,136,195,215,76,159,114
563,271,95,132,195,219,76,158,114
564,267,99,131,199,220,80,157,113
565,271,96,131,199,219,75,158,111
566,270,107,131,196,224,76,155,111
567,270,100,129,197,219,75,155,113
568,268,110,130,200,217,74,158,114
569,272,96,132,198,220,76,160,111
570,267,110,129,199,220,76,158,120
571,270,100,131,198,215,76,158,113
572,270,103,131,204,217,75,159,114
573,267,97,131,204,215,76,158,111
574,271,108,132,198,220,76,160,116
575,271,98,131,199,220,76,164,116
576,271,93,131,199,220,77,155,113
577,272,93,130,195,220,78,155,111
578,272,100,131,199,228,75,155,111
579,271,79,130,200,217,74,158,114
580,272,92,129,199,220,76,158,114
581,272,93,129,199,220,77,158,114
582,270,83,130,195,220,76,160,113
583,272,98,129,199,220,76,158,112
584,270,95,130,200,215,74,158,114
585,265,109,131,204,215,76,158,113
586,268,96,131,199,224,77,157,113
587,269,101,130,200,217,75,159,114
588,268,106,129,198,220,76,160,111
589,268,95,129,198,220,76,159,114
590,265,92,129,198,220,76,158,114
591,267,96,131,198,220,78,160,113
592,265,100,129,199,219,76,158,118
593,266,100,130,199,220,76,158,114
594,265,98,129,198,220,76,158,114
595,267,112,130,199,220,76,158,114
596,271,95,131,200,217,75,158,114
597,269,93,131,199,220,81,160,113
598,271,93,130,199,220,75,158,111
599,270,98,130,199,220,77,155,111
600,271,95,131,200,215,75,158,113
601,270,103,130,195,215,75,159,114
602,267,104,130,199,220,80,160,113
603,270,77,130,200,217,75,157,111
604,269,91,130,195,220,76,158,112
605,269,106,131,198,224,76,155,111
606,276,107,129,198,219,76,159,114
607,267,80,131,199,224,80,157,111
608,272,94,129,198,220,76,158,120
609,271,107,127,198,217,75,155,111
610,271,94,131,196,219,76,157,116
611,266,92,133,195,219,75,161,111
612,273,92,132,195,223,74,158,113
613,273,103,132,197,222,75,159,112
614,272,93,132,195,225,74,158,112
615,268,84,131,198,219,79,155,114
616,271,105,130,199,217,79,156,111
617,266,108,129,207,216,76,156,113
618,272,92,132,194,220,75,157,116
619,271,93,128,198,216,76,156,113
620,270,97,130,197,220,75,166,112
621,275,92,139,194,220,74,157,116
622,268,80,134,195,227,74,158,113
623,265,99,129,200,216,76,156,111
624,269,114,129,202,216,75,158,111
625,271,100,129,204,216,76,158,113
626,273,88,132,195,225,74,159,112
627,271,94,128,198,218,75,160,112
628,265,102,128,202,216,75,158,113
629,271,96,131,198,219,78,155,114
630,267,79,129,198,219,76,158,114
631,276,92,130,194,219,75,157,118
632,270,101,129,201,217,84,156,114
633,271,105,129,202,216,76,156,111
634,272,93,130,200,215,76,158,114
635,269,102,129,198,220,76,158,116
636,269,91,130,198,224,75,155,111
637,266,93,131,200,224,75,155,111
638,270,95,130,200,217,74,158,113
639,270,94,130,200,215,75,158,114
640,269,97,131,198,219,76,160,111
641,270,95,132,195,215,76,159,114
642,267,104,131,195,219,76,158,114
643,265,96,129,198,220,76,158,112
644,270,95,131,200,215,76,155,111
645,268,95,129,198,220,80,160,112
646,272,97,130,198,217,75,158,113
647,269,96,131,198,228,75,155,111
648,268,93,131,197,215,76,158,113
649,269,109,130,200,217,75,159,113
650,263,91,130,198,224,75,158,114
651,265,94,129,195,219,76,159,114
652,267,98,131,196,217,75,158,114
653,267,77,130,198,219,75,155,111
654,267,110,131,200,215,76,158,114
655,267,94,130,200,217,75,157,114
656,259,94,129,197,220,76,158,116
657,268,95,131,198,220,75,158,113
658,265,82,129,198,220,75,159,113
659,269,111,130,198,217,76,160,111
660,265,96,129,198,224,75,159,114
661,263,98,130,195,221,77,158,114
662,268,96,131,195,220,76,160,111
663,267,91,129,199,220,75,158,114
664,271,97,131,195,221,76,160,111
665,267,95,129,198,220,75,159,114
666,271,114,130,198,217,75,159,114
667,272,79,129,198,220,75,159,115
668,272,84,130,198,217,75,159,114
669,275,78,130,198,219,75,159,113
670,271,94,128,195,217,75,155,112
671,270,95,129,198,220,75,159,112
672,267,86,129,199,220,75,164,111
673,268,100,131,198,228,75,159,116
674,267,112,131,195,221,76,160,112
675,271,96,129,198,217,76,160,111
676,271,77,132,197,221,76,159,113
677,271,107,130,198,220,75,159,113
678,272,112,131,192,221,76,160,111
679,271,94,129,198,228,75,160,113
680,270,95,129,198,220,75,158,113
681,271,91,129,198,215,76,158,111
682,272,98,129,198,220,75,158,114
683,271,95,129,198,224,74,159,120
684,267,96,129,198,217,75,159,112
685,272,81,129,198,215,76,157,113
686,271,77,130,195,221,76,160,111
687,272,102,130,200,215,80,159,113
688,272,98,130,198,217,75,159,112
689,272,95,130,198,215,77,159,114
690,267,96,129,198,219,76,159,116
691,272,95,131,196,215,76,160,111
692,271,95,129,199,224,74,159,112
693,272,95,131,195,221,77,159,114
694,267,97,131,195,219,76,158,113
695,271,96,130,195,219,75,160,111
696,276,95,129,199,220,75,159,114
697,272,95,130,199,220,76,159,111
698,276,97,131,200,221,76,160,114
699,274,91,130,200,220,76,158,113
700,271,96,131,204,215,76,164,112
701,274,82,129,200,219,76,160,111
702,271,104,131,200,215,76,158,113
703,274,97,131,200,221,76,155,113
704,272,95,129,199,224,75,159,113
705,274,82,131,195,221,82,158,114
706,271,80,130,195,221,76,160,111
707,274,95,130,200,219,76,157,114
708,272,84,129,198,224,75,159,114
709,276,93,131,198,220,76,164,111
710,274,85,129,198,221,76,155,111
711,271,94,129,198,219,76,158,112
712,274,97,129,198,217,76,158,112
713,273,96,131,195,221,76,160,111
714,272,91,132,198,221,77,158,112
715,271,101,130,198,224,75,159,113
716,271,94,130,198,219,76,159,114
717,273,100,136,198,219,76,160,111
718,271,94,131,197,221,78,155,113
719,272,94,129,198,220,75,158,112
720,271,83,128,195,221,76,155,113
721,271,98,128,194,217,74,157,111
722,278,90,129,195,219,75,157,111
723,272,82,131,194,217,74,157,111
724,272,97,131,198,221,76,160,114
725,264,99,131,196,216,75,158,113
726,267,94,129,198,221,76,159,113
727,272,102,129,202,221,74,156,111
728,271,108,130,196,220,74,156,112
729,271,96,130,195,221,76,160,111
730,271,95,130,195,221,75,159,112
731,271,103,132,198,224,75,159,113
732,267,100,129,198,220,76,159,120
733,271,95,129,198,219,76,159,113
734,271,79,131,197,221,80,159,113
735,271,91,131,200,221,76,157,113
736,271,97,136,199,220,75,159,112
737,267,104,130,198,221,75,159,114
738,271,107,129,199,219,76,160,113
739,276,95,131,200,221,76,160,111
740,276,81,129,198,224,75,158,113
741,271,90,136,198,220,75,159,112
742,267,95,129,199,219,75,159,116
743,271,106,131,195,221,75,159,114
744,271,95,131,198,219,76,160,111
745,271,98,130,197,221,75,159,113
746,271,95,130,200,219,76,157,113
747,271,102,131,195,222,78,157,113
748,267,97,130,195,221,75,159,114
749,271,95,130,204,224,76,164,111
750,271,106,129,198,219,76,158,111
751,267,91,129,198,219,75,158,111
752,271,95,130,198,219,76,164,111
753,271,97,132,198,220,75,159,116
754,272,97,130,200,221,76,159,113
755,276,97,131,200,221,75,160,111
756,272,113,130,198,216,76,160,114
757,272,93,129,198,224,76,160,111
758,271,99,130,195,221,76,158,113
759,271,93,129,199,228,75,159,112
760,272,102,136,195,221,76,159,112
761,272,91,132,199,220,75,158,112
762,273,95,130,198,219,76,157,113
763,271,108,131,200,221,76,157,114
764,273,95,131,200,221,76,160,111
765,272,99,131,195,222,76,157,113
766,271,112,130,198,222,75,159,114
767,267,95,131,195,221,75,159,112
768,271,96,129,198,219,76,158,112
769,271,101,136,198,224,75,159,112
770,272,81,132,198,220,75,159,116
