,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
161,193,90,123,187,185,72,140,112
162,194,92,123,190,184,73,139,111
163,194,87,124,187,183,74,141,112
164,196,93,123,190,184,74,139,111
165,194,90,123,190,184,75,139,111
166,200,91,123,190,185,72,144,113
167,191,91,124,187,185,73,140,114
168,192,81,124,187,180,73,140,112
169,200,91,125,190,185,72,144,112
170,191,103,128,187,185,73,144,113
171,191,89,123,190,183,72,141,111
172,193,96,124,190,181,73,141,112
173,200,103,126,190,184,72,141,112
174,196,93,124,188,181,73,142,113
175,200,90,123,190,184,71,142,111
176,194,91,124,192,183,73,141,112
177,194,76,123,189,184,76,139,111
178,194,92,123,190,184,74,139,111
179,197,90,128,187,185,73,140,116
180,197,91,132,187,184,80,144,112
181,191,99,124,192,183,74,141,112
182,191,85,124,192,181,73,142,113
183,193,93,124,190,184,71,139,111
184,193,91,124,190,181,73,142,112
185,191,87,124,187,183,73,140,116
186,195,103,124,187,183,71,141,111
187,197,89,124,196,183,74,141,112
188,193,96,124,187,183,73,144,111
189,194,91,124,188,185,71,142,112
190,196,93,132,187,185,73,140,113
191,200,95,123,190,184,71,139,111
192,193,96,124,187,185,73,144,111
193,195,97,132,190,183,77,139,113
194,197,89,124,188,183,80,139,111
195,197,99,124,187,183,73,144,111
196,196,82,124,187,185,73,141,112
197,197,101,124,187,185,72,139,111
198,197,86,124,192,183,73,144,111
199,198,97,124,187,184,73,139,111
200,198,92,124,190,192,71,142,112
201,200,90,124,190,184,73,142,111
202,198,97,124,192,181,73,142,112
203,200,87,123,190,185,72,139,111
204,200,90,128,187,185,77,139,112
205,200,87,128,192,183,74,140,112
206,195,87,123,190,185,76,139,111
207,196,81,128,187,183,74,142,112
208,197,104,124,192,181,71,142,112
209,198,75,128,187,185,78,139,111
210,198,109,124,188,181,71,139,111
211,195,83,124,187,183,73,141,112
212,198,94,123,190,184,80,144,112
213,195,87,123,190,184,72,140,111
214,200,89,123,190,184,72,139,111
215,198,91,128,187,185,73,141,112
216,198,74,124,192,183,73,142,112
217,195,106,123,190,184,77,144,112
218,199,91,128,187,183,74,144,112
219,200,90,123,190,184,73,142,116
220,200,90,122,190,184,75,139,111
221,198,75,123,190,184,76,141,111
222,195,94,123,190,188,73,139,111
223,198,88,126,187,182,74,140,111
224,193,93,123,190,183,72,142,108
225,199,95,123,188,183,73,141,111
226,198,73,125,187,185,76,144,112
227,199,91,132,187,183,74,142,112
228,195,104,123,188,179,73,142,112
229,198,90,123,190,183,73,139,120
230,200,77,124,187,185,71,141,112
231,199,91,124,188,181,73,142,112
232,193,96,123,190,185,73,142,112
233,199,75,124,190,185,74,139,112
234,199,89,124,192,181,103,142,111
235,199,89,124,187,183,73,141,112
236,199,90,128,187,185,72,144,112
237,199,71,124,187,181,73,141,111
238,199,93,124,196,181,73,142,112
239,195,103,123,190,184,71,142,111
240,204,90,124,187,184,71,142,113
241,200,90,128,192,184,71,139,111
242,200,90,128,187,183,71,142,111
243,200,91,124,192,184,73,139,111
244,200,75,124,190,188,75,141,112
245,195,91,123,190,183,74,139,112
246,195,107,123,190,185,73,142,112
247,199,80,123,189,185,73,142,112
248,199,104,121,187,183,73,142,112
249,200,91,123,187,185,81,142,112
250,198,87,124,190,184,76,144,112
251,195,93,123,189,183,74,142,112
252,195,91,124,190,185,72,140,112
253,199,87,123,190,185,74,144,111
254,204,93,128,187,183,71,141,111
255,200,90,124,192,184,73,139,111
256,204,96,124,190,184,71,144,111
257,199,75,124,189,184,80,144,111
258,200,89,124,190,184,72,148,112
259,200,87,124,190,185,72,142,112
260,200,90,124,192,188,73,139,111
261,200,88,124,192,184,71,139,111
262,199,104,123,190,185,73,140,112
263,200,92,132,192,184,71,139,111
264,200,85,124,192,184,73,139,111
265,198,87,124,192,185,75,142,116
266,199,89,124,189,184,74,142,112
267,200,87,124,188,188,72,148,120
268,200,79,124,188,188,77,144,116
269,200,80,128,190,185,76,142,112
270,195,90,128,187,181,71,139,111
271,200,104,124,192,184,73,139,111
272,198,95,155,190,184,80,144,120
273,199,87,125,190,184,72,144,112
274,200,89,128,187,183,71,141,111
275,199,90,125,187,183,74,142,112
276,195,94,123,189,183,74,142,112
277,195,91,123,190,185,72,140,120
278,195,96,119,189,185,73,142,112
279,200,104,124,192,184,71,139,110
280,195,87,124,190,184,72,140,120
281,200,92,124,189,184,76,144,113
282,200,89,124,190,184,72,140,116
283,199,89,124,190,185,74,142,112
284,200,91,124,192,184,72,139,111
285,199,76,123,187,183,71,139,111
286,200,87,124,188,188,80,144,113
287,197,96,122,190,185,73,141,112
288,195,96,119,190,184,80,144,112
289,199,97,123,190,185,74,142,112
290,200,89,123,189,183,74,139,111
291,200,87,124,190,184,76,144,112
292,200,90,123,190,185,73,142,112
293,195,100,123,190,185,73,142,112
294,195,96,123,187,183,74,142,111
295,197,91,123,189,185,74,142,112
296,199,94,124,187,183,71,139,111
297,199,91,132,187,183,71,141,111
298,199,87,124,189,185,72,142,112
299,200,93,124,192,184,73,139,112
300,199,89,124,190,185,73,142,112
301,200,87,124,192,184,73,139,110
302,200,90,123,189,185,72,148,113
303,199,74,122,190,184,72,140,112
304,199,77,124,190,184,72,144,113
305,200,76,123,189,184,75,139,111
306,200,90,124,192,184,71,139,111
307,200,92,123,190,185,73,142,112
308,200,92,123,189,185,73,142,112
309,199,98,123,192,185,71,142,111
310,200,91,124,196,185,73,139,112
311,199,93,124,190,188,75,139,110
312,199,76,123,190,185,72,142,116
313,200,93,128,187,183,71,139,111
314,200,91,123,189,185,73,142,112
315,195,105,123,190,188,76,139,111
316,200,96,123,187,183,74,142,112
317,199,91,124,188,184,71,139,111
318,201,87,124,190,184,80,144,113
319,200,87,124,189,184,76,144,117
320,195,90,122,190,185,80,144,112
321,199,97,124,190,185,73,142,112
322,197,91,124,192,183,71,142,113
323,200,86,124,189,185,73,142,112
324,199,75,124,187,185,73,142,110
325,200,89,124,189,184,72,148,112
326,200,91,121,189,185,72,148,112
327,195,98,128,187,193,71,139,109
328,195,93,123,189,185,73,142,112
329,195,77,128,187,183,71,142,110
330,199,87,124,192,185,73,142,109
331,199,104,124,189,184,73,139,111
332,200,91,125,187,185,73,142,113
333,197,77,128,192,183,71,139,110
334,200,86,124,192,183,73,142,112
335,204,104,124,192,184,73,139,110
336,200,96,124,187,183,73,142,110
337,198,75,124,189,184,72,148,116
338,195,89,124,188,185,71,139,111
339,199,108,123,190,185,74,140,112
340,200,87,128,190,185,73,144,112
341,200,85,124,187,183,71,142,111
342,199,92,123,190,185,73,140,116
343,200,91,124,190,184,72,142,112
344,204,87,124,187,183,73,141,109
345,198,86,127,185,194,72,142,113
346,202,95,124,187,189,72,142,112
347,199,92,124,188,185,72,142,110
348,199,95,121,194,184,74,140,111
349,200,86,130,184,185,72,139,116
350,201,96,126,185,185,72,141,117
351,199,91,121,190,184,73,146,108
352,199,78,120,189,185,73,151,108
353,195,93,124,187,190,72,142,111
354,204,90,121,188,189,73,137,112
355,202,88,123,189,183,83,140,111
356,196,87,122,187,189,72,142,110
357,195,100,122,189,188,72,142,110
358,197,91,120,189,185,73,145,108
359,200,84,124,184,185,72,141,114
360,199,91,123,191,181,73,140,111
361,195,105,122,189,187,72,142,111
362,203,88,124,188,183,73,139,111
363,197,82,123,192,181,73,140,111
364,207,86,124,184,185,73,139,121
365,198,96,127,185,185,73,139,116
366,197,88,124,188,183,75,139,111
367,195,86,124,189,183,80,140,111
368,199,73,124,188,183,74,139,111
369,196,87,125,187,194,72,142,111
370,195,106,121,189,184,73,138,111
371,195,97,123,188,190,72,147,109
372,199,94,123,195,184,73,143,109
373,203,80,124,188,183,75,139,111
374,199,93,123,193,184,73,140,111
375,202,102,123,188,183,73,141,112
376,205,90,124,188,183,72,142,111
377,195,92,120,189,186,72,142,110
378,197,78,121,189,184,73,140,111
379,196,87,125,187,190,72,142,113
380,199,96,123,189,185,74,142,112
381,199,87,124,188,184,78,148,116
382,195,90,123,189,185,73,142,112
383,199,88,123,187,185,73,142,114
384,204,108,123,187,185,74,142,111
385,200,81,123,183,183,71,142,111
386,199,91,124,188,184,77,141,112
387,199,105,123,190,185,73,142,112
388,195,87,124,187,183,73,142,112
389,200,96,124,192,183,73,142,116
390,195,90,128,192,184,72,139,109
391,200,89,124,187,183,71,139,109
392,198,108,123,187,183,73,142,111
393,200,78,123,183,183,73,142,111
394,199,94,123,183,183,73,142,111
395,198,87,124,196,185,80,148,112
396,195,81,122,189,183,73,142,111
397,196,103,123,183,183,74,142,112
398,198,87,124,188,184,72,140,120
399,199,88,124,188,188,77,141,112
400,199,99,124,189,185,74,142,112
401,199,87,124,189,184,76,139,110
402,204,90,124,188,184,72,142,112
403,195,106,128,187,183,74,142,112
404,198,94,123,183,183,73,143,111
405,199,87,123,192,185,73,143,112
406,195,102,123,183,186,74,142,111
407,199,96,124,189,184,76,144,109
408,198,75,124,188,185,73,139,109
409,195,92,124,183,186,80,139,111
410,198,91,124,192,185,73,139,110
411,199,80,124,188,192,73,139,111
412,200,89,124,189,185,72,144,116
413,199,100,123,189,185,71,139,111
414,199,91,123,189,186,74,142,111
415,195,92,123,189,184,80,144,116
416,198,92,123,187,183,73,142,111
417,197,93,124,196,185,73,139,111
418,199,87,124,189,184,72,140,116
419,195,91,128,187,183,71,139,109
420,198,71,124,188,192,77,144,112
421,199,88,124,192,183,73,142,112
422,195,99,124,192,183,73,143,112
423,198,91,124,192,183,74,142,113
424,199,87,124,189,184,72,142,110
425,200,74,128,187,186,74,140,113
426,199,87,124,188,183,71,142,111
427,199,94,123,190,185,71,142,111
428,199,109,124,187,185,73,142,111
429,199,96,124,192,183,73,142,116
430,199,87,124,189,184,76,144,113
431,193,75,124,192,183,73,142,112
432,200,91,125,187,183,71,139,107
433,204,89,124,192,183,73,142,112
434,199,96,124,190,186,74,143,112
435,202,89,127,184,185,72,139,118
436,194,93,122,187,187,71,142,111
437,196,91,122,187,186,73,142,111
438,199,91,124,192,182,71,139,109
439,199,87,124,188,192,77,141,112
440,200,78,128,187,183,73,142,111
441,200,76,124,183,185,71,142,111
442,199,87,124,188,188,76,144,112
443,195,90,123,189,186,73,142,116
444,195,95,123,183,183,73,142,111
445,193,96,123,189,186,73,142,110
446,200,97,124,187,183,73,142,111
447,195,97,124,189,185,73,142,110
448,200,104,128,187,183,71,139,111
449,195,99,124,188,188,80,152,112
450,200,91,124,190,186,74,142,113
451,199,93,124,192,185,73,139,109
452,199,91,124,189,184,76,139,111
453,199,89,124,188,185,73,139,109
454,199,91,123,183,183,71,142,111
455,198,95,124,188,192,77,144,112
456,200,91,123,183,183,71,141,111
457,198,101,128,187,183,71,141,111
458,199,101,124,189,184,72,140,110
459,199,95,124,188,188,80,144,112
460,200,105,124,188,192,74,144,109
461,198,93,124,192,183,71,142,111
462,195,97,123,188,186,73,143,109
463,196,89,124,188,185,71,139,109
464,195,80,124,189,184,72,142,110
465,193,77,123,187,185,74,143,111
466,196,87,128,187,183,71,142,111
467,194,87,124,188,192,80,148,116
468,196,92,128,187,183,71,142,111
469,193,92,123,192,183,73,143,110
470,195,97,124,190,186,72,140,116
471,195,97,123,189,186,74,143,111
472,191,87,124,189,186,72,142,110
473,191,97,124,189,186,73,142,111
474,193,75,123,189,186,73,143,111
475,194,92,123,189,186,74,143,111
476,196,91,123,187,183,73,143,111
477,200,92,128,187,183,71,141,110
478,195,100,123,189,186,74,143,112
479,196,91,124,189,186,73,143,111
480,197,73,124,188,188,77,144,112
481,193,84,123,190,186,73,143,111
482,196,87,124,188,188,76,144,113
483,193,106,123,187,183,74,143,111
484,196,87,124,192,184,71,139,110
485,196,89,123,183,186,73,143,111
486,196,87,124,188,192,76,144,112
487,200,92,124,192,183,71,142,110
488,196,98,124,196,188,75,139,109
489,196,87,124,189,186,73,143,111
490,200,79,125,187,183,73,143,111
491,195,90,123,187,183,74,143,111
492,196,98,124,187,183,71,142,111
493,196,90,125,183,183,71,142,111
494,193,87,124,188,186,72,152,116
495,195,91,124,189,186,74,143,111
496,191,88,124,188,183,74,142,113
497,191,73,124,189,186,73,143,111
498,196,90,124,196,186,73,139,109
499,195,100,123,190,185,74,143,111
500,191,71,124,188,186,73,143,111
501,193,91,124,188,192,76,144,112
502,200,93,124,192,184,73,139,109
503,200,89,124,188,188,75,144,116
504,191,91,128,187,183,73,143,111
505,191,96,124,189,186,72,142,110
506,193,76,123,189,183,74,143,111
507,191,89,124,189,186,73,142,111
508,194,92,130,185,186,73,141,116
509,196,91,123,190,183,73,140,111
510,191,88,123,189,183,73,140,111
511,203,92,123,190,183,75,140,111
512,191,94,121,197,184,73,143,109
513,192,74,127,187,194,72,143,112
514,191,91,121,189,184,73,145,108
515,192,96,124,187,189,72,143,112
516,191,87,122,189,185,73,144,108
517,191,92,120,189,186,73,146,108
518,192,106,122,189,186,73,152,108
519,196,87,124,188,183,83,140,111
520,191,79,124,189,187,73,145,108
521,191,91,123,189,183,75,140,111
522,192,91,125,187,186,72,141,117
523,192,72,127,185,186,72,141,116
524,194,88,131,185,186,72,141,117
525,198,90,125,188,186,74,141,111
526,192,72,121,187,183,72,140,114
527,191,90,123,190,183,73,142,111
528,191,95,123,192,181,73,142,109
529,198,84,123,190,183,73,143,109
530,191,91,120,189,186,73,151,108
531,192,91,123,187,189,72,143,110
532,191,89,120,189,184,79,141,114
533,192,101,126,187,189,72,143,110
534,192,87,125,187,190,72,143,111
535,191,92,121,195,183,78,139,111
536,191,103,123,192,181,73,142,111
537,191,90,123,193,184,73,142,109
538,192,88,127,187,186,73,145,109
539,192,91,125,187,191,72,143,115
540,193,73,127,185,191,72,141,115
541,194,89,121,192,183,73,143,110
542,197,88,124,188,183,75,139,111
543,197,88,127,184,186,73,141,117
544,192,101,120,196,184,73,140,111
545,191,90,123,193,181,73,142,109
546,192,90,120,189,184,73,146,108
547,200,90,124,187,184,80,141,114
548,195,91,120,189,185,73,151,108
549,201,100,124,189,183,81,140,111
550,192,87,124,187,190,72,143,111
551,197,85,128,183,183,73,143,111
552,196,87,124,187,183,71,142,110
553,195,93,123,189,186,74,142,116
554,196,91,128,185,186,72,148,116
555,200,89,124,192,183,71,142,110
556,197,89,124,189,184,76,141,109
557,200,91,132,187,183,71,139,109
558,200,91,128,192,183,71,139,111
559,195,89,125,187,183,71,139,109
560,196,89,124,188,185,71,139,109
561,195,91,123,187,183,71,143,110
562,193,100,124,188,192,73,139,109
563,193,87,125,189,186,74,142,110
564,196,87,125,188,188,72,148,112
565,193,92,123,187,183,73,143,111
566,196,90,124,188,188,74,141,109
567,195,104,123,189,186,73,143,111
568,196,92,123,189,186,74,143,111
569,197,87,123,189,186,72,144,120
570,196,75,124,188,188,78,144,113
571,200,90,128,187,183,71,143,111
572,197,90,124,188,192,77,144,112
573,193,105,128,187,183,71,143,111
574,193,104,123,189,186,73,143,110
575,193,90,123,189,186,73,143,111
576,193,87,128,187,186,73,142,112
577,195,92,125,187,183,71,142,111
578,195,96,123,189,186,73,142,110
579,193,78,123,183,183,73,143,111
580,193,80,123,187,186,73,143,111
581,191,93,124,190,186,71,139,109
582,195,86,124,188,188,77,144,109
583,193,100,123,187,186,73,143,111
584,195,98,123,190,186,75,139,109
585,200,107,123,183,186,73,143,111
586,196,99,128,187,186,73,143,110
587,196,87,124,188,186,74,144,112
588,197,104,125,188,186,73,141,111
589,197,92,128,187,183,73,143,111
590,195,106,123,187,183,73,143,111
591,195,92,123,183,183,71,142,111
592,197,108,123,189,186,74,143,111
593,198,91,124,192,192,72,142,112
594,198,99,124,189,186,72,144,114
595,198,87,124,188,186,72,145,113
596,195,102,123,187,186,74,143,111
597,200,103,128,187,183,71,135,110
598,198,95,124,189,183,80,143,111
599,200,103,124,192,185,71,139,109
600,198,89,124,190,186,73,143,110
601,197,101,123,193,181,73,142,111
602,196,88,124,188,183,75,140,111
603,201,86,127,185,196,72,143,112
604,197,92,123,187,183,74,143,111
605,200,93,128,187,185,71,139,109
606,198,89,128,187,183,73,142,114
607,197,91,124,189,186,72,140,112
608,196,98,128,187,183,71,143,111
609,200,102,124,192,185,71,139,109
610,195,90,123,187,183,73,143,111
611,198,96,123,190,186,73,143,111
612,195,87,124,188,188,80,144,120
613,200,101,124,187,183,71,139,109
614,195,90,123,187,183,73,143,111
615,195,90,125,187,183,71,143,111
616,195,93,123,190,186,73,143,111
617,195,91,123,190,186,74,143,111
618,200,92,132,187,183,71,142,110
619,197,87,124,188,188,76,144,112
620,200,93,128,187,183,73,143,111
621,196,87,124,189,186,72,142,110
622,197,92,124,192,188,73,144,112
623,197,87,124,188,192,80,148,120
624,200,86,125,189,186,72,142,110
625,197,100,124,190,186,80,144,109
626,196,92,128,187,183,71,143,110
627,196,87,124,188,184,74,145,111
628,195,87,124,188,192,77,144,112
629,193,100,128,187,183,73,143,111
630,196,77,128,190,184,76,144,109
631,193,96,123,190,187,74,143,111
632,193,95,123,183,183,73,143,111
633,195,89,125,187,183,71,143,111
634,196,87,124,190,187,74,141,109
635,196,101,124,190,187,73,143,111
636,193,92,123,190,187,73,143,111
637,195,91,124,190,186,72,144,116
638,193,89,128,187,183,74,143,111
639,196,75,124,192,185,71,139,109
640,196,105,124,187,183,71,141,110
641,197,89,124,190,187,72,143,111
642,196,87,125,190,187,73,143,111
643,197,99,125,190,187,74,144,110
644,196,87,125,190,186,72,142,110
645,196,90,125,190,184,74,143,111
646,196,90,124,192,185,71,142,110
647,194,74,124,188,196,76,144,116
648,193,97,123,189,187,74,143,111
649,191,87,124,190,187,73,143,111
650,194,107,125,190,187,73,143,111
651,194,90,124,187,187,74,144,111
652,193,92,123,187,183,73,143,111
653,192,95,128,187,183,71,143,111
654,194,97,123,190,187,73,142,108
655,200,96,125,187,187,73,144,110
656,193,100,123,189,187,74,143,111
657,196,96,124,192,183,73,144,108
658,200,91,124,196,192,75,144,112
659,197,75,131,185,187,72,143,115
660,193,88,121,190,184,73,144,109
661,193,95,122,189,188,72,143,110
662,197,88,131,185,187,72,141,117
663,195,96,123,194,184,74,143,109
664,192,87,123,193,182,73,142,109
665,193,88,123,199,184,73,145,109
666,192,87,122,187,189,72,143,110
667,193,89,120,189,186,73,143,108
668,194,113,123,189,183,75,141,111
669,193,106,121,190,184,73,146,108
670,196,87,124,188,192,76,144,112
671,193,93,123,189,187,73,143,111
672,195,96,124,187,186,73,148,107
673,196,101,124,190,187,74,143,111
674,195,87,128,187,183,71,143,110
675,197,92,124,196,192,80,148,112
676,196,93,124,196,192,72,141,110
677,197,79,124,190,184,80,148,112
678,193,104,125,190,186,76,144,109
679,195,92,132,190,186,72,144,107
680,200,77,128,187,187,73,144,107
681,196,87,124,190,186,73,142,110
682,197,91,124,192,183,74,143,120
683,193,92,123,190,187,73,143,111
684,193,86,124,187,187,74,143,111
685,195,96,123,189,187,73,143,111
686,196,91,124,196,185,71,141,109
687,197,90,124,192,186,76,144,112
688,195,88,124,190,188,77,144,107
689,200,95,124,192,187,73,144,112
690,196,96,125,190,186,72,140,116
691,193,93,123,190,187,74,143,111
692,197,89,123,190,186,80,144,112
693,197,87,125,190,187,74,143,111
694,197,96,125,190,192,76,145,112
695,193,90,128,187,187,73,144,110
696,197,78,132,187,187,73,143,120
697,197,87,125,188,186,73,141,107
698,197,93,125,189,187,72,144,109
699,195,85,124,192,183,71,141,107
700,197,73,124,188,192,77,148,120
701,195,90,132,187,183,71,143,110
702,195,102,128,187,183,71,141,109
703,200,90,123,190,183,73,143,109
704,196,89,124,196,188,76,144,107
705,197,91,124,190,188,76,141,109
706,200,90,124,196,188,76,144,112
707,191,107,125,187,188,74,144,111
708,200,101,125,187,183,73,143,111
709,196,92,125,190,186,73,148,112
710,195,93,123,190,187,73,144,110
711,197,89,128,190,184,72,144,110
712,197,87,125,190,186,73,144,120
713,197,103,123,190,192,74,143,112
714,197,103,124,196,188,73,144,109
715,196,97,123,190,187,72,144,113
716,195,96,123,190,187,74,143,111
717,197,71,124,190,186,76,144,107
718,196,71,124,190,186,72,152,116
719,197,90,123,190,187,74,143,111
720,195,92,123,187,183,73,143,110
721,204,100,123,189,188,71,143,120
722,196,89,125,196,192,76,144,112
723,193,95,120,190,186,73,148,108
724,191,90,123,191,183,73,142,110
725,197,88,125,188,183,76,141,110
726,193,96,122,197,184,73,146,108
727,192,89,121,190,186,73,140,111
728,198,88,124,184,187,72,143,108
729,195,96,123,190,187,73,143,111
730,193,89,125,188,187,73,144,107
731,196,76,124,192,185,71,141,107
732,195,84,124,187,183,73,143,111
733,196,75,125,190,186,73,144,111
734,195,90,123,187,186,73,144,110
735,196,80,123,189,187,74,143,111
736,196,86,125,190,184,80,148,112
737,196,96,123,190,187,73,144,116
738,193,76,124,187,183,71,141,107
739,191,86,124,188,188,80,148,116
740,197,84,123,190,187,74,144,107
741,197,73,125,187,183,74,143,111
742,198,73,124,190,192,76,145,112
743,197,80,124,190,186,80,144,110
744,197,87,125,190,184,72,148,116
745,197,90,128,192,185,72,141,109
746,196,87,128,187,187,73,143,110
747,195,100,123,190,187,73,144,110
748,195,93,123,190,187,73,143,110
749,200,106,125,189,187,74,144,110
750,195,76,123,187,183,71,143,109
751,197,73,125,188,192,75,144,112
752,197,77,125,190,187,71,143,110
753,197,87,125,190,183,71,141,107
754,197,91,124,192,185,73,141,107
755,196,92,123,190,187,72,148,112
756,200,96,123,189,187,73,143,111
757,195,96,123,190,187,74,143,111
758,196,96,125,187,187,73,144,110
759,197,75,132,187,187,74,143,111
760,197,91,125,190,186,81,144,109
761,195,97,125,190,187,75,141,107
762,193,97,125,190,187,73,141,107
763,195,90,123,187,183,73,143,111
764,204,76,123,190,187,72,143,110
765,196,89,128,187,183,73,143,110
766,196,101,125,190,192,74,141,107
767,197,93,128,187,183,71,143,111
768,197,88,123,190,187,74,144,110
769,200,87,125,196,185,71,143,111
770,197,92,123,190,188,73,144,110
