,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
213,234,98,121,169,163,73,133,103
214,232,88,123,172,156,73,130,103
215,232,89,119,171,158,73,132,103
216,232,90,119,172,156,73,134,101
217,240,74,117,170,159,72,139,101
218,240,90,119,169,161,72,138,101
219,239,95,117,172,159,73,131,108
220,237,91,117,176,159,73,131,113
221,231,89,123,171,158,73,132,103
222,232,89,119,171,158,73,132,103
223,235,107,116,176,157,73,131,110
224,238,93,119,172,159,72,133,107
225,235,91,119,170,159,72,131,108
226,240,91,119,168,159,72,133,100
227,236,88,120,169,159,73,136,101
228,240,95,118,168,165,72,133,102
229,234,86,119,168,161,72,133,102
230,231,99,116,172,157,77,130,104
231,231,71,116,181,156,74,131,110
232,236,110,118,173,159,72,133,102
233,231,87,118,169,156,74,133,102
234,232,88,118,172,157,75,133,104
235,236,89,119,168,159,72,133,102
236,231,91,118,178,160,82,130,103
237,235,89,117,176,157,78,130,103
238,232,88,125,171,159,73,133,103
239,235,91,120,172,156,80,131,108
240,233,104,118,172,164,71,133,104
241,236,96,119,173,160,71,133,104
242,234,76,117,172,158,73,131,103
243,235,96,119,172,159,72,136,104
244,235,91,119,172,159,73,133,104
245,235,77,118,169,159,73,136,103
246,231,87,119,172,158,74,131,103
247,236,103,119,172,158,72,132,112
248,234,91,120,167,157,71,131,103
249,234,76,124,169,155,71,133,104
250,235,92,119,173,160,75,131,103
251,231,105,119,172,159,73,133,104
252,233,94,117,171,159,73,133,104
253,231,96,117,172,159,73,133,104
254,231,91,119,172,158,72,132,108
255,233,92,120,169,155,71,131,104
256,238,91,124,167,159,73,132,108
257,236,71,119,172,159,73,133,104
258,235,87,119,172,164,76,136,104
259,240,92,121,167,159,73,133,104
260,234,92,120,169,159,73,133,104
261,235,75,119,172,158,73,133,104
262,231,90,117,167,159,73,133,104
263,231,89,119,172,160,71,134,104
264,236,103,120,169,155,71,131,103
265,234,90,117,171,159,73,133,104
266,236,87,118,176,160,71,131,103
267,235,87,120,172,158,73,132,104
268,234,89,118,167,158,73,133,104
269,234,89,119,169,159,71,132,102
270,231,96,117,167,155,71,131,103
271,235,106,117,167,155,71,131,103
272,235,102,119,172,160,72,136,104
273,234,87,119,172,160,73,131,103
274,236,94,117,171,159,73,133,104
275,244,92,119,172,160,71,133,104
276,235,92,115,171,159,73,133,103
277,235,77,119,172,159,72,134,104
278,231,73,119,172,160,73,131,103
279,231,90,117,169,155,72,131,105
280,231,94,117,172,159,71,131,102
281,231,89,118,172,159,73,133,104
282,235,89,119,172,160,73,131,103
283,235,97,119,172,159,72,136,108
284,236,91,120,171,159,73,134,104
285,236,97,117,171,159,73,133,104
286,233,108,117,169,155,71,131,103
287,231,89,119,172,164,73,131,102
288,240,95,119,172,160,74,131,103
289,235,103,119,172,159,73,133,104
290,233,96,117,171,159,73,134,103
291,235,96,119,172,158,72,132,108
292,233,106,121,169,155,71,134,104
293,235,89,119,172,160,72,132,104
294,236,91,119,172,160,71,131,103
295,235,100,118,172,159,73,132,103
296,231,87,119,172,160,73,131,103
297,235,89,119,172,159,73,134,104
298,231,87,119,171,159,72,133,104
299,235,75,119,172,164,75,131,103
300,240,79,118,171,155,71,131,102
301,231,75,120,167,159,73,134,104
302,233,94,115,171,159,73,133,104
303,235,87,119,172,159,73,133,104
304,235,90,119,172,164,75,131,104
305,236,104,117,167,158,71,131,103
306,234,91,118,176,160,73,131,102
307,231,83,118,171,155,73,133,104
308,234,76,118,176,160,71,131,103
309,231,92,119,167,159,71,132,103
310,234,91,120,167,159,73,133,104
311,235,98,118,176,160,71,131,103
312,231,97,115,172,159,73,136,112
313,235,89,118,172,160,71,131,103
314,236,90,115,172,158,73,131,104
315,236,75,118,176,160,71,131,101
316,235,90,117,171,159,72,132,108
317,231,89,119,176,168,76,140,104
318,240,94,120,167,159,73,134,104
319,236,92,118,171,159,73,133,104
320,232,77,119,172,155,71,133,104
321,231,94,115,172,159,73,133,104
322,235,91,119,176,155,71,133,104
323,231,100,117,171,159,74,133,103
324,234,86,118,169,159,73,132,108
325,235,80,118,172,159,73,132,104
326,236,91,119,172,155,73,133,104
327,235,101,118,169,158,71,131,103
328,235,87,118,180,160,71,131,103
329,231,87,122,169,159,70,131,109
330,235,93,117,175,160,73,133,103
331,235,90,116,171,158,71,139,102
332,232,87,118,169,165,72,133,104
333,238,96,119,170,159,79,130,103
334,235,95,116,178,156,73,135,101
335,234,89,119,171,157,78,132,103
336,234,103,120,169,168,72,133,107
337,232,89,120,169,159,72,131,107
338,231,87,118,171,156,73,136,101
339,231,96,119,169,166,72,133,106
340,231,90,116,172,158,73,135,101
341,236,72,119,171,157,81,132,103
342,241,91,118,172,157,76,132,103
343,235,93,119,171,160,77,130,103
344,231,92,116,171,159,71,138,101
345,231,94,117,178,156,73,134,102
346,231,98,117,178,156,73,134,101
347,235,95,116,172,158,73,136,101
348,232,87,120,169,159,72,133,104
349,234,96,119,172,164,71,131,103
350,231,92,117,167,159,71,133,103
351,234,107,118,171,160,71,131,101
352,231,73,119,172,159,73,134,103
353,235,87,119,172,159,73,132,104
354,236,87,118,167,164,73,131,104
355,235,86,119,172,160,71,131,102
356,234,108,117,167,159,73,134,104
357,231,84,119,172,164,72,136,109
358,231,91,119,172,160,76,136,105
359,235,87,119,172,160,72,131,102
360,235,87,119,171,160,72,136,102
361,231,100,117,171,159,73,131,102
362,231,92,119,171,160,78,136,103
363,235,95,119,170,164,73,131,101
364,231,88,117,172,159,73,132,108
365,233,103,118,176,160,71,131,102
366,231,78,121,169,155,71,131,101
367,233,100,117,171,159,81,136,105
368,236,73,119,172,164,76,131,101
369,236,102,117,167,159,73,133,104
370,233,77,115,171,159,73,132,108
371,231,102,125,171,160,73,136,105
372,231,73,119,172,160,76,133,104
373,231,108,117,167,155,71,131,103
374,236,79,117,171,159,73,133,102
375,231,103,120,167,159,73,134,104
376,233,90,120,171,160,72,131,103
377,231,98,117,172,160,75,131,102
378,236,90,124,171,159,73,133,104
379,236,87,119,172,160,73,136,104
380,234,96,115,171,159,73,134,103
381,235,87,119,172,159,73,133,104
382,234,106,124,169,159,73,134,104
383,233,92,118,171,159,73,134,103
384,235,87,119,172,159,73,134,103
385,240,92,117,171,159,73,134,104
386,234,90,120,167,159,73,134,103
387,231,108,118,172,159,73,136,108
388,235,91,118,172,161,73,131,101
389,231,88,115,172,159,73,134,104
390,234,92,118,169,160,72,131,103
391,236,75,119,172,159,73,134,104
392,231,90,118,172,159,73,133,103
393,234,91,118,172,160,72,132,104
394,235,87,119,172,160,73,131,102
395,233,86,119,172,160,72,132,103
396,234,91,118,180,164,80,140,104
397,234,76,118,171,157,73,134,104
398,240,90,115,172,159,73,134,102
399,231,105,120,167,159,73,134,104
400,233,90,120,167,159,73,133,104
401,235,87,119,172,159,73,134,103
402,231,101,118,172,159,72,136,102
403,235,90,125,167,159,72,133,103
404,231,92,118,172,160,76,136,105
405,235,89,115,176,159,71,140,103
406,231,105,118,172,159,72,134,108
407,235,92,115,171,159,73,134,104
408,234,87,118,172,159,73,133,110
409,231,77,115,167,159,71,131,102
410,233,87,119,172,160,72,134,102
411,235,94,119,170,160,73,132,102
412,235,96,117,171,159,73,134,103
413,231,97,118,172,159,73,134,103
414,231,77,118,172,160,71,133,104
415,240,90,120,167,159,71,133,103
416,233,95,120,172,159,73,134,104
417,231,96,118,172,159,72,136,108
418,233,103,120,167,159,74,134,104
419,235,92,115,171,159,73,134,103
420,231,92,117,172,159,73,132,108
421,236,89,119,180,160,71,134,108
422,231,78,115,171,159,73,134,103
423,231,94,116,171,160,73,137,100
424,235,92,118,173,160,73,132,103
425,231,92,117,173,160,73,132,103
426,231,87,124,167,159,72,134,102
427,233,91,124,169,160,71,134,103
428,231,90,119,170,161,71,133,103
429,231,80,119,172,160,76,131,103
430,231,89,119,171,160,77,136,103
431,235,87,119,171,164,74,131,101
432,231,89,119,171,160,80,136,104
433,235,89,119,172,160,72,136,108
434,233,94,115,167,159,71,133,103
435,235,91,118,170,160,74,136,104
436,231,100,117,171,159,73,132,104
437,234,89,118,169,159,73,134,103
438,236,96,117,171,159,73,134,103
439,231,96,118,171,159,73,134,102
440,231,96,118,176,160,73,131,102
441,231,92,120,167,159,71,131,101
442,235,87,119,172,160,72,132,102
443,234,90,120,169,159,71,133,103
444,232,89,124,169,159,71,134,103
445,231,89,119,172,168,76,133,101
446,234,89,118,169,160,71,131,102
447,233,76,117,167,159,71,133,103
448,234,76,118,180,161,73,133,104
449,233,92,115,171,159,73,133,103
450,235,87,118,176,160,72,131,102
451,233,90,117,167,159,73,134,103
452,231,92,124,172,160,73,131,101
453,236,100,115,171,161,71,133,103
454,235,102,118,176,160,73,131,104
455,234,91,121,171,159,73,140,104
456,234,89,118,176,164,76,133,101
457,233,76,118,176,164,78,136,108
458,239,84,115,171,159,73,134,104
459,233,94,115,171,159,73,134,103
460,231,92,117,167,159,73,134,103
461,234,105,119,169,159,73,134,103
462,236,94,118,170,159,76,134,101
463,234,87,118,169,160,71,134,103
464,235,83,119,170,164,80,136,104
465,234,87,119,172,160,72,132,108
466,231,96,118,171,159,73,131,103
467,233,96,119,172,160,80,136,104
468,242,90,118,176,160,71,131,103
469,234,88,120,167,159,73,134,102
470,235,89,119,171,160,72,134,103
471,235,101,119,172,160,73,134,102
472,235,93,119,172,160,76,131,101
473,235,74,119,171,160,72,132,112
474,234,90,119,176,160,71,131,103
475,235,93,119,172,160,73,134,102
476,231,92,120,172,160,71,134,104
477,233,76,117,167,159,71,131,101
478,231,80,118,172,160,72,136,104
479,233,91,124,169,160,73,131,101
480,234,99,120,169,159,73,134,103
481,236,87,119,176,160,73,131,101
482,236,90,118,176,164,73,131,101
483,240,93,120,167,159,73,134,103
484,235,87,119,170,161,73,131,102
485,236,75,118,172,161,73,134,102
486,236,87,119,171,159,73,134,103
487,231,94,117,167,159,73,134,103
488,231,96,119,172,161,72,136,101
489,235,91,119,170,160,72,136,108
490,231,90,115,172,159,71,134,104
491,234,89,120,167,159,71,133,103
492,236,99,118,171,160,71,134,103
493,236,87,119,172,159,73,134,103
494,231,96,115,171,159,73,134,103
495,231,97,117,171,159,73,134,103
496,240,87,118,169,159,73,134,102
497,236,101,119,170,164,77,136,104
498,236,74,118,180,160,71,133,103
499,240,91,118,176,164,74,136,104
500,236,90,119,170,160,77,136,105
501,240,90,117,175,160,74,133,102
502,231,94,116,171,160,71,137,101
503,237,89,119,172,159,77,132,103
504,236,76,122,168,162,72,134,104
505,235,92,119,172,159,78,130,101
506,232,95,117,173,160,78,132,103
507,236,79,118,175,160,73,134,101
508,231,91,116,171,162,72,134,102
509,232,91,120,169,159,72,134,105
510,231,89,116,171,160,73,139,100
511,235,93,116,172,160,71,135,101
512,239,96,119,168,159,72,131,109
513,231,89,116,171,160,73,140,100
514,235,95,116,175,160,73,134,102
515,231,100,118,171,162,72,134,102
516,235,86,119,168,159,75,131,103
517,234,88,119,168,159,72,131,111
518,235,101,116,171,160,71,139,100
519,236,90,118,173,160,73,132,103
520,231,90,121,169,169,72,133,108
521,232,92,125,168,159,72,133,105
522,235,72,119,168,159,73,131,103
523,234,89,123,168,159,72,133,108
524,231,94,116,171,163,72,134,103
525,235,80,117,174,160,73,134,102
526,232,93,123,171,161,72,134,103
527,235,97,117,175,160,73,134,102
528,241,86,119,170,159,77,131,103
529,243,107,117,176,160,73,132,103
530,231,89,116,172,160,73,139,100
531,231,91,116,171,156,73,137,100
532,240,90,124,167,159,73,136,104
533,234,89,120,167,159,73,134,103
534,231,108,119,172,160,71,134,103
535,233,92,119,170,161,71,131,102
536,236,75,119,170,160,72,134,104
537,236,96,119,180,160,71,131,101
538,236,87,119,172,160,76,136,105
539,236,91,119,172,159,73,134,103
540,237,85,118,170,161,71,134,103
541,231,96,119,172,160,71,131,101
542,236,90,119,176,160,73,134,102
543,240,93,121,169,159,73,134,103
544,231,76,117,172,159,73,136,105
545,231,90,117,167,159,73,134,103
546,231,91,119,171,159,73,134,103
547,240,99,120,167,159,73,134,103
548,242,96,117,172,159,73,134,103
549,239,87,119,172,164,76,133,101
550,239,75,124,167,159,73,134,102
551,235,78,117,167,160,71,131,101
552,231,95,117,167,159,73,134,102
553,234,90,119,172,159,73,134,103
554,235,89,119,172,164,73,131,101
555,231,92,120,167,159,73,134,103
556,231,92,119,172,160,76,140,104
557,235,80,117,171,159,73,133,102
558,233,90,117,171,159,73,134,103
559,236,89,120,169,160,71,131,101
560,234,97,117,171,159,73,134,102
561,233,95,117,171,159,73,135,104
562,235,107,117,172,159,73,133,103
563,236,103,120,167,159,73,134,103
564,233,91,120,167,159,73,134,103
565,231,93,117,171,159,73,134,101
566,235,90,120,167,159,73,134,103
567,231,92,118,172,161,72,136,104
568,235,86,121,169,159,71,134,103
569,233,90,118,172,164,76,140,104
570,231,82,115,171,159,73,134,103
571,235,87,119,172,161,72,134,103
572,231,73,119,172,160,72,134,102
573,236,93,119,172,161,72,140,105
574,231,75,119,172,160,72,136,101
575,235,87,119,172,160,72,134,102
576,233,81,119,172,160,73,135,103
577,233,107,120,167,159,73,134,103
578,236,105,120,171,160,72,131,101
579,236,101,117,171,159,73,134,103
580,236,97,119,172,160,72,136,104
581,233,98,120,169,160,73,133,101
582,240,91,124,169,160,71,131,101
583,231,106,119,171,160,76,133,101
584,235,90,117,172,160,73,138,100
585,231,91,116,172,160,73,139,100
586,231,89,116,171,160,73,138,100
587,235,102,118,172,160,73,134,102
588,235,91,117,180,160,73,134,101
589,231,94,116,171,161,73,139,100
590,236,95,119,175,160,73,132,102
591,237,75,119,170,159,77,131,103
592,235,100,119,174,160,73,134,102
593,231,95,117,172,160,73,135,101
594,236,88,119,168,159,72,133,109
595,231,98,118,171,165,72,134,103
596,236,72,119,170,159,74,131,103
597,238,86,119,170,159,76,131,103
598,241,88,118,169,162,73,133,100
599,237,80,124,168,159,72,133,103
600,232,95,116,171,160,73,139,100
601,231,89,123,169,161,72,133,106
602,235,91,117,176,160,73,136,101
603,235,95,116,172,160,73,139,100
604,231,89,119,171,167,72,134,105
605,237,91,119,173,160,82,132,103
606,231,97,116,174,160,73,138,100
607,232,91,119,169,165,72,134,104
608,235,93,117,176,160,73,134,101
609,231,93,117,175,160,73,134,102
610,235,97,117,176,160,73,134,103
611,234,72,119,168,159,74,131,103
612,235,85,123,171,162,71,136,101
613,231,95,117,180,160,73,134,103
614,236,72,122,168,159,73,133,111
615,240,88,119,171,160,77,132,103
616,231,91,116,171,161,73,143,100
617,234,86,119,170,159,77,131,103
618,242,86,119,168,159,74,131,103
619,235,103,117,180,160,73,134,102
620,235,92,117,172,160,73,136,101
621,239,72,119,172,160,73,132,103
622,239,90,119,170,159,74,133,103
623,240,91,119,170,159,76,132,103
624,236,86,119,171,159,78,132,103
625,235,94,117,176,160,73,137,100
626,239,105,119,175,160,73,134,102
627,235,91,116,172,160,73,136,100
628,231,73,120,169,165,72,134,102
629,231,95,116,172,160,73,137,101
630,231,96,117,172,162,72,134,102
631,235,89,118,176,161,73,136,104
632,231,100,117,171,159,73,135,103
633,231,90,124,169,160,73,135,103
634,235,87,119,172,168,76,136,108
635,235,93,119,172,158,72,134,104
636,234,74,120,169,160,71,135,103
637,235,101,119,172,161,73,134,103
638,234,88,117,171,159,73,135,102
639,233,92,117,172,162,73,134,102
640,240,92,118,176,161,73,133,101
641,234,92,118,176,160,71,131,102
642,234,97,119,172,160,71,134,102
643,236,83,119,172,160,73,134,102
644,232,95,120,167,159,73,134,102
645,235,77,117,171,162,73,135,103
646,235,89,119,172,160,76,140,108
647,235,87,119,172,162,73,134,103
648,231,91,117,171,162,76,131,103
649,240,91,121,169,160,71,134,103
650,231,91,119,172,160,76,136,101
651,236,94,119,172,164,71,134,103
652,235,87,119,176,159,74,135,103
653,236,92,118,169,160,71,133,103
654,231,89,117,171,162,73,131,103
655,235,101,119,172,162,73,135,103
656,231,90,119,172,162,73,135,108
657,233,108,120,167,159,73,135,103
658,231,92,118,172,160,71,135,103
659,233,89,117,171,159,73,135,103
660,235,92,124,169,160,71,136,103
661,231,89,119,172,162,80,144,108
662,240,87,119,172,164,73,131,101
663,236,77,119,176,161,73,131,101
664,236,99,119,172,164,73,131,101
665,235,87,118,176,160,71,131,101
666,234,89,119,176,160,71,134,103
667,240,107,120,167,162,72,133,101
668,235,87,120,168,159,73,131,103
669,235,83,117,180,160,73,134,103
670,234,79,118,179,163,72,143,100
671,236,89,119,176,161,73,133,101
672,231,90,117,167,159,71,131,101
673,236,103,117,172,163,71,135,102
674,240,92,118,172,161,71,131,102
675,240,90,119,172,160,73,135,102
676,236,102,117,172,162,73,133,103
677,236,87,118,167,159,73,136,104
678,240,71,119,176,161,71,131,101
679,239,98,117,169,161,72,134,103
680,242,92,119,172,162,72,134,102
681,240,91,121,167,159,73,136,101
682,231,96,118,172,162,73,134,101
683,231,109,117,171,162,76,136,101
684,240,92,119,167,159,73,135,103
685,236,76,117,172,162,74,133,101
686,236,87,118,180,161,73,131,101
687,236,109,117,172,162,76,131,101
688,236,89,119,172,162,73,135,103
689,236,75,119,172,164,74,133,101
690,231,87,119,172,162,72,132,104
691,240,92,119,180,160,71,135,104
692,236,106,117,171,159,73,135,102
693,231,94,117,172,161,73,134,108
694,240,79,118,172,161,71,131,101
695,236,91,119,172,159,76,131,103
696,236,87,119,172,164,73,131,101
697,231,108,119,169,159,73,134,104
698,236,87,119,172,162,73,134,102
699,231,92,119,171,161,73,135,102
700,236,74,118,176,161,71,131,102
701,233,93,119,172,161,71,135,103
702,236,90,124,167,159,73,134,104
703,236,93,117,171,159,73,135,102
704,240,105,128,169,161,71,131,101
705,236,96,118,172,161,71,135,103
706,233,96,117,172,159,73,135,103
707,231,92,117,171,162,72,137,101
708,236,84,119,172,162,77,136,101
709,236,77,119,172,164,72,131,101
710,233,82,120,169,161,72,131,101
711,231,90,115,172,161,71,135,103
712,236,92,119,172,162,72,134,109
713,236,91,119,176,161,73,135,103
714,234,94,124,169,161,71,134,103
715,231,102,124,172,162,80,133,101
716,233,103,121,169,161,71,133,102
717,233,103,118,169,161,73,135,103
718,236,103,119,172,168,80,140,112
719,236,92,119,172,161,71,135,103
720,236,89,119,172,162,73,135,103
721,233,91,121,167,159,74,135,102
722,234,96,117,174,160,73,135,101
723,232,89,120,169,169,72,135,102
724,231,89,118,171,163,73,142,100
725,238,95,118,178,160,73,135,101
726,236,77,116,172,160,73,136,101
727,235,81,117,180,160,73,139,100
728,235,88,120,171,163,71,134,101
729,236,88,119,170,159,77,132,103
730,240,91,117,177,160,73,134,102
731,237,89,117,172,160,73,135,101
732,232,98,127,169,167,72,144,101
733,236,102,119,172,161,76,132,103
734,237,95,116,172,160,73,132,103
735,232,87,120,171,169,72,135,105
736,232,85,125,169,165,72,135,100
737,240,76,119,168,159,73,133,103
738,232,88,119,170,159,72,135,104
739,235,90,119,173,160,73,134,102
740,231,91,116,178,160,73,132,103
741,231,106,116,172,162,71,142,100
742,232,96,123,171,163,73,137,101
743,236,91,119,173,160,73,132,103
744,234,85,119,168,162,72,140,100
745,236,82,117,178,160,73,135,101
746,235,94,119,170,159,74,133,103
747,234,88,119,168,159,72,133,109
748,235,103,116,181,160,78,132,110
749,236,96,119,174,160,73,134,101
750,236,88,125,172,162,71,140,100
751,241,76,119,170,159,75,133,103
752,239,89,116,173,160,73,134,103
753,233,91,116,171,163,72,135,102
754,232,91,116,172,160,73,134,103
755,235,95,118,174,160,73,134,101
756,232,93,118,177,160,73,134,101
757,235,79,119,176,160,73,134,102
758,236,87,120,171,165,71,137,101
759,232,91,119,171,166,72,135,105
760,235,105,119,168,159,72,135,105
761,240,92,120,167,159,73,135,103
762,240,106,117,171,159,73,135,103
763,240,90,118,180,168,76,136,104
764,231,86,119,169,162,72,133,103
765,236,101,119,169,161,73,135,103
766,231,90,118,172,161,71,135,103
767,240,96,118,169,159,72,134,101
768,231,92,120,172,161,73,134,104
769,231,89,119,176,159,73,131,102
770,240,87,117,172,161,77,135,102
