,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
749,259,93,123,188,190,80,139,121
750,263,103,132,183,191,76,144,119
751,263,92,126,192,187,75,140,119
752,259,71,126,183,191,77,139,122
753,268,95,127,188,187,75,142,121
754,259,108,126,188,192,75,142,128
755,262,95,123,188,190,80,139,119
756,262,87,126,192,187,75,144,122
757,259,91,123,188,190,77,139,122
758,263,91,127,192,187,75,144,119
759,260,95,128,183,191,75,139,121
760,262,89,128,188,192,73,142,121
761,263,79,126,188,190,73,142,122
762,262,93,123,188,187,75,148,119
763,264,98,128,188,190,73,142,123
764,264,87,128,188,200,73,142,124
765,268,96,126,192,187,74,139,122
766,263,110,125,188,187,75,142,124
767,263,92,123,193,192,78,140,121
768,256,105,124,188,187,80,139,122
769,266,88,126,187,192,75,139,121
770,257,68,127,187,190,75,140,121
771,257,89,123,184,188,76,150,119
772,267,95,125,189,189,79,139,122
773,263,90,126,184,191,74,142,127
774,259,91,125,189,192,81,139,127
775,260,91,124,187,190,75,142,119
776,260,89,132,185,196,73,143,119
777,264,99,127,187,191,75,143,119
778,264,111,123,188,190,77,141,122
779,264,95,126,188,187,74,142,121
780,263,81,126,188,192,74,142,124
781,259,93,123,188,190,77,141,121
782,264,91,123,188,187,76,142,128
783,263,69,123,188,190,75,141,122
784,259,103,123,188,192,75,142,128
785,264,87,125,188,192,75,142,128
786,264,97,126,192,189,75,176,119
787,259,89,126,183,190,73,142,119
788,264,112,126,188,196,75,139,121
789,263,87,125,188,187,75,139,122
790,262,92,126,185,191,76,142,124
791,259,96,126,187,191,75,142,124
792,264,89,123,188,191,75,144,119
793,263,87,128,188,192,74,142,119
794,262,93,128,188,191,80,142,124
795,263,90,126,183,192,74,140,122
796,272,104,126,188,192,73,143,121
797,272,67,124,185,187,75,142,124
798,275,108,123,188,191,74,139,119
799,272,73,126,188,191,78,142,124
800,271,112,123,192,191,77,144,120
801,271,83,126,188,187,74,139,119
802,274,105,127,183,196,75,139,121
803,274,87,125,188,191,73,141,122
804,280,91,123,188,187,75,142,120
805,272,93,123,188,190,77,139,121
806,276,92,126,188,187,75,142,121
807,274,92,124,188,192,73,142,122
808,276,69,126,187,187,76,143,120
809,271,112,127,192,187,75,142,120
810,276,69,123,192,191,80,144,121
811,271,97,126,192,187,75,142,120
812,271,94,126,188,190,80,144,119
813,275,91,126,185,191,74,139,120
814,273,105,125,187,191,74,139,119
815,271,69,126,183,191,75,148,121
816,272,101,128,188,190,80,144,119
817,275,96,123,192,192,73,142,121
818,275,76,132,183,187,75,142,121
819,276,111,128,188,190,76,141,121
820,271,87,128,183,191,75,142,128
821,273,91,128,192,191,75,142,121
822,280,92,126,183,191,73,144,121
823,272,91,125,187,192,75,146,119
824,276,111,123,188,188,75,140,119
825,272,89,126,187,190,75,143,119
826,276,91,126,187,192,75,149,120
827,271,95,126,188,189,77,139,127
828,275,69,126,184,191,74,142,122
829,272,109,127,187,194,74,148,118
830,272,90,126,187,191,75,144,119
831,272,92,124,188,188,75,140,119
832,272,95,124,188,191,75,144,119
833,275,93,125,186,191,74,141,121
834,271,120,126,186,191,74,141,124
835,272,71,124,188,190,75,143,119
836,275,93,126,187,191,78,139,127
837,272,89,126,187,192,75,148,120
838,271,95,123,191,192,82,140,121
839,271,98,125,190,192,81,138,121
840,280,87,126,184,191,72,142,121
841,272,109,124,188,188,75,140,119
842,271,78,125,187,191,73,142,117
843,278,106,125,189,192,80,139,127
844,272,88,130,187,193,75,150,120
845,275,96,129,187,196,73,142,117
846,271,92,125,190,187,82,139,121
847,269,111,125,188,191,77,139,124
848,272,69,124,187,190,75,143,119
849,271,116,123,191,185,75,140,121
850,271,118,125,190,192,81,139,121
851,276,93,128,187,191,74,141,119
852,272,83,128,187,191,74,144,119
853,275,85,128,183,191,75,144,119
854,276,90,123,188,191,74,152,121
855,272,93,126,185,191,76,142,122
856,272,96,126,188,190,77,139,119
857,271,116,124,192,188,75,142,119
858,271,103,126,183,191,75,144,121
859,267,100,126,192,191,75,144,119
860,274,94,123,188,190,77,139,121
861,273,73,128,183,191,75,142,120
862,271,77,128,183,191,75,144,119
863,274,90,125,188,191,80,141,119
864,271,87,126,185,191,75,142,121
865,272,89,128,183,191,75,148,119
866,272,91,124,183,191,74,141,119
867,272,107,128,183,191,75,142,128
868,271,99,126,185,191,75,142,121
869,273,100,125,188,192,75,142,121
870,271,95,128,187,191,76,139,119
871,274,94,123,188,192,75,139,122
872,272,97,123,188,188,77,139,121
873,280,94,123,188,190,80,139,121
874,271,92,125,188,190,76,142,119
875,271,100,126,188,192,73,142,121
876,272,93,123,188,190,75,139,121
877,272,96,125,188,190,74,139,121
878,274,91,126,185,191,75,148,119
879,271,87,126,188,192,73,142,121
880,274,90,123,188,190,80,139,119
881,271,89,126,192,187,75,142,120
882,271,96,126,188,192,73,142,121
883,272,76,126,188,196,74,141,121
884,275,89,124,187,190,75,144,119
885,271,89,126,185,191,75,148,119
886,280,94,123,188,191,80,144,119
887,263,97,126,188,192,73,141,121
888,273,91,126,188,190,75,142,122
889,280,93,128,185,191,76,142,120
890,271,111,126,192,187,74,142,121
891,275,98,124,183,191,75,144,119
892,274,93,123,188,190,80,139,119
893,273,100,126,188,192,73,142,121
894,271,96,126,188,192,73,142,121
895,271,69,126,185,191,75,148,119
896,274,90,132,183,191,80,139,119
897,272,93,132,183,190,75,142,121
898,271,106,128,183,191,78,139,119
899,275,90,126,192,192,73,142,121
900,272,92,126,188,192,74,142,121
901,275,79,126,188,187,75,142,121
902,276,92,125,188,196,74,142,120
903,272,92,123,188,196,73,142,121
904,274,104,125,189,190,75,139,121
905,274,91,126,192,187,75,142,121
906,271,87,126,183,191,74,144,119
907,271,69,126,188,196,75,139,119
908,275,93,128,183,191,74,144,119
909,272,92,123,188,190,77,139,119
910,271,107,127,188,192,73,141,121
911,274,89,126,192,187,75,142,128
912,271,71,126,188,192,77,139,119
913,271,96,126,188,192,73,142,121
914,271,107,126,188,192,73,142,120
915,272,93,128,187,191,74,144,119
916,280,76,123,188,190,75,139,121
917,271,91,126,192,187,74,142,121
918,271,103,126,196,187,75,142,124
919,275,91,126,188,192,73,142,121
920,273,96,126,188,192,75,139,119
921,275,90,124,183,191,76,142,121
922,271,90,126,184,191,74,142,121
923,278,108,126,184,191,74,141,122
924,272,85,124,187,191,75,144,119
925,271,67,126,196,187,73,142,121
926,271,91,126,192,187,75,143,120
927,274,92,132,185,190,76,142,121
928,271,76,126,188,192,74,142,120
929,274,92,128,183,191,75,142,121
930,274,109,128,183,191,75,142,124
931,271,96,126,188,192,74,142,121
932,271,89,126,196,187,74,142,121
933,272,120,126,188,196,75,139,119
934,272,91,128,183,191,75,142,121
935,274,93,128,187,191,74,144,119
936,274,99,126,185,191,75,144,119
937,271,72,126,188,187,75,142,121
938,274,93,126,192,187,73,142,121
939,272,90,123,188,190,75,141,121
940,272,98,126,192,191,75,148,121
941,271,92,126,188,192,73,142,119
942,274,91,132,183,191,75,144,119
943,272,96,126,188,192,73,142,120
944,274,87,126,185,191,75,148,119
945,276,95,125,188,191,80,144,119
946,271,85,127,188,192,74,142,120
947,273,112,126,188,192,74,142,121
948,274,67,126,185,191,75,140,119
949,274,113,125,183,191,75,142,128
950,274,67,128,183,191,74,139,119
951,274,111,136,183,191,75,142,120
952,280,74,123,188,191,80,139,119
953,271,107,126,187,191,74,144,119
954,274,87,128,183,191,74,141,119
955,272,100,123,188,196,73,142,121
956,272,96,127,183,191,84,139,120
957,276,100,123,187,191,75,142,121
958,273,94,123,188,191,75,148,120
959,271,91,126,192,192,73,142,121
960,272,100,125,188,191,74,144,119
961,272,90,123,188,196,73,143,121
962,271,96,127,188,192,80,141,119
963,271,76,126,188,196,73,143,121
964,272,93,124,188,188,75,143,119
965,272,91,126,187,192,75,144,119
966,271,94,127,188,191,75,143,125
967,274,77,126,187,192,75,149,120
968,274,83,127,189,191,77,141,126
969,274,88,132,185,197,73,152,120
970,281,89,127,184,191,72,143,120
971,280,95,123,189,191,76,144,119
972,274,94,127,188,192,73,143,121
973,274,88,126,189,192,77,143,119
974,275,93,126,189,200,74,145,124
975,280,93,127,192,193,75,146,120
976,271,89,127,192,193,75,146,122
977,275,89,127,187,195,75,146,128
978,271,103,127,190,195,75,147,122
979,273,87,130,187,195,75,147,123
980,275,90,128,191,200,75,148,132
981,276,116,127,187,198,75,148,128
982,276,91,128,192,195,75,150,125
983,276,69,128,187,200,74,147,123
984,271,95,128,191,200,78,151,126
985,273,106,129,191,208,73,154,126
986,271,93,131,192,199,75,154,126
987,271,94,129,191,204,80,153,126
988,280,100,130,191,204,75,155,127
989,277,114,132,193,199,75,159,127
990,271,95,136,193,208,80,160,127
991,271,80,131,196,212,75,160,129
992,273,100,131,196,208,73,159,130
993,276,114,132,197,209,73,159,132
994,278,98,131,197,210,74,163,131
995,280,90,131,197,212,74,168,133
996,279,91,134,195,212,75,168,131
997,279,99,134,195,207,76,167,140
998,280,99,140,198,214,73,168,133
999,280,100,133,198,216,73,167,136
1000,275,99,134,204,215,75,176,135
1001,275,83,135,200,211,75,171,137
1002,279,101,135,200,217,73,172,138
1003,280,101,133,200,218,74,176,135
1004,281,117,136,200,215,75,174,144
1005,280,99,137,201,219,80,171,140
1006,280,99,136,197,220,75,180,137
1007,281,95,136,199,219,75,176,144
1008,280,76,135,202,220,75,175,141
1009,279,101,137,202,224,73,175,142
1010,279,107,135,204,219,76,176,142
1011,280,98,135,203,222,75,175,143
1012,279,98,135,201,222,76,179,152
1013,280,98,140,199,223,75,184,139
1014,275,105,135,204,228,73,175,144
1015,281,112,135,204,224,80,177,143
1016,279,115,139,208,224,73,181,145
1017,279,110,138,201,225,75,182,146
1018,282,101,140,199,223,76,182,156
1019,283,107,140,212,225,75,183,148
1020,283,113,139,208,225,75,184,148
1021,279,115,140,212,225,73,183,148
1022,279,119,140,203,230,75,188,147
1023,282,119,144,203,231,75,192,147
1024,281,124,139,206,227,75,184,147
1025,284,111,139,207,230,76,183,150
1026,284,117,140,206,232,74,185,147
1027,279,112,139,207,232,84,185,147
1028,279,109,141,212,227,75,187,152
1029,279,101,141,212,231,75,187,150
1030,284,99,144,207,234,74,187,147
1031,292,100,141,203,234,75,188,149
1032,281,100,139,209,234,74,192,153
1033,285,100,141,208,231,74,189,160
1034,292,99,140,209,231,74,189,153
1035,279,105,141,210,234,80,187,151
1036,279,107,142,208,233,75,189,154
1037,284,104,139,210,236,80,187,151
1038,281,102,139,211,237,74,192,153
1039,279,115,142,208,231,75,190,155
1040,284,99,142,209,237,75,190,152
1041,284,85,139,211,236,75,187,155
1042,286,105,142,210,235,75,191,156
1043,279,108,141,212,238,80,192,151
1044,288,120,142,212,240,73,191,156
1045,288,108,144,207,239,75,190,160
1046,281,99,143,216,235,76,190,160
1047,286,79,143,216,240,73,191,155
1048,284,105,141,212,240,77,191,157
1049,292,104,139,213,240,80,192,157
1050,279,103,139,217,240,83,192,157
1051,279,98,143,211,240,75,192,157
1052,280,87,143,211,241,75,197,154
1053,286,100,143,208,239,72,191,158
1054,290,121,143,208,248,73,191,156
1055,289,101,145,211,242,75,195,155
1056,284,87,143,214,237,80,192,158
1057,280,103,140,214,240,75,192,157
1058,288,96,142,214,240,73,191,158
1059,287,103,142,211,239,74,191,159
1060,286,120,144,214,242,80,192,157
1061,283,101,143,211,243,74,193,157
1062,287,80,143,214,244,76,193,158
1063,292,105,144,213,243,75,194,160
1064,287,110,141,215,244,75,193,159
1065,287,83,144,211,244,80,193,159
1066,286,103,144,215,244,75,194,159
1067,288,127,141,215,244,74,200,160
1068,287,99,152,211,245,74,200,161
1069,286,103,144,215,245,74,200,160
1070,286,125,144,215,246,76,193,159
1071,287,99,144,211,246,74,193,161
1072,287,99,143,216,248,73,195,159
1073,287,105,143,217,246,73,195,159
1074,283,107,143,217,246,80,193,161
1075,287,99,145,215,247,75,196,172
1076,288,106,144,215,247,75,204,161
1077,288,106,144,211,247,74,200,161
1078,283,99,145,217,248,75,197,164
1079,283,105,143,216,243,74,197,164
1080,283,101,145,220,243,75,197,164
1081,287,107,144,215,247,75,204,168
1082,288,126,143,218,248,75,195,163
1083,287,99,145,220,243,75,197,164
1084,287,106,144,215,248,75,200,163
1085,287,109,145,215,249,74,200,163
1086,283,88,143,218,243,75,198,168
1087,287,106,145,218,248,80,195,163
1088,287,83,143,218,247,72,198,164
1089,287,87,143,219,248,77,195,163
1090,287,103,144,217,243,75,198,166
1091,287,103,148,215,250,84,195,163
1092,288,106,144,219,250,77,195,165
1093,287,103,144,217,247,75,198,168
1094,287,99,145,228,245,75,198,166
1095,288,116,143,219,250,80,195,163
1096,287,82,145,220,247,75,198,172
1097,292,123,145,219,249,73,198,166
1098,288,84,143,224,247,76,198,172
1099,292,123,143,220,250,76,195,167
1100,287,102,152,215,251,75,208,163
1101,288,105,145,224,247,76,198,163
1102,287,102,148,215,251,75,198,166
1103,287,105,148,215,251,75,204,163
1104,287,86,146,215,251,74,200,163
1105,287,107,145,220,249,73,198,167
1106,287,103,146,215,252,76,200,163
1107,287,103,145,217,247,76,200,167
1108,288,103,146,215,251,80,195,167
1109,288,108,145,219,251,76,198,168
1110,292,106,146,215,252,75,204,165
1111,287,108,145,224,251,81,195,167
1112,288,108,143,221,252,75,195,167
1113,287,106,143,221,252,77,195,167
1114,287,102,146,215,253,76,198,172
1115,288,103,144,219,253,80,195,167
1116,288,122,144,219,253,75,198,172
1117,288,104,143,221,249,75,199,169
1118,288,104,143,221,252,75,195,167
1119,288,119,143,221,252,77,195,167
1120,287,109,143,221,253,75,199,167
1121,288,102,145,221,252,74,199,169
1122,287,102,144,217,247,75,199,169
1123,289,110,145,219,254,75,199,168
1124,288,108,143,220,252,76,195,167
1125,287,102,152,215,254,76,204,167
1126,287,108,151,217,255,73,201,168
1127,288,107,144,227,249,83,194,170
1128,292,109,147,219,254,75,200,167
1129,287,103,148,215,254,75,200,169
1130,287,122,146,219,251,76,198,168
1131,287,105,146,228,247,76,199,170
1132,288,104,143,222,254,80,195,167
1133,287,83,146,224,247,76,200,170
1134,288,103,143,222,255,75,198,176
1135,288,119,145,228,251,75,200,170
1136,288,113,143,222,254,77,195,167
1137,287,101,146,222,255,75,199,170
1138,287,84,145,219,255,75,200,167
1139,288,102,143,222,254,73,199,170
1140,288,108,143,222,254,84,200,169
1141,287,110,144,222,255,75,199,171
1142,288,124,143,232,251,75,200,170
1143,288,111,144,224,251,75,200,170
1144,287,105,146,224,251,75,200,170
1145,287,107,143,223,253,74,199,171
1146,288,108,143,223,252,76,195,171
1147,292,85,145,221,256,75,200,170
1148,288,102,143,223,254,80,200,167
1149,287,104,144,223,255,84,197,167
1150,288,108,143,222,251,75,200,170
1151,287,123,144,219,256,74,200,167
1152,292,106,144,222,256,75,200,176
1153,288,106,143,223,254,76,199,172
1154,287,105,146,224,251,76,200,180
1155,284,108,144,223,255,76,195,167
1156,286,105,143,223,252,75,199,172
1157,288,85,146,220,251,75,200,172
1158,287,87,143,223,254,75,199,172
1159,287,104,145,223,254,73,199,172
1160,287,104,145,223,257,74,200,171
1161,288,103,146,219,256,75,200,172
1162,287,103,144,224,256,74,199,172
1163,288,111,144,223,255,75,201,169
1164,291,101,149,219,255,73,200,168
1165,289,95,144,223,255,75,203,168
1166,287,121,150,219,261,73,198,172
1167,286,103,145,223,255,75,204,169
1168,289,101,146,219,255,75,207,168
1169,287,107,149,219,263,73,199,170
1170,287,100,150,218,255,85,195,170
1171,284,83,144,223,256,75,198,171
1172,287,124,146,219,257,76,200,172
1173,283,107,145,224,256,76,200,172
1174,288,110,143,223,255,74,204,176
1175,287,101,146,223,258,74,200,171
1176,287,99,144,224,256,74,199,173
1177,287,87,146,224,256,75,200,180
1178,288,84,143,223,264,74,200,172
1179,287,99,146,224,257,75,208,171
1180,283,103,144,219,258,75,204,171
1181,283,103,146,232,256,75,201,173
1182,287,106,144,223,254,80,195,171
1183,287,119,145,223,258,74,195,173
1184,273,104,145,223,255,80,195,174
1185,277,85,144,223,258,75,200,172
1186,273,103,146,224,256,74,199,174
1187,280,126,143,223,260,75,200,172
1188,280,108,143,232,257,75,200,176
1189,271,101,144,224,257,75,201,174
1190,287,85,145,223,258,75,208,176
1191,283,109,143,223,260,76,204,176
1192,288,105,146,228,257,75,201,174
1193,287,119,144,224,257,75,200,176
1194,292,106,143,224,257,73,199,174
1195,287,86,143,223,259,75,200,176
1196,288,103,152,223,259,77,195,173
1197,287,103,144,224,257,76,200,176
1198,290,122,143,223,260,74,201,174
1199,287,103,148,219,259,75,200,176
1200,287,101,145,224,257,76,201,174
1201,287,105,148,219,259,75,201,174
1202,288,105,144,223,254,75,199,174
1203,288,103,144,223,258,75,200,173
1204,288,106,149,223,260,75,206,170
1205,287,112,143,223,254,84,200,176
1206,289,108,143,224,257,74,200,175
1207,287,99,144,224,257,76,200,174
1208,288,105,145,223,259,76,204,176
1209,288,112,143,224,257,73,199,175
1210,290,111,144,223,260,74,200,171
1211,287,101,144,224,257,75,201,175
1212,290,106,148,224,257,75,200,175
1213,287,117,144,224,257,75,201,175
1214,288,108,143,224,264,73,199,175
1215,290,86,144,224,257,75,201,175
1216,288,112,143,223,255,76,195,171
1217,287,123,152,223,260,74,197,173
1218,288,100,143,224,264,74,199,175
1219,288,105,145,232,260,74,204,171
1220,287,111,148,219,260,75,200,174
1221,287,88,145,224,259,76,200,176
1222,287,103,144,224,259,75,200,176
1223,287,106,144,223,260,81,197,175
1224,288,82,144,224,259,75,200,176
1225,288,109,143,223,255,80,200,176
1226,288,108,143,224,257,74,200,175
1227,288,108,143,225,264,73,199,175
1228,287,115,145,224,257,74,199,175
1229,287,99,145,224,257,73,204,175
1230,288,107,145,228,259,75,200,176
1231,288,111,143,223,255,75,195,175
1232,288,85,145,223,260,80,195,175
1233,287,111,144,224,259,75,200,180
1234,287,99,145,224,259,76,201,176
1235,288,108,143,224,257,73,201,176
1236,285,105,144,223,255,77,199,175
1237,287,103,148,223,261,74,200,171
1238,287,107,145,224,259,75,200,176
1239,288,108,143,224,268,73,199,176
1240,285,125,143,226,257,81,196,175
1241,287,105,145,224,259,75,200,176
1242,290,101,144,223,260,77,199,175
1243,287,111,145,228,259,76,200,177
1244,288,101,144,224,259,76,200,176
1245,288,105,143,223,255,75,199,175
1246,288,102,143,223,255,80,197,175
1247,287,108,143,224,257,74,199,176
1248,290,104,146,223,261,80,195,175
1249,288,109,145,224,264,73,201,177
1250,288,104,145,224,261,74,195,175
1251,288,112,143,224,257,75,201,176
1252,288,112,143,223,255,84,200,176
1253,288,103,144,223,261,81,195,175
1254,288,106,145,223,261,75,200,177
1255,287,87,144,224,261,75,200,180
1256,290,111,143,223,268,73,201,177
1257,287,107,145,224,264,75,201,177
1258,287,101,144,224,259,75,201,177
1259,287,105,145,224,257,75,201,177
1260,288,85,143,223,262,77,199,175
1261,287,110,144,223,262,74,197,175
1262,288,105,146,223,262,82,197,175
1263,287,99,145,228,259,75,201,177
1264,296,106,144,223,262,75,200,180
1265,290,79,145,224,262,76,200,176
1266,290,101,144,224,259,76,200,180
1267,290,104,143,223,261,75,200,175
1268,287,82,144,224,261,76,204,176
1269,288,107,145,224,257,74,201,177
1270,287,103,145,224,264,75,199,175
1271,287,99,145,224,259,76,200,184
1272,287,111,152,224,259,75,191,177
1273,289,103,144,224,262,75,204,175
1274,292,84,143,225,257,74,200,177
1275,292,104,143,225,255,77,195,175
1276,296,106,143,223,262,74,200,176
1277,287,98,145,220,261,72,199,178
1278,287,99,145,224,259,76,200,184
1279,288,104,143,224,257,75,200,177
1280,287,124,143,224,257,74,199,177
1281,287,103,145,224,259,76,200,176
1282,288,108,143,223,255,77,195,175
1283,292,106,143,223,262,74,208,184
1284,288,100,143,224,264,73,199,178
1285,289,109,144,223,262,78,195,175
1286,287,106,143,225,268,76,195,175
1287,287,105,152,224,259,75,201,175
1288,287,82,144,228,257,73,199,175
1289,287,99,145,224,262,84,197,175
1290,287,103,144,219,262,75,204,176
1291,288,126,143,223,268,74,199,178
1292,287,103,144,224,261,76,200,180
1293,288,107,143,223,268,75,199,178
1294,287,89,145,228,259,76,200,180
1295,288,108,143,224,264,73,199,178
1296,288,116,145,224,263,74,197,175
1297,287,109,144,224,262,76,199,178
1298,287,103,148,223,262,76,200,176
1299,288,101,143,223,260,75,199,175
1300,288,107,145,224,259,75,200,184
1301,287,107,143,223,262,75,195,175
1302,288,103,144,219,262,76,201,178
1303,288,103,152,219,263,75,204,177
1304,288,105,148,223,262,76,200,175
1305,288,126,143,224,264,74,199,179
1306,288,104,143,225,268,73,199,179
1307,288,106,145,223,263,74,197,175
1308,287,108,143,223,262,80,195,175
1309,283,111,143,226,257,81,196,179
1310,286,102,144,222,262,74,199,180
1311,284,109,143,224,263,75,199,182
1312,292,109,144,223,263,75,200,184
1313,287,107,148,223,263,74,197,175
1314,287,89,144,223,260,75,199,179
1315,287,85,148,223,262,75,199,179
1316,287,85,143,223,264,74,201,178
1317,288,82,143,223,262,84,197,175
1318,287,90,144,223,263,76,197,175
1319,288,89,143,224,264,73,201,179
1320,283,104,143,223,262,81,200,177
1321,288,105,152,224,262,76,201,178
1322,287,107,143,223,262,80,197,175
1323,287,101,144,224,259,75,201,179
1324,283,103,145,228,259,74,199,179
1325,287,106,145,223,263,75,200,176
1326,288,81,145,224,259,74,199,179
1327,288,106,143,223,268,73,199,179
1328,287,99,145,228,259,74,199,179
1329,287,106,143,223,259,75,200,177
1330,283,115,145,224,259,76,200,184
1331,287,123,143,223,262,77,199,179
1332,288,109,143,224,264,75,199,175
1333,292,108,143,224,264,73,199,179
1334,287,101,144,223,260,73,199,179
1335,287,86,148,223,263,75,204,177
1336,287,106,144,223,262,77,195,179
1337,288,105,145,228,259,75,200,178
1338,288,124,143,223,264,73,199,179
1339,287,106,144,223,262,74,200,177
1340,288,108,143,224,259,74,200,179
1341,288,102,143,223,260,75,195,175
1342,287,104,143,222,263,75,199,180
1343,288,106,144,226,259,75,199,176
1344,287,99,144,223,264,75,204,179
1345,288,103,144,223,263,74,204,177
1346,288,106,143,223,264,73,199,179
1347,287,110,152,219,263,76,200,188
1348,292,86,143,223,262,75,195,175
1349,288,106,143,223,260,74,200,177
1350,287,119,145,224,259,75,200,180
1351,288,102,143,223,264,73,199,179
1352,287,103,145,224,259,74,199,179
1353,288,122,148,224,259,75,199,179
1354,287,102,144,223,263,75,198,179
1355,287,112,144,223,262,75,199,179
1356,273,104,145,224,259,75,200,179
1357,277,102,148,219,262,75,200,179
1358,280,124,143,223,263,74,200,177
1359,277,102,148,219,263,75,200,180
1360,277,104,144,224,262,76,200,180
1361,276,108,145,223,263,75,208,177
1362,276,103,144,223,262,74,200,177
1363,284,122,143,223,263,76,200,177
1364,277,101,144,219,263,75,200,180
1365,271,103,144,223,262,74,198,175
1366,278,103,148,219,263,75,200,179
1367,280,104,143,223,268,73,199,180
1368,280,107,145,219,263,76,200,180
1369,280,108,143,223,262,75,195,175
1370,280,111,144,223,263,75,200,180
1371,284,85,142,223,262,75,202,176
1372,285,100,146,221,266,74,201,176
1373,280,105,142,231,257,77,195,180
1374,281,84,143,222,263,76,195,184
1375,281,121,144,223,263,75,205,176
1376,279,104,147,224,263,75,198,179
1377,279,105,143,220,263,74,199,180
1378,279,101,143,220,263,74,199,183
1379,284,100,142,223,256,83,194,179
1380,282,103,145,219,267,74,199,178
1381,275,100,153,218,263,74,199,183
1382,281,116,143,220,263,75,200,177
1383,282,101,143,223,262,80,200,179
1384,281,105,145,224,259,75,200,180
1385,280,124,143,223,263,76,200,180
1386,279,84,143,223,263,74,195,180
1387,282,111,144,228,259,73,195,175
1388,280,102,144,228,264,74,195,175
1389,275,108,143,223,262,80,200,177
1390,279,99,144,222,272,76,195,177
1391,281,103,145,219,263,76,200,180
1392,279,101,143,223,260,80,200,177
1393,281,101,144,222,264,75,195,175
1394,280,103,145,219,262,75,199,180
1395,281,103,144,224,264,73,195,175
1396,275,107,143,223,262,84,200,177
1397,282,103,144,224,259,74,199,180
1398,277,105,143,223,262,80,200,177
1399,279,101,144,222,264,73,195,175
1400,284,88,144,224,259,75,199,180
1401,281,123,143,222,272,76,195,177
1402,282,119,144,228,264,75,195,175
1403,277,88,143,223,262,80,200,177
1404,281,110,144,224,259,73,199,180
1405,287,118,143,222,259,77,195,180
1406,291,79,143,222,263,76,195,180
1407,296,114,150,223,257,80,199,176
1408,288,102,144,223,260,75,199,179
1409,296,112,143,223,262,78,208,184
1410,292,84,148,224,259,74,199,179
1411,289,108,143,223,263,74,196,188
1412,292,111,144,224,264,74,195,175
1413,289,102,143,223,264,75,198,180
1414,289,106,143,223,263,75,198,180
1415,287,103,143,222,264,75,195,175
1416,292,102,144,224,259,75,199,180
1417,289,104,143,223,262,80,200,177
1418,296,124,144,224,259,75,199,180
1419,287,102,144,222,264,75,195,177
1420,292,102,148,219,263,75,200,180
1421,289,105,143,223,264,74,208,188
1422,287,124,144,222,263,75,198,184
1423,287,109,143,223,263,75,204,179
1424,287,81,144,222,272,77,197,177
1425,289,104,143,223,263,75,198,184
1426,289,112,143,223,268,75,195,179
1427,287,123,143,223,262,77,195,175
1428,287,103,144,224,259,74,199,181
1429,284,109,143,223,262,82,200,179
1430,296,110,144,219,263,75,200,181
1431,288,104,143,222,259,73,199,181
1432,287,107,143,223,259,73,198,175
1433,296,78,144,228,264,74,198,181
1434,291,99,143,220,264,74,195,175
1435,287,103,144,224,259,74,199,181
1436,287,89,143,223,259,79,195,181
1437,291,128,143,223,262,77,200,179
1438,291,105,143,223,260,77,200,177
1439,293,99,144,219,263,75,198,180
1440,292,106,143,223,264,73,199,181
1441,287,102,144,224,259,74,199,181
1442,296,84,141,223,263,74,198,184
1443,292,102,144,224,259,75,199,181
1444,294,101,144,228,259,73,198,181
1445,293,99,144,224,259,74,199,181
1446,287,102,141,223,263,75,198,184
1447,293,103,144,219,259,73,198,179
1448,292,110,141,222,263,75,196,184
1449,287,113,143,223,263,74,204,180
1450,292,118,144,222,263,84,195,181
1451,291,128,143,222,260,80,200,177
1452,291,123,143,222,260,77,195,179
1453,289,117,144,220,264,75,195,180
1454,294,118,148,219,263,76,199,181
1455,294,109,144,224,263,74,204,179
1456,287,103,144,224,259,74,199,181
1457,296,120,143,222,262,84,200,179
1458,292,118,148,219,259,75,199,181
1459,287,119,144,228,259,73,199,181
1460,292,121,144,224,259,74,199,181
1461,287,121,143,222,264,74,195,179
1462,288,107,143,222,259,77,195,184
1463,288,126,140,222,263,75,203,176
1464,288,107,144,231,257,75,196,181
1465,287,100,143,216,263,74,197,182
1466,288,103,140,222,260,75,200,177
1467,287,102,143,220,263,75,195,185
1468,287,79,144,228,259,73,195,179
1469,287,102,144,228,259,73,195,175
1470,292,106,141,222,263,74,200,179
1471,287,104,144,224,259,74,198,181
1472,289,112,143,222,262,80,200,179
1473,296,106,143,224,263,75,198,184
1474,287,93,145,219,263,76,198,184
1475,292,101,148,215,263,75,196,179
1476,288,125,141,222,263,74,204,180
1477,287,99,143,224,259,75,199,181
1478,291,102,141,222,263,74,208,184
1479,289,88,143,222,262,76,200,180
1480,289,106,142,223,260,74,199,181
1481,291,105,144,221,263,75,198,184
1482,287,119,144,224,259,74,199,181
1483,288,109,143,222,261,75,196,184
1484,288,104,142,222,263,74,208,184
1485,289,96,141,222,263,75,199,180
1486,289,120,143,222,262,77,195,179
1487,290,108,141,222,268,74,198,181
1488,300,108,142,222,263,75,198,188
1489,289,78,143,222,264,75,195,181
1490,289,108,143,222,262,84,200,179
1491,287,117,144,224,259,75,199,182
1492,287,105,145,215,263,76,199,180
1493,289,107,143,223,259,79,194,181
1494,290,83,141,230,257,75,196,181
1495,287,101,143,220,263,75,195,191
