,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
60,266,100,140,191,211,73,164,128
61,272,96,132,187,214,76,168,128
62,266,93,129,191,214,77,163,127
63,266,91,131,191,214,74,168,128
64,266,116,132,190,211,84,164,127
65,263,101,132,191,220,74,172,128
66,263,80,132,192,216,73,163,128
67,266,95,132,187,214,80,161,127
68,263,108,131,191,214,75,161,128
69,263,96,132,187,214,80,161,127
70,259,77,131,191,214,77,159,132
71,268,97,132,192,211,76,162,127
72,266,100,132,191,216,76,161,126
73,263,95,132,187,214,74,168,128
74,266,94,132,191,216,75,162,128
75,263,73,132,190,212,80,168,129
76,263,91,136,191,214,75,161,127
77,259,115,131,191,214,76,159,128
78,261,97,131,191,214,75,161,128
79,267,98,131,191,214,76,162,136
80,266,94,131,190,211,74,159,127
81,272,100,133,192,211,75,162,127
82,267,98,131,190,214,80,161,127
83,264,120,133,187,214,74,163,129
84,267,96,131,192,220,84,163,128
85,266,94,133,192,213,73,163,128
86,263,78,133,192,209,75,163,132
87,263,94,131,192,213,74,159,127
88,266,97,131,196,213,74,161,128
89,266,120,131,191,209,76,163,126
90,263,101,131,192,207,75,168,125
91,263,95,131,191,213,80,159,128
92,267,98,132,192,213,75,161,126
93,263,80,132,192,216,73,159,126
94,266,75,131,191,212,75,161,128
95,263,96,131,191,216,75,162,126
96,263,93,132,196,213,73,168,128
97,263,99,133,192,216,74,161,127
98,263,105,136,191,213,75,162,126
99,263,115,131,192,211,73,159,126
100,268,95,131,200,213,80,159,127
101,266,97,136,191,216,75,161,127
102,263,100,133,192,207,76,162,128
103,263,97,140,191,213,74,161,126
104,268,97,133,200,213,74,168,125
105,272,91,131,192,211,75,159,127
106,266,82,131,192,209,75,161,132
107,265,76,133,191,212,75,161,126
108,263,80,133,192,207,74,161,128
109,268,90,132,193,220,75,162,127
110,268,94,133,193,212,76,159,127
111,272,94,131,191,209,76,162,128
112,263,91,140,192,212,75,159,127
113,267,97,133,192,213,80,159,127
114,267,91,132,192,207,74,162,126
115,265,100,133,200,207,74,168,126
116,268,97,133,192,207,80,161,128
117,263,95,133,193,207,75,168,126
118,263,94,133,192,213,76,161,128
119,263,95,140,191,209,80,159,126
120,265,94,133,191,216,75,162,129
121,268,75,131,191,216,75,159,127
122,268,97,132,192,213,75,159,127
123,267,100,133,194,209,75,160,128
124,263,93,140,193,212,75,159,127
125,263,98,140,191,213,75,160,125
126,276,96,132,194,213,76,160,129
127,272,109,136,191,216,75,160,127
128,268,99,131,191,212,76,159,126
129,268,95,134,192,209,74,164,127
130,268,100,133,193,212,74,159,127
131,268,82,131,194,211,76,162,128
132,272,78,134,196,207,74,161,128
133,268,100,133,193,212,74,159,126
134,268,98,134,200,207,75,159,126
135,265,116,133,193,212,73,162,128
136,272,100,134,196,207,75,159,127
137,268,100,131,193,212,75,161,127
138,267,76,131,194,212,80,160,128
139,268,97,136,200,212,73,160,127
140,268,98,133,200,207,74,161,128
141,268,114,134,193,212,80,160,127
142,268,95,133,194,207,75,159,126
143,268,79,131,191,209,74,159,136
144,265,93,136,191,216,75,159,127
145,267,96,131,191,209,75,161,136
146,268,106,134,200,207,74,160,132
147,263,95,131,194,212,84,159,127
148,272,75,140,196,216,84,159,127
149,268,104,134,193,212,76,160,127
150,263,111,134,193,207,73,159,127
151,272,91,140,194,216,75,164,125
152,263,99,134,193,212,75,162,132
153,269,99,134,200,207,75,161,132
154,269,99,133,194,207,74,159,127
155,263,79,131,191,209,75,159,127
156,268,101,134,192,208,75,160,127
157,268,117,134,204,207,75,159,127
158,268,100,133,193,216,75,159,125
159,263,94,134,200,207,74,160,127
160,269,97,131,192,212,75,161,125
161,269,93,131,195,207,75,159,127
162,269,91,131,191,211,76,168,125
163,269,114,134,195,216,75,160,127
164,265,93,131,191,212,84,160,125
165,272,93,134,194,211,76,160,125
166,269,112,134,193,211,76,160,125
167,263,79,136,195,210,80,160,126
168,268,101,134,196,216,73,159,127
169,267,95,131,195,209,76,161,128
170,268,97,134,193,212,76,160,136
171,267,74,131,191,210,80,160,126
172,269,102,140,193,211,76,160,128
173,263,96,133,191,211,75,160,129
174,268,100,131,196,212,75,160,128
175,263,101,136,195,209,73,159,127
176,272,76,134,195,210,75,161,127
177,268,109,131,191,209,75,159,126
178,263,93,136,191,208,76,159,127
179,267,99,131,196,207,73,159,127
180,268,100,131,196,207,75,161,128
181,267,95,136,191,209,74,159,126
182,268,112,131,196,211,81,159,127
183,269,80,131,191,210,75,159,127
184,268,110,134,195,209,76,160,125
185,268,91,136,191,209,74,159,125
186,269,98,134,200,207,75,168,125
187,269,93,134,193,211,80,160,128
188,272,95,134,196,207,80,159,132
189,268,100,144,196,207,74,160,127
190,269,95,131,196,216,74,159,126
191,272,96,133,200,211,74,159,125
192,268,98,134,204,207,76,160,129
193,267,94,131,197,209,84,160,125
194,269,95,136,196,210,80,160,128
195,272,98,134,196,207,76,159,126
196,267,98,135,197,216,74,159,126
197,273,92,133,193,207,75,164,128
198,268,112,131,197,209,75,159,127
199,268,96,134,195,211,76,164,127
200,263,99,134,195,207,76,160,127
201,272,101,132,195,208,80,159,127
202,268,96,135,193,207,76,159,126
203,269,104,134,200,207,76,160,125
204,263,91,140,195,210,74,155,127
205,265,111,134,197,212,80,155,127
206,269,95,140,197,209,73,159,127
207,268,95,131,197,207,74,159,126
208,265,120,134,192,210,72,159,124
209,270,78,131,198,207,72,159,124
210,264,107,143,197,207,75,156,130
211,267,95,136,197,208,73,159,127
212,270,80,135,200,207,75,159,132
213,270,96,131,196,207,76,160,127
214,269,103,131,196,207,75,158,128
215,263,97,136,197,216,75,159,127
216,271,94,136,197,212,75,155,127
217,270,116,136,195,208,75,158,127
218,270,99,134,196,208,75,159,126
219,272,100,135,193,210,80,155,127
220,270,114,134,197,208,75,155,127
221,263,99,136,204,210,75,159,136
222,270,81,134,196,207,76,158,129
223,270,96,134,200,207,75,164,125
224,270,101,136,197,209,75,155,127
225,276,99,135,195,210,73,159,129
226,265,95,134,195,210,76,155,126
227,263,96,134,195,210,74,160,125
228,270,101,134,200,207,76,159,128
229,270,98,135,193,207,75,156,132
230,263,95,131,196,207,76,159,127
231,270,79,131,197,207,75,159,126
232,267,93,144,195,207,76,158,128
233,270,104,135,196,208,75,159,126
234,276,120,135,197,207,76,157,128
235,270,99,131,198,208,74,160,125
236,270,95,136,195,210,74,159,127
237,265,94,132,197,212,75,158,128
238,270,91,136,195,207,76,159,126
239,272,108,133,200,208,74,159,126
240,270,111,133,198,208,80,155,127
241,270,97,135,197,207,80,160,127
242,272,98,137,195,207,75,159,127
243,271,96,131,198,209,75,158,126
244,272,103,136,195,207,75,159,127
245,272,100,136,195,207,75,159,127
246,265,96,131,198,209,80,160,123
247,276,116,136,195,207,76,159,127
248,270,102,140,195,207,76,158,126
249,271,96,135,197,208,80,160,128
250,263,100,133,198,207,75,158,132
251,270,103,131,198,207,75,158,127
252,270,95,140,195,207,76,158,128
253,263,78,131,198,208,80,155,126
254,270,82,135,195,209,80,155,127
255,272,102,131,198,209,76,155,123
256,272,98,131,197,208,74,158,127
257,271,111,134,200,203,75,158,126
258,271,101,135,198,209,75,158,132
259,271,75,135,200,208,74,158,126
260,269,79,135,200,203,75,158,127
261,276,100,131,198,208,80,155,126
262,276,116,133,195,207,76,158,126
263,272,116,133,198,208,76,155,127
264,271,99,135,200,208,75,158,127
265,272,80,133,197,207,75,156,128
266,270,79,131,198,209,74,164,128
267,272,100,133,198,207,75,158,126
268,270,98,135,195,207,76,158,126
269,270,100,134,198,203,76,155,126
270,268,116,131,198,207,75,158,126
271,270,101,135,200,208,73,157,127
272,271,98,136,200,203,74,155,127
273,271,104,135,198,208,80,155,123
274,270,100,131,198,208,80,155,127
275,271,99,135,198,208,80,160,125
276,270,95,136,195,208,73,157,127
277,271,80,135,198,208,77,155,123
278,271,95,140,195,207,76,158,128
279,272,84,133,198,208,84,157,123
280,271,78,135,204,203,74,158,136
281,267,96,135,196,208,74,158,127
282,271,96,135,204,208,73,157,127
283,270,101,135,198,208,74,158,126
284,271,100,135,198,208,75,155,126
285,271,95,140,195,208,74,155,126
286,270,81,135,196,208,73,155,127
287,268,96,133,198,208,80,155,123
288,271,93,135,198,208,76,155,123
289,270,95,134,200,203,75,157,126
290,272,95,136,195,207,76,157,124
291,268,95,135,198,206,80,160,128
292,263,104,135,198,212,75,157,127
293,272,115,140,199,208,73,157,127
294,271,110,134,200,203,73,155,126
295,267,104,135,200,208,74,157,132
296,271,104,131,198,208,74,156,123
297,270,100,133,198,207,74,160,128
298,272,96,135,198,208,75,189,126
299,271,96,135,198,204,77,155,123
300,271,99,134,199,212,74,155,127
301,270,96,135,195,207,76,155,123
302,271,98,131,199,207,80,155,123
303,263,120,133,199,207,75,156,126
304,271,112,135,195,205,75,157,126
305,271,93,135,200,203,75,156,126
306,270,95,131,198,216,75,155,127
307,271,95,137,195,207,76,156,128
308,271,97,135,198,205,77,153,126
309,271,104,132,205,207,73,160,127
310,267,99,132,198,206,75,159,125
311,267,95,133,204,203,75,156,125
312,276,104,134,198,206,77,155,127
313,271,100,134,195,203,75,157,126
314,267,104,134,198,212,75,151,126
315,272,81,131,199,212,73,156,126
316,271,111,134,195,203,76,157,126
317,271,101,136,196,203,75,157,126
318,271,100,135,195,206,76,156,132
319,271,95,136,198,207,78,155,126
320,272,101,136,195,205,75,156,127
321,272,96,135,204,208,74,156,127
322,267,99,133,199,206,74,157,126
323,270,99,135,198,212,75,155,117
324,268,95,131,199,204,73,156,129
325,271,95,131,199,208,75,156,123
326,267,99,135,199,206,80,160,123
327,267,99,134,195,206,76,156,129
328,271,98,135,195,206,73,156,126
329,271,111,140,198,206,75,156,127
330,270,95,136,195,207,75,156,128
331,263,98,134,199,206,74,160,123
332,271,105,133,200,207,74,164,127
333,271,84,135,195,203,76,156,126
334,270,98,136,195,206,75,156,128
335,272,100,131,199,206,77,153,123
336,272,80,135,195,205,76,156,128
337,270,99,132,198,205,84,155,123
338,272,95,133,195,206,76,156,126
339,267,95,135,195,206,73,156,123
340,263,103,140,195,206,76,156,132
341,267,75,134,195,206,74,151,126
342,267,105,134,199,206,77,155,127
343,270,95,135,198,203,75,155,126
344,270,98,131,199,206,74,156,128
345,270,96,133,198,206,75,156,128
346,271,104,136,198,206,76,160,125
347,267,116,133,198,204,75,155,127
348,270,79,140,195,206,76,156,126
349,272,99,136,195,206,76,156,126
350,271,95,140,195,205,76,154,128
351,271,95,140,195,205,76,156,128
352,270,97,135,198,208,74,151,126
353,272,98,137,195,203,75,156,126
354,263,107,135,198,203,75,155,126
355,267,98,135,200,199,75,156,126
356,271,103,134,204,203,73,151,126
357,271,96,135,196,203,75,156,126
358,270,103,133,197,205,76,155,126
359,271,95,131,198,208,74,155,126
360,271,110,136,199,204,73,155,126
361,270,93,136,198,204,80,160,125
362,272,101,135,204,203,73,155,126
363,271,96,135,198,204,76,160,128
364,270,103,131,198,205,75,155,126
365,271,95,134,195,203,76,155,126
366,267,93,135,198,208,75,151,125
367,271,104,131,198,205,75,154,124
368,271,85,140,195,205,75,154,128
369,263,96,135,198,204,84,160,128
370,263,103,133,198,205,74,160,123
371,267,75,135,204,203,75,156,126
372,270,108,131,198,205,75,155,126
373,272,100,131,198,204,80,153,123
374,276,96,133,199,205,76,154,126
375,267,97,135,198,208,74,154,126
376,271,75,134,195,199,75,155,126
377,271,101,134,195,205,75,154,126
378,271,95,134,195,205,76,154,132
379,271,95,132,195,205,75,156,125
380,263,116,135,198,204,81,153,123
381,272,95,135,198,212,75,151,123
382,271,96,135,198,204,76,160,128
383,267,98,131,198,205,75,152,128
384,272,79,136,195,199,75,155,126
385,272,106,131,198,205,75,155,126
386,267,98,133,198,205,75,154,125
387,267,82,131,198,204,75,155,126
388,272,104,131,198,208,75,151,123
389,271,101,135,198,204,81,156,125
390,272,83,135,198,204,77,153,123
391,267,103,135,200,199,76,155,132
392,270,96,135,200,201,73,154,126
393,265,80,136,195,199,75,154,126
394,270,100,136,195,204,76,154,128
395,270,97,135,198,204,77,155,128
396,271,95,133,198,204,74,156,123
397,272,91,136,195,199,75,154,126
398,263,100,131,198,204,75,155,126
399,268,97,135,198,204,74,154,126
400,271,97,134,198,204,74,160,125
401,272,93,133,197,204,74,153,125
402,271,103,134,199,204,74,152,128
403,271,97,135,198,208,74,155,126
404,272,100,133,195,203,75,154,126
405,271,78,135,195,200,78,154,124
406,276,84,131,203,200,75,154,123
407,268,93,136,195,207,74,154,124
408,264,95,132,198,205,75,162,124
409,267,81,132,198,202,75,157,123
410,275,95,135,198,199,80,152,125
411,272,111,134,200,199,74,154,126
412,267,103,137,195,203,76,154,128
413,267,100,131,198,204,76,154,125
414,270,75,135,198,208,75,151,123
415,271,93,135,204,201,75,151,123
416,271,101,134,196,212,77,153,123
417,267,98,136,195,199,75,154,126
418,272,97,136,195,199,74,151,126
419,270,79,136,195,199,75,154,126
420,271,91,135,198,204,74,153,123
421,270,100,134,200,201,73,151,125
422,271,107,134,200,199,75,154,124
423,272,101,132,195,203,75,154,124
424,271,98,134,200,201,74,151,123
425,271,97,134,198,204,76,152,132
426,271,91,135,198,204,80,156,123
427,270,77,134,200,201,75,151,123
428,272,80,131,195,204,76,154,123
429,271,100,133,198,204,75,154,128
430,271,94,134,200,201,74,151,123
431,271,101,131,197,203,76,154,125
432,271,99,134,198,204,74,153,123
433,271,110,135,204,201,75,151,123
434,276,114,131,198,204,75,153,125
435,271,120,133,198,203,76,154,124
436,272,116,134,204,201,74,151,123
437,272,95,137,195,199,74,151,125
438,271,120,131,198,203,75,154,124
439,270,95,140,195,199,73,151,123
440,271,99,134,198,202,81,155,123
441,272,98,134,200,201,73,151,125
442,272,124,134,198,202,80,152,123
443,271,109,134,198,202,76,156,128
444,271,97,134,196,212,76,152,123
445,267,87,134,196,208,80,153,123
446,276,94,136,195,199,74,151,125
447,271,80,131,195,203,76,153,125
448,272,98,136,195,203,75,154,124
449,272,95,140,195,199,74,151,125
450,271,99,134,198,203,76,154,123
451,270,95,134,200,208,75,151,125
452,267,96,134,200,199,74,153,125
453,276,98,140,195,199,73,151,125
454,271,113,134,197,203,74,156,123
455,267,104,140,195,199,75,151,125
456,272,99,136,195,199,75,153,125
457,276,98,140,195,199,75,151,125
458,276,96,136,195,199,75,153,125
459,272,95,134,200,201,73,151,125
460,271,91,134,198,202,80,153,123
461,276,95,134,200,201,75,151,123
462,272,71,133,195,202,75,153,125
463,276,93,134,200,208,80,152,125
464,272,104,133,198,203,76,153,124
465,267,98,131,195,199,75,153,125
466,271,114,131,197,203,76,152,125
467,272,99,140,200,199,74,151,125
468,272,95,133,195,199,75,153,125
469,272,85,133,198,202,74,160,128
470,271,95,134,200,201,74,151,123
471,272,95,136,195,199,74,151,123
472,271,113,134,197,202,80,153,123
473,272,100,136,195,202,76,153,124
474,272,85,131,195,199,75,153,125
475,272,95,134,204,199,75,153,124
476,267,100,131,197,202,76,153,125
477,271,101,131,198,200,75,154,123
478,276,112,133,196,202,74,151,124
479,268,93,136,193,204,72,151,127
480,272,88,134,196,199,77,151,125
481,274,99,134,198,199,75,148,125
482,268,109,135,195,206,73,153,122
483,264,96,143,193,202,74,151,127
484,271,100,133,199,199,75,148,125
485,278,91,138,193,203,72,151,127
486,271,105,131,204,197,75,148,123
487,271,113,134,193,204,75,156,123
488,271,94,134,197,199,81,152,125
489,267,83,132,197,202,75,158,121
490,267,99,130,197,200,75,155,123
491,267,116,131,197,200,75,156,121
492,267,95,132,197,202,75,158,121
493,271,81,133,200,197,75,152,123
494,272,92,134,192,202,76,151,130
495,271,116,131,197,200,75,154,122
496,267,95,132,197,201,75,158,121
497,272,76,132,197,199,80,149,125
498,271,96,140,192,202,74,151,129
499,280,118,131,200,197,75,152,123
500,277,95,134,196,199,79,149,125
501,270,96,134,196,199,77,149,125
502,265,97,134,195,206,74,153,122
503,267,100,131,197,200,75,161,120
504,267,98,133,195,199,75,153,125
505,276,96,131,197,202,76,153,125
506,272,98,140,193,195,74,151,125
507,271,95,136,195,199,75,151,125
508,272,100,131,197,202,74,153,123
509,271,99,131,195,199,74,151,124
510,276,95,132,200,199,74,151,123
511,271,104,134,197,202,75,153,124
512,271,98,131,197,202,76,152,124
513,272,99,134,204,200,75,151,123
514,271,100,134,198,202,76,153,125
515,272,99,134,197,202,76,152,128
516,272,94,134,196,208,77,151,123
517,267,100,131,197,202,76,153,124
518,271,100,133,197,202,76,152,124
519,271,95,134,197,201,75,152,124
520,272,99,140,193,200,80,152,123
521,271,96,134,197,201,74,152,132
522,272,98,132,195,199,75,151,125
523,272,111,134,196,200,78,153,123
524,271,100,136,195,199,74,151,125
525,265,93,134,200,201,77,149,123
526,267,98,132,196,202,76,151,124
527,272,84,133,197,200,74,153,123
528,272,100,134,196,208,80,152,123
529,271,104,133,197,201,75,152,128
530,267,97,131,195,199,75,152,124
531,272,114,134,200,200,75,149,123
532,267,100,134,197,200,76,152,128
533,272,95,140,195,199,74,151,125
534,267,98,131,197,201,75,152,124
535,271,100,131,197,201,76,152,132
536,272,95,134,200,208,76,149,123
537,271,120,131,197,201,75,148,124
538,272,99,131,195,199,76,152,124
539,272,93,134,196,200,80,152,123
540,271,116,131,195,199,75,151,124
541,272,95,132,195,197,74,151,124
542,276,93,134,195,197,74,150,123
543,272,97,134,197,201,75,152,128
544,276,98,134,196,201,75,149,123
545,271,96,134,197,201,75,152,128
546,272,95,131,197,200,80,149,123
547,272,95,132,200,197,73,151,123
548,273,111,140,193,195,73,151,124
549,267,97,132,200,200,75,149,123
550,272,77,134,197,200,74,152,125
551,271,94,131,197,201,76,152,124
552,272,107,136,193,195,75,151,125
553,272,113,131,195,199,75,152,125
554,272,97,133,193,199,75,151,125
555,271,81,131,195,199,75,151,124
556,271,97,133,197,201,75,152,124
557,272,100,136,193,199,75,150,124
558,267,98,136,193,195,74,151,124
559,271,98,136,192,199,75,151,124
560,272,94,134,193,195,74,151,124
561,272,76,131,196,199,76,151,124
562,271,100,131,196,201,76,152,124
563,270,96,134,192,199,76,149,124
564,268,92,133,192,199,76,149,127
565,267,95,136,193,195,74,150,123
566,276,79,134,204,197,74,150,123
567,271,100,131,195,199,76,151,124
568,271,97,133,197,200,75,150,128
569,271,116,131,195,199,76,151,122
570,271,111,133,197,204,74,151,124
571,272,95,132,195,195,74,151,124
572,271,114,132,200,201,76,149,123
573,272,94,134,196,200,74,160,132
574,271,98,134,195,199,76,152,132
575,271,104,131,195,199,75,151,124
576,271,94,134,196,208,76,149,121
577,271,91,134,196,204,76,149,122
578,272,100,133,196,200,76,151,124
579,267,98,136,193,195,73,151,123
580,276,98,136,193,195,75,151,124
581,271,96,134,196,200,78,152,123
582,267,95,140,195,200,75,160,123
583,271,98,133,196,200,76,150,128
584,276,98,140,193,195,74,151,124
585,272,94,133,204,200,75,149,121
586,267,95,133,196,200,75,147,119
587,272,97,131,193,199,75,151,124
588,271,113,134,196,208,75,147,122
589,267,111,136,193,199,75,151,124
590,272,97,133,193,195,76,151,124
591,272,108,134,200,200,75,147,123
592,271,100,131,195,200,76,150,128
593,272,97,133,196,200,74,151,124
594,271,91,133,196,204,75,147,119
595,272,95,136,193,195,73,151,124
596,272,87,133,200,200,75,147,123
597,272,91,133,196,200,74,152,128
598,272,97,133,196,195,75,152,123
599,271,98,131,195,199,76,151,124
600,272,106,131,194,199,76,151,123
601,267,100,131,195,199,76,150,124
602,272,86,131,194,199,76,151,124
603,271,85,131,195,199,76,151,124
604,272,94,133,196,200,76,156,128
605,272,98,136,193,195,74,151,124
606,272,102,136,193,195,75,151,124
607,270,91,133,196,204,75,147,121
608,267,79,136,193,198,75,151,124
609,267,96,131,195,199,76,151,124
610,271,97,134,196,200,76,152,128
611,271,111,133,200,195,74,151,124
612,272,93,133,196,204,76,147,121
613,272,91,140,193,195,74,151,124
614,271,104,133,196,199,74,156,124
615,271,96,131,195,199,76,151,124
616,272,95,140,193,195,75,151,124
617,272,91,133,200,197,73,150,123
618,272,96,133,196,200,77,147,119
619,270,80,133,192,199,74,149,126
620,277,92,133,194,199,78,147,123
621,273,93,133,192,199,77,147,127
622,267,76,132,195,201,74,152,120
623,267,91,138,192,199,72,151,123
624,264,111,132,195,202,74,151,120
625,269,100,129,191,196,75,153,121
626,267,85,132,191,200,75,153,120
627,267,96,136,192,199,72,151,125
628,270,95,133,193,204,75,154,121
629,271,99,132,191,199,75,158,120
630,275,95,133,195,195,75,155,121
631,277,96,133,194,197,80,147,123
632,268,112,139,193,207,72,151,123
633,271,98,129,191,196,75,153,121
634,270,92,133,192,199,75,149,127
635,274,94,133,195,202,74,151,120
636,273,104,133,192,199,77,147,123
637,271,92,140,192,199,74,150,123
638,271,88,131,197,195,76,148,123
639,272,91,133,194,199,76,151,122
640,267,97,133,193,197,75,151,124
641,271,95,132,200,200,75,147,119
642,271,80,131,195,199,76,151,122
643,272,94,133,196,200,75,147,123
644,271,97,132,191,199,76,150,128
645,267,104,131,191,199,76,148,123
646,271,93,133,195,198,80,152,121
647,272,95,132,200,200,74,147,123
648,272,95,140,193,195,73,150,123
649,272,100,133,195,200,77,147,123
650,272,86,132,200,204,77,147,119
651,271,98,131,195,199,74,149,119
652,271,96,131,191,200,76,150,128
653,272,109,132,200,195,74,151,123
654,272,94,133,192,200,75,147,119
655,272,111,131,195,195,75,150,128
656,272,99,133,195,198,74,152,121
657,272,95,131,191,198,84,149,119
658,276,103,132,193,195,73,149,123
659,271,91,132,193,195,75,151,122
660,272,95,136,193,195,74,151,123
661,272,95,131,193,199,76,152,119
662,272,95,136,193,195,73,147,119
663,272,116,133,194,204,75,147,123
664,271,97,133,191,199,76,150,122
665,272,100,133,194,204,73,149,123
666,271,100,133,191,198,74,152,124
667,267,100,133,194,200,75,147,123
668,270,79,132,196,195,74,147,119
669,271,105,133,194,195,74,147,122
670,271,93,133,195,198,74,150,128
671,267,98,131,191,196,75,147,119
672,270,101,133,192,204,75,147,122
673,271,91,132,193,195,75,150,128
674,272,77,140,193,195,74,147,119
675,267,112,131,191,198,75,152,121
676,271,97,133,191,199,75,150,122
677,272,82,133,194,200,77,147,119
678,271,91,133,195,196,75,150,128
679,272,112,131,193,195,75,156,122
680,268,95,132,193,195,74,150,123
681,267,82,131,191,198,74,152,121
682,271,96,133,195,198,76,152,124
683,271,95,136,193,198,76,150,124
684,271,94,133,192,200,77,147,119
685,272,88,133,194,200,73,150,123
686,271,99,131,195,195,75,148,123
687,271,98,129,191,196,75,153,120
688,273,98,129,200,193,76,148,123
689,272,94,133,192,197,77,147,123
690,271,99,133,195,195,82,148,123
691,271,93,139,192,200,75,152,121
692,268,95,128,191,198,75,155,120
693,271,103,131,199,193,75,148,123
694,274,95,129,191,196,75,148,123
695,271,104,131,204,192,75,151,121
696,265,95,130,191,199,75,154,121
697,271,95,131,191,198,75,146,120
698,272,111,130,191,199,75,151,120
699,271,114,129,191,196,75,151,121
700,267,115,128,191,198,75,153,122
701,270,98,135,193,204,72,150,123
702,267,99,132,191,199,75,151,120
703,271,97,133,191,196,75,148,123
704,271,94,133,191,198,75,150,126
705,272,91,136,193,198,80,147,122
706,272,95,136,193,195,73,147,123
707,272,93,132,193,195,74,147,123
708,271,88,131,194,198,76,150,123
709,272,95,133,194,204,75,147,119
710,271,96,132,194,198,76,149,123
711,276,99,131,193,195,74,150,123
712,271,75,132,193,198,75,152,123
713,272,96,132,191,198,76,152,122
714,271,80,131,191,198,75,150,122
715,271,73,133,194,198,80,147,121
716,272,94,136,193,198,75,150,121
717,271,78,131,191,198,76,150,122
718,272,100,131,194,204,75,147,122
719,272,74,133,192,204,77,147,121
720,271,87,132,193,195,75,150,123
721,271,82,131,191,198,75,150,122
722,267,85,136,193,197,76,150,120
723,272,94,132,194,195,75,150,122
724,272,82,140,193,195,75,150,122
725,267,98,132,191,204,75,147,122
726,267,99,131,191,198,74,152,119
727,272,77,136,193,195,73,149,123
728,271,75,133,194,198,74,148,128
729,271,92,133,194,198,81,147,119
730,272,95,136,193,195,74,147,119
731,272,92,131,191,198,74,156,121
732,271,94,136,192,195,75,148,123
733,272,94,133,196,195,74,147,119
734,267,95,132,200,200,74,147,119
735,272,96,131,191,198,75,152,121
736,272,120,131,191,198,74,152,124
737,272,116,131,191,198,75,148,128
738,267,108,131,194,198,75,150,123
739,271,100,133,196,195,76,150,122
740,271,100,131,194,198,74,152,121
741,271,91,131,191,198,76,150,122
742,271,75,133,191,196,74,156,124
743,271,87,131,192,198,76,150,124
744,272,95,131,193,198,76,150,122
745,272,98,131,191,198,80,149,119
746,271,105,133,200,195,76,152,119
747,267,99,133,193,197,75,152,119
748,271,76,136,193,198,75,150,128
749,278,97,132,194,195,81,146,122
750,271,101,131,195,193,75,148,121
751,271,106,132,192,195,80,146,122
752,271,95,129,191,196,75,149,119
753,272,79,132,192,195,77,147,122
754,267,95,132,191,198,75,155,120
755,272,98,131,191,197,76,150,122
756,272,100,136,192,195,75,150,122
757,271,91,132,196,204,75,147,119
758,272,95,131,192,197,75,149,122
759,267,96,132,196,196,76,147,119
760,271,96,132,192,195,76,149,124
761,272,91,132,194,196,80,147,119
762,272,93,132,192,197,76,152,119
763,272,112,132,193,195,76,150,122
764,271,91,132,194,200,74,147,122
765,272,98,131,191,197,76,152,119
766,272,103,132,200,200,76,147,119
767,271,100,132,191,197,76,150,124
768,272,94,136,192,197,75,148,121
769,276,95,136,192,197,76,149,128
770,272,91,132,192,193,76,148,123
